step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,cbf_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,155.35643370644962,10,-0.0431380420923233,19.002790451049805,7,0.7,104.46246805279974,0.0,1.4566128253936768,0.09574238955974579,4.54119873046875,0.0,8.959053039550781,8.959053039550781,341.1760411262512
45056,137.34432212241109,10,-0.0259644016623497,55.362396240234375,8,0.8,6.331201992644453,0.0,1.459489107131958,0.5145996809005737,74.23735046386719,0.0,21.403457641601562,21.403457641601562,321.20368909835815
86016,119.60024313151825,10,-0.16119953989982605,28.05817222595215,8,0.8,6.521129269533862,0.0,1.324692964553833,0.7981891632080078,42.944583892822266,1.1239911317825317,18.95429039001465,18.95429039001465,345.50083780288696
126976,94.90692596062635,10,-0.10733848810195923,37.06282043457031,10,1.0,6.102803637200086,0.0,1.3332693576812744,0.09690526872873306,40.51301574707031,0.0,8.786504745483398,8.786504745483398,345.3793625831604
167936,84.55052686710684,10,-0.01488196849822998,80.57656860351562,10,1.0,5.120699592515839,0.0,1.2894988059997559,0.0,110.56321716308594,0.0,66.42765045166016,66.42765045166016,358.38423013687134
208896,101.10763562624906,10,-0.045113883912563324,44.005638122558594,6,0.6,145.5510053563893,0.0,1.175307273864746,0.31902459263801575,45.98992919921875,0.0,20.008956909179688,20.008956909179688,352.7259385585785
249856,105.8538175378899,10,0.004454370588064194,222.5450897216797,5,0.5,97.56447644003748,0.0,1.178184986114502,0.08771233260631561,189.94613647460938,1481.1114501953125,52.19779968261719,52.19779968261719,388.86973762512207
290816,106.37118650560492,10,0.03500208258628845,167.91583251953125,7,0.7,68.61172402256747,0.0,1.1198943853378296,0.10573960095643997,209.17105102539062,2.8473215103149414,28.32986831665039,28.32986831665039,382.6613869667053
331776,105.01740200237792,10,-0.046018317341804504,133.35816955566406,5,0.5,7.2960646385494545,0.0,1.1612565517425537,0.053315483033657074,141.24331665039062,0.0,20.478763580322266,20.478763580322266,371.6347599029541
372736,102.89129959510885,10,-0.01779801771044731,53.06295394897461,5,0.5,8.30698342348464,0.0,1.2677974700927734,0.7297455668449402,40.22551727294922,0.0,38.062801361083984,38.062801361083984,364.1686153411865
