iteration,total_steps,wall_time_seconds,iter_time_seconds,env_step_time_seconds,learn_step_time_seconds,residual_compute_time_seconds,L_total,L_policy,L_value,L_entropy,L_residual_optimality,L_residual_safety,L_distill,mean_reward,mean_episode_length,n_episodes,n_collisions,n_successes,n_timeouts,n_aborts,action_dist_stop,action_dist_creep,action_dist_yield,action_dist_go,action_dist_abort
1,4096,80.06202721595764,80.05194330215454,28.6516010761261,15.754516124725342,15.703797817230225,3.790984783321619,0.04312370344996452,0.49669936299324036,1.4970167875289917,0.0,3.1537821292877197,0.09737958759069443,-581.2969360351562,500.0,8,0,0,8,0,0.288330078125,0.264404296875,0.159912109375,0.139404296875,0.14794921875
2,8192,218.38617420196533,71.31693577766418,27.31345009803772,11.310862302780151,11.276076078414917,3.775410633534193,-0.056839581578969955,0.8932294845581055,1.4706581830978394,0.0,2.8312788009643555,0.10774192959070206,-601.9835205078125,500.0,8,0,0,8,0,0.17724609375,0.3095703125,0.2451171875,0.176025390625,0.092041015625
3,12288,311.53401470184326,93.13334512710571,25.379682779312134,36.88600206375122,36.80151128768921,5.4919199496507645,0.1383761316537857,2.3585283756256104,1.4681365489959717,0.0,2.888093948364258,0.1069214940071106,-905.9739379882812,500.0,8,0,0,8,0,0.22607421875,0.27490234375,0.225341796875,0.166015625,0.107666015625
4,16384,401.93248319625854,90.39723777770996,29.772221565246582,24.25486183166504,24.21140432357788,7.352267064154148,0.16458182036876678,4.324290752410889,1.4197938442230225,0.0,2.783604860305786,0.07978963106870651,356.7734069824219,500.0,8,0,0,8,0,0.181640625,0.282958984375,0.190185546875,0.266357421875,0.078857421875
5,20480,474.25791454315186,72.307373046875,24.812296390533447,9.300971984863281,9.27074670791626,15.891549296677113,-0.09102852642536163,13.392900466918945,1.366368293762207,0.0,2.506192922592163,0.08348443359136581,1065.3377685546875,500.0,8,0,0,8,0,0.15185546875,0.27783203125,0.164794921875,0.31201171875,0.093505859375
6,24576,566.0109486579895,91.73920631408691,28.652918100357056,24.663138389587402,24.62258243560791,36.39942896552384,0.02962147258222103,33.81488800048828,1.3823124170303345,0.0,2.517707347869873,0.03721214458346367,1648.531982421875,489.75,8,1,0,7,0,0.1240234375,0.2607421875,0.213134765625,0.319580078125,0.08251953125
7,28672,650.9290070533752,84.90714883804321,28.91358256340027,18.757200717926025,18.7093665599823,38.00247531477362,0.01146948616951704,35.1472053527832,1.443218469619751,0.0,2.8149490356445312,0.02885144017636776,2254.542236328125,485.625,8,2,0,6,0,0.132080078125,0.279052734375,0.19677734375,0.2978515625,0.09423828125
8,32768,720.6148252487183,69.66161131858826,24.127638339996338,12.353697299957275,12.321715593338013,37.41942819952965,-0.2586764097213745,35.23396301269531,1.4099549055099487,0.0,2.4162604808807373,0.027881115674972534,3013.72802734375,500.0,8,0,0,8,0,0.13330078125,0.27197265625,0.18798828125,0.294921875,0.11181640625
9,36864,802.9512898921967,82.33360123634338,30.212682247161865,18.321514129638672,18.263649940490723,21.663271686062217,-0.11452459543943405,19.527694702148438,1.4026561975479126,0.0,2.2201170921325684,0.02998448722064495,2788.370361328125,500.0,8,0,0,8,0,0.116455078125,0.2490234375,0.16455078125,0.336669921875,0.13330078125
10,40960,868.9268844127655,65.96017503738403,24.799577951431274,8.38663935661316,8.356348752975464,66.90456268563867,0.05408637225627899,64.80393981933594,1.3981335163116455,0.0,2.004467010498047,0.042069483548402786,2665.110107421875,488.125,8,0,1,7,0,0.11962890625,0.22705078125,0.16015625,0.36474609375,0.12841796875
