step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,L_eik,L_bc_raw,L_bc_normalized,L_ground_raw,L_ground_normalized,L_distill,mean_rho,mean_T_succ,mean_T_coll,n_grounding_points,sigma_eik,sigma_bc,sigma_ground,alm_lambda,alm_mu,L_eik_alm_contribution,n_success_buffer,n_collision_buffer,n_intermediate_buffer,train_time_per_iter
4096,-84.23819141302201,10,-0.0549926795065403,17.724700927734375,0,0.0,19.093804600336956,0.0,1.4756791591644287,5.85334587097168,0.0,0.0,0.0,0.0,0.08416976779699326,1.8831156492233276,0.0,0.0,0,0.0,0.9819754362106323,0.9819754362106323,0.0,1.0,17.130828857421875,0,0,0,1869.5819511413574
45056,-56.28062478009935,10,0.05499419569969177,11.397974967956543,0,0.0,8.488770644657352,0.0,1.4929397106170654,5.139804840087891,0.0,0.0,0.0,0.0,0.0858057364821434,1.812591552734375,0.0,0.0,0,0.0,0.965642511844635,0.965642511844635,750.5194860259071,625.0,12113.021484375,0,0,0,2007.872563123703
86016,-40.7039081633797,10,0.09360764920711517,7.309065818786621,0,0.0,8.36579237316128,0.0,1.4883683919906616,4.505078315734863,0.0,0.0,0.0,0.0,0.10514911264181137,1.6421716213226318,0.0,0.0,0,0.0,0.9655434489250183,0.9655434489250183,175468.1344176042,10000.0,891976.375,0,0,0,2038.9688394069672
126976,-22.539015474452697,10,-0.003255356103181839,15.507492065429688,0,0.0,8.2820013139127,0.0,1.4066619873046875,4.695456504821777,0.0,0.0,0.0,0.0,0.08008173853158951,1.7033368349075317,0.0,0.0,0,0.0,0.9655047655105591,0.9655047655105591,431293.3610877353,10000.0,2135355.75,0,0,0,2078.22456908226
167936,-6.741307887200987,10,-0.05146082863211632,11.237008094787598,0,0.0,8.37953603441505,0.0,1.4664783477783203,4.484230995178223,3.596503734588623,3.8529865741729736,2163.568359375,1820.2298583984375,0.06429936736822128,1.6463944911956787,-1.8964450359344482,0.0,128,0.0,0.9661439657211304,1.0903891324996948,661051.9369956437,10000.0,3064851.25,8,0,463,2078.772223472595
208896,0.9954197368685058,10,0.025128308683633804,12.486503601074219,0,0.0,7.117417296049141,0.0,1.4691359996795654,4.827170372009277,10.847371101379395,11.563223838806152,2777.2783203125,1122.8929443359375,0.06664291769266129,1.6982979774475098,-3.293534755706787,0.0,128,0.0,0.9685532450675964,1.572981834411621,896158.6399734351,10000.0,4442418.5,8,0,463,2009.5659737586975
249856,5.809064991599351,10,-0.023010974749922752,14.262372970581055,0,0.0,7.789854006912699,0.0,1.4359581470489502,4.68569278717041,12.436067581176758,12.387235641479492,2260.624267578125,375.48822021484375,0.05866890028119087,1.6499332189559937,3.5264809131622314,0.0,128,0.0,1.00197172164917,2.4541473388671875,1131379.028208028,10000.0,5411073.0,8,0,463,1904.80615067482
290816,2.5753993924633036,10,0.07304152101278305,13.330217361450195,0,0.0,8.128310011564727,0.0,1.4502556324005127,4.654547691345215,6.462041854858398,5.763220310211182,2368.624755859375,160.316162109375,0.06343823671340942,1.6672312021255493,2.5420546531677246,0.0,128,0.0,1.0588961839675903,3.8444766998291016,1369487.0922932732,10000.0,6482667.0,8,0,463,1958.1276099681854
331776,5.570519486989106,10,0.08961173892021179,17.371143341064453,0,0.0,9.023029560001998,0.0,1.45742928981781,4.627456188201904,64.35730743408203,26.160375595092773,1664.27197265625,48.94063186645508,0.08358212560415268,1.6607141494750977,8.022300720214844,0.0,128,0.0,1.5686192512512207,5.832453727722168,1628263.5900363657,10000.0,7641785.5,8,0,463,1759.9762806892395
372736,6.044133797044848,10,0.11781346797943115,6.375633716583252,0,0.0,7.436273961374239,0.0,1.4525909423828125,4.44719123840332,61.212379455566406,17.5931396484375,1444.285400390625,16.149240493774414,0.05738997459411621,1.6087543964385986,7.82383394241333,0.0,128,0.0,1.865626573562622,9.45853042602539,1879152.4918129998,10000.0,8455838.0,8,0,463,1788.572408914566
