step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,soft_residual_mean,cbf_residual_mean,anchor_loss_optimality,anchor_loss_safety,bc_loss_optimality,bc_loss_safety,distill_loss,distill_gap,actor_align_kl,train_time_per_iter
4096,-8.560297450371255,10,0.014559514820575714,2.111415147781372,0,0.0,10.358746261510536,0.5431348023961805,1.5582942962646484,33.802947998046875,0.0,2.7830262184143066,2.1023075580596924,0.0,0.0,0.10003537684679031,0.10003537684679031,0.7415256500244141,962.1755509376526
45056,167.93805676021194,10,-0.07352960854768753,814.130126953125,2,0.2,7.09056382278257,0.0,1.2548562288284302,12035.8994140625,0.012917160987854004,581.6913452148438,113.15184020996094,2269.902587890625,78.55504608154297,371.83892822265625,371.83892822265625,0.6397029161453247,967.3858020305634
86016,259.67231678331,10,0.0027909092605113983,119.63117218017578,0,0.0,8.562715965760464,0.0,1.1823291778564453,3944.669921875,0.0,383.56732177734375,63.616844177246094,0.0,0.0,53.209228515625,53.209228515625,0.5488787889480591,1045.4980535507202
126976,303.4277351477843,10,-0.09146948903799057,93.5919189453125,0,0.0,6.720454100734239,0.0,1.1649222373962402,5.868882179260254,0.0,242.8751678466797,61.6185302734375,0.0,0.0,69.92575073242188,69.92575073242188,0.6411114931106567,1030.6161744594574
167936,339.4325542037551,10,0.13737156987190247,38.202880859375,0,0.0,6.558248515200919,0.0,1.12424898147583,454.42578125,0.0,117.91383361816406,53.775169372558594,0.0,0.0,38.92622375488281,38.92622375488281,0.49651429057121277,1058.5775182247162
208896,361.9414423892049,10,0.1480359584093094,41.65174865722656,0,0.0,6.2870419958046835,0.0,1.0422627925872803,56589.36328125,0.0,129.59957885742188,35.71840286254883,0.8726803064346313,0.0008529508486390114,30.843727111816406,30.843727111816406,0.5484859943389893,1037.787345647812
249856,372.40233081014793,10,0.014274418354034424,39.35856246948242,0,0.0,6.436748490948669,0.0,1.0672158002853394,2.5671439170837402,0.025919795036315918,226.08192443847656,31.837923049926758,14.203046798706055,0.022959016263484955,56.153743743896484,56.153743743896484,0.3968607485294342,1073.3513486385345
290816,385.4221027238682,10,0.06720060855150223,51.111427307128906,0,0.0,6.384067884068568,0.0,1.0613478422164917,4.117328643798828,0.0,232.5303192138672,60.21979904174805,0.0,0.0,29.414512634277344,29.414512634277344,0.4250744879245758,1043.945276260376
331776,388.8221218264682,10,-0.02574915811419487,26.119585037231445,0,0.0,6.587883543904719,0.0,1.0901672840118408,23.31608772277832,0.0,115.6443862915039,27.656953811645508,6.997339248657227,0.036251842975616455,23.360069274902344,23.360069274902344,0.5022304058074951,1108.099704504013
372736,392.0898369074085,10,0.04709102585911751,19.11326789855957,0,0.0,5.728068985306407,0.0,0.9845597147941589,2.249983787536621,0.0,88.11927795410156,24.905351638793945,0.0,0.0,18.29547882080078,18.29547882080078,0.5153565406799316,1102.1192984580994
