step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,cbf_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,187.50735484522662,10,-0.12830643355846405,1.925074815750122,0,0.0,11.122745537379693,0.0,1.544596791267395,0.0,1.9625223875045776,0.0,0.22838465869426727,0.22838465869426727,238.40773034095764
45056,298.5209506919805,10,0.024293236434459686,613.2977294921875,0,0.0,15.426523537375568,0.0,1.2861425876617432,0.006635360419750214,26.398048400878906,7.162747383117676,431.7081298828125,431.7081298828125,253.02403235435486
86016,328.8384837946537,10,-0.1362326443195343,174.84825134277344,1,0.1,5.602999304973033,0.0,0.8599874973297119,0.0,44.241432189941406,0.0,119.5510025024414,119.5510025024414,291.8895380496979
126976,339.9051128459903,10,-0.05455528199672699,98.31340026855469,1,0.1,5.167563693059524,0.0,0.39893317222595215,0.0,88.64608764648438,6.05033540725708,74.73686218261719,74.73686218261719,322.6671223640442
167936,348.7747402767923,10,-0.0684642642736435,315.5185241699219,1,0.1,5.413323779076897,0.0,0.2796093821525574,0.0,371.8955078125,0.0,92.20989227294922,92.20989227294922,334.163143157959
208896,339.8164502306602,10,0.031903691589832306,192.2216033935547,4,0.4,6.218321355605325,0.0,0.36493000388145447,0.0,222.33050537109375,8.053946495056152,112.85343170166016,112.85343170166016,343.3278934955597
249856,349.8441001977088,10,-0.06187182664871216,269.9490661621094,0,0.0,5.499181587039565,0.0,0.4727969765663147,0.12102214992046356,134.39466857910156,14.075324058532715,156.9485321044922,156.9485321044922,345.5623688697815
290816,354.6142126729952,10,0.06821554899215698,123.387939453125,1,0.1,5.818693010078064,0.0,0.60563063621521,0.0,88.62529754638672,0.872708797454834,71.82257843017578,71.82257843017578,342.0072691440582
331776,354.42494459821796,10,0.12309525161981583,380.1181640625,2,0.2,5.889731221910466,0.0,0.42278823256492615,0.0,222.83258056640625,0.573747992515564,151.01255798339844,151.01255798339844,340.7781937122345
372736,353.7187501383962,10,0.004430434666574001,43.21306610107422,2,0.2,5.586865749079318,0.0,0.2753213047981262,0.0,41.598304748535156,0.0,29.253684997558594,29.253684997558594,345.45922899246216
