step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,L_eik,L_bc_raw,L_bc_normalized,L_ground_raw,L_ground_normalized,L_distill,mean_rho,mean_T_succ,mean_T_coll,n_grounding_points,sigma_eik,sigma_bc,sigma_ground,alm_lambda,alm_mu,L_eik_alm_contribution,n_success_buffer,n_collision_buffer,n_intermediate_buffer,train_time_per_iter
4096,230.36215665549125,10,0.05075572058558464,3.44616961479187,0,0.0,8.981831889008793,0.4313374997069909,1.4941294193267822,4.654321193695068,0.0,0.0,0.0,0.0,0.03990828990936279,1.522417664527893,0.0,0.0,0,0.0,0.9718909859657288,0.9718909859657288,0.0,1.0,10.831353187561035,0,0,0,700.795823097229
45056,305.4651962940876,10,0.045416370034217834,210.36428833007812,1,0.1,8.437025573915005,0.0,1.371055245399475,4.487375736236572,89.38218688964844,69.91619110107422,1268.4044189453125,543.442626953125,0.0730491578578949,1.4427647590637207,9.45322036743164,0.0,128,0.0,1.130690097808838,1.5277695655822754,679.6927752895281,625.0,9342.7060546875,280,0,1000,671.8002705574036
86016,337.55776288583706,10,-0.028731081634759903,182.8162384033203,1,0.1,6.722953815766146,0.0,1.171462893486023,2.3241963386535645,203.01727294921875,155.62196350097656,1056.7825927734375,447.1354064941406,0.07552623003721237,0.9322679042816162,14.248379707336426,0.0,128,0.0,1.1421738862991333,1.5373530387878418,151654.30441322876,10000.0,379483.8125,1000,0,1000,696.5728306770325
126976,334.7312471643778,10,0.08448018878698349,250.87689208984375,1,0.1,7.117342683069907,0.0,1.1344854831695557,1.5785466432571411,261.9364013671875,197.59979248046875,1487.35888671875,626.6144409179688,0.05544484779238701,0.6971792578697205,16.1832332611084,0.0,128,0.0,1.1513484716415405,1.5406653881072998,256261.7396534062,10000.0,416980.15625,1000,0,1000,708.4858543872833
167936,348.97369689218704,10,-0.18178077042102814,155.6274871826172,0,0.0,7.158503984435897,0.0,1.1381937265396118,2.9698078632354736,283.0270690917969,207.46311950683594,1159.0205078125,484.2967224121094,0.07687821239233017,1.1522223949432373,16.823348999023438,0.0,128,0.0,1.1680126190185547,1.547002911567688,353605.3231597054,10000.0,1094238.625,1000,0,1000,667.2252786159515
208896,360.52606121842797,10,0.09454529732465744,59.120018005371094,0,0.0,6.305116538832297,0.0,1.1527535915374756,2.549717903137207,157.71603393554688,107.4665298461914,1150.947509765625,470.8524169921875,0.055601757019758224,0.955464780330658,12.55832576751709,0.0,128,0.0,1.2114440202713013,1.5634574890136719,454375.45654770127,10000.0,1191034.5,1000,0,1000,691.5699775218964
249856,380.2799050427091,10,0.08353149890899658,65.64930725097656,0,0.0,6.686089047655934,0.0,1.1865698099136353,2.8542253971099854,30.22776985168457,19.857105255126953,1522.328125,600.7269897460938,0.056215524673461914,1.0397578477859497,5.49783182144165,0.0,128,0.0,1.233803153038025,1.591912865638733,587186.7189876377,10000.0,1716696.375,1000,0,1000,714.9568400382996
290816,390.15351639723553,10,0.06946544349193573,37.445594787597656,0,0.0,6.482446045300003,0.0,1.0998239517211914,2.5099923610687256,71.0112533569336,41.52157974243164,1449.1396484375,495.6468811035156,0.05824104696512222,0.9920652508735657,8.426149368286133,0.0,128,0.0,1.3077880144119263,1.7099530696868896,703655.8537807888,10000.0,1797671.125,1000,0,1000,705.4145092964172
331776,404.621452865588,10,0.04838038235902786,55.335880279541016,0,0.0,6.576568098511324,0.0,1.1326935291290283,2.665214776992798,7187.02490234375,1519.23046875,3949.5029296875,921.0223388671875,0.05787850543856621,1.0040898323059082,15.782918930053711,16.787460327148438,256,0.0,2.1754543781280518,2.0709710121154785,832319.1057721726,10000.0,2253826.0,1000,517,1000,674.6371076107025
372736,410.2994411710626,10,0.049756649881601334,31.609582901000977,0,0.0,6.150520849583749,0.0,1.0837526321411133,1.863945484161377,5575.28515625,333.7507019042969,2713.833984375,298.20953369140625,0.06793191283941269,0.7268346548080444,33.039405822753906,33.057472229003906,256,0.0,4.087802886962891,3.0170209407806396,967402.6489612754,10000.0,1820557.25,1000,517,1000,705.1374378204346
