step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,train_time_per_iter
4096,143.3957546794415,10,-0.07755620032548904,3.8144707679748535,0,0.0,8.481056724084594,0.0,1.4893786907196045,572.5189290046692
45056,246.9073523397207,10,-0.16408474743366241,287.71826171875,1,0.1,5.48290621117251,0.0,1.2100920677185059,697.7959098815918
86016,314.4775682264804,10,0.1315370351076126,199.9369354248047,0,0.0,6.586639452833924,0.0,1.0211994647979736,918.2326188087463
126976,333.6376761698603,10,0.02048850804567337,303.71942138671875,0,0.0,5.358648232328996,0.0,0.3435712456703186,1061.3230118751526
167936,352.93374093588824,10,0.050992026925086975,171.5544891357422,0,0.0,6.110451068043511,0.0,0.24934978783130646,1085.4347760677338
208896,357.9267841132402,10,-0.10082145780324936,170.09304809570312,1,0.1,6.240406777815698,0.0,0.40367650985717773,1146.7911875247955
249856,367.08267209706304,10,0.03371388092637062,298.70050048828125,0,0.0,5.928555221986499,0.0,0.47027117013931274,1224.6468441486359
290816,370.3154005849301,10,0.11204779893159866,68.41035461425781,1,0.1,6.198089743111393,0.0,0.6374562382698059,1218.1962163448334
331776,368.99165607549344,10,0.12183593958616257,270.09027099609375,2,0.2,6.279519047541184,0.0,0.5127139091491699,1176.6740300655365
372736,370.0251604679441,10,-0.036536805331707,215.70867919921875,1,0.1,6.055097705139119,0.0,0.4058607220649719,1153.7073202133179
