step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,cbf_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,12.082893858062992,10,-0.06084415689110756,9.267350196838379,0,0.0,10.324587093418069,0.18076113796575277,1.5351935625076294,0.00027458555996418,7.724506378173828,0.0,2.2367539405822754,2.2367539405822754,441.939804315567
45056,22.66728109537228,10,-0.014256025664508343,8.165786743164062,0,0.0,24.803285194237706,0.0,1.3256757259368896,0.0,7.702681064605713,0.0,5.926519393920898,5.926519393920898,427.0704388618469
86016,44.22338621931228,10,-0.06275931000709534,75.36479187011719,0,0.0,12.656653515348996,0.0,1.300482153892517,0.1831597536802292,20.415327072143555,0.0,48.20484924316406,48.20484924316406,417.84817576408386
126976,63.20905067899296,10,-0.0453188493847847,43.31291961669922,0,0.0,35.36393628101987,0.0,1.3149478435516357,0.04364682734012604,30.970687866210938,0.0,53.51091766357422,53.51091766357422,501.6899275779724
167936,53.59561496866909,10,0.02654792182147503,16.39594841003418,0,0.0,15.714417230970712,0.0,1.3671646118164062,0.11693187057971954,30.752094268798828,0.0,15.658507347106934,15.658507347106934,523.7780017852783
208896,67.73544832814875,10,0.060612767934799194,25.467670440673828,0,0.0,13.384488076146322,0.0,1.3325797319412231,0.0,22.750385284423828,0.0,12.48729133605957,12.48729133605957,495.66252088546753
249856,80.02325838087606,10,0.12410864233970642,29.24348258972168,0,0.0,51.40435806227647,0.0,1.2420737743377686,0.0,25.38670539855957,45.55549621582031,21.39754295349121,21.39754295349121,498.1043939590454
290816,72.40221601499134,10,0.05891047790646553,34.55129623413086,0,0.0,8.062407587703039,0.0,1.3209432363510132,0.0018719658255577087,29.688913345336914,0.0,18.457012176513672,18.457012176513672,517.0298361778259
331776,73.19342414426995,10,-0.1507834792137146,15.041659355163574,0,0.0,13.93359557177649,0.0,1.257178544998169,0.00959978997707367,14.020108222961426,0.0,14.52780532836914,14.52780532836914,527.6600320339203
372736,58.66431319715351,10,-0.05148112773895264,32.07709884643555,0,0.0,27.440981867124776,0.0,1.212071418762207,2.2188069820404053,39.99955749511719,0.0,24.515466690063477,24.515466690063477,525.4009540081024
