step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,cbf_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,10.87807623106146,10,0.022186871618032455,28.03955078125,0,0.0,12.583071478718168,0.0,1.5265593528747559,0.28247958421707153,23.610576629638672,0.0,5.923468589782715,5.923468589782715,1215.6323871612549
45056,9.359715392142089,10,-0.059941839426755905,28.06674575805664,0,0.0,18.646574401076844,0.0,1.411914348602295,0.7793598175048828,34.55301284790039,0.0,19.16720962524414,19.16720962524414,1322.3957571983337
86016,15.695160261428077,10,0.0654388815164566,16.48394203186035,0,0.0,14.471545697341364,0.0,1.2653385400772095,0.1279696673154831,20.903575897216797,0.0,12.210197448730469,12.210197448730469,1271.8027303218842
126976,38.642778523191446,10,0.18021458387374878,23.51871681213379,0,0.0,11.220318845241813,0.0,1.290313720703125,0.0416545495390892,15.557454109191895,0.0,11.946141242980957,11.946141242980957,1415.9530737400055
167936,49.261023454127056,10,0.056175269186496735,6.270200729370117,0,0.0,13.227292220959066,0.0,1.3134666681289673,0.0,9.178511619567871,0.0,5.7555952072143555,5.7555952072143555,1927.6372950077057
208896,56.46761662972964,10,-0.0594792366027832,7.767095565795898,0,0.0,6.899674106636964,0.0,1.2786678075790405,0.0,12.941679000854492,0.0,8.598634719848633,8.598634719848633,1933.8986303806305
249856,71.17291648129229,10,0.1004958301782608,7.936036109924316,0,0.0,7.144948745259086,0.0,1.2147573232650757,0.0793500617146492,12.962043762207031,0.0,8.271812438964844,8.271812438964844,1865.6059875488281
290816,83.20961451543933,10,0.12322844564914703,24.750844955444336,0,0.0,9.894226984530386,0.0,1.2643816471099854,0.08834996819496155,37.483314514160156,0.0,18.69458770751953,18.69458770751953,1677.2628026008606
331776,86.31185450876072,10,-0.11342034488916397,47.55169677734375,0,0.0,9.761318027705528,0.0,1.2025516033172607,0.0,62.84593200683594,0.0,31.43048858642578,31.43048858642578,1897.6926481723785
372736,87.01746722194714,10,0.08379217237234116,30.244518280029297,0,0.0,9.059677684914119,0.0,1.2234275341033936,0.07769806683063507,45.22831726074219,0.0,24.335119247436523,24.335119247436523,2233.474180459976
