step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,cbf_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,22.137066256565998,10,-0.021754924207925797,1.973861813545227,0,0.0,10.621264879001563,0.3163453742435038,1.530864953994751,0.0,1.9670989513397217,0.0,0.15188488364219666,0.15188488364219666,451.0889174938202
45056,152.39801576183663,10,0.020379340276122093,196.30271911621094,0,0.0,10.425505356136908,0.5261461728621025,1.394124984741211,0.04129974544048309,40.444068908691406,0.0,113.10074615478516,113.10074615478516,469.90510392189026
86016,233.83801050789108,10,0.0239093080163002,112.70830535888672,0,0.0,5.552754957469391,0.0,1.0514721870422363,0.447279691696167,160.9608154296875,0.0,58.243621826171875,58.243621826171875,717.2029209136963
126976,272.9580078809183,10,0.07515116035938263,1172.046142578125,0,0.0,5.6545193545754175,0.0,0.4076898396015167,0.07732697576284409,99.93045043945312,5.955929756164551,787.1982421875,787.1982421875,835.6535394191742
167936,302.41220630473464,10,0.057965558022260666,229.8660430908203,0,0.0,6.125877524999205,0.0,0.25471076369285583,0.0,170.78012084960938,0.30748146772384644,110.09440612792969,110.09440612792969,819.0885214805603
208896,321.3965052539455,10,0.08663426339626312,250.9151611328125,0,0.0,7.1244110917960555,0.0,0.2336888611316681,0.7877857685089111,230.0708465576172,1.9166884422302246,79.52500915527344,79.52500915527344,818.747597694397
249856,325.1642759319533,10,0.03946521878242493,225.9840087890625,2,0.2,6.775478537522746,0.0,0.31666624546051025,0.0,163.95114135742188,0.19295814633369446,165.36068725585938,165.36068725585938,956.6997807025909
290816,330.9272164404591,10,0.011297479271888733,158.80284118652344,1,0.1,5.681633777775345,0.0,0.3520904779434204,0.06720465421676636,223.28509521484375,0.30035871267318726,78.41422271728516,78.41422271728516,991.3212127685547
331776,345.19455905818586,10,-0.06766040623188019,300.3069763183594,0,0.0,6.844149727212607,0.0,0.4675922989845276,0.5364794731140137,271.5367431640625,0.028316114097833633,72.09601593017578,72.09601593017578,1117.6728365421295
372736,343.80661815236726,10,0.019657695665955544,105.98102569580078,2,0.2,5.626205334879031,0.0,0.4801320731639862,0.5406979322433472,125.5494613647461,0.13969697058200836,35.08721923828125,35.08721923828125,1179.211476802826
