step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,L_eik,L_bc_raw,L_bc_normalized,L_ground_raw,L_ground_normalized,L_distill,mean_rho,mean_T_succ,mean_T_coll,n_grounding_points,sigma_eik,sigma_bc,sigma_ground,alm_lambda,alm_mu,L_eik_alm_contribution,n_success_buffer,n_collision_buffer,n_intermediate_buffer,train_time_per_iter
4096,-19.97393869644686,10,0.008590318262577057,8.010749816894531,0,0.0,11.063989996561927,0.5205281485225325,1.5391583442687988,3.5362629890441895,0.0,0.0,0.0,0.0,0.06906002014875412,1.1599454879760742,0.0,0.0,0,0.0,0.9596107006072998,0.9596107006072998,0.0,1.0,6.252577781677246,0,0,0,696.2756102085114
45056,196.56578221528983,10,0.0682058334350586,254.47894287109375,0,0.0,8.345900325884813,0.0,1.3467307090759277,2.1344549655914307,43.450294494628906,32.123634338378906,1292.2576904296875,434.7331848144531,0.0497768372297287,0.9195343255996704,6.5883965492248535,0.0,128,0.0,1.1630202531814575,1.7241168022155762,446.24098321492784,625.0,2376.199462890625,496,0,1000,722.2118544578552
86016,240.61918814352654,10,0.1256842464208603,83.34149169921875,1,0.1,6.475243961501924,0.0,1.3083137273788452,2.914059638977051,206.58041381835938,149.8290252685547,1130.488037109375,376.3401794433594,0.07601556926965714,1.0252532958984375,14.372881889343262,0.0,128,0.0,1.1742167472839355,1.733177661895752,104764.68591797585,10000.0,347749.28125,1000,0,1000,726.2224624156952
126976,268.3993724123042,10,-0.015547588467597961,102.77896881103516,1,0.1,5.616462564014516,0.0,1.1960430145263672,2.8704276084899902,162.39126586914062,115.24771881103516,634.897216796875,209.5201416015625,0.06341531127691269,1.0603742599487305,12.743229866027832,0.0,128,0.0,1.1870505809783936,1.74076247215271,228153.36944731371,10000.0,696094.5,1000,0,1000,720.559285402298
167936,272.4288208189385,10,0.027265531942248344,19.815513610839844,0,0.0,7.530828931600083,0.0,1.2546851634979248,3.1203231811523438,123.17728424072266,84.8248519897461,1516.2412109375,491.1386413574219,0.09741946309804916,1.1712729930877686,11.098031044006348,0.0,128,0.0,1.205055832862854,1.7570511102676392,353389.7034377833,10000.0,1151372.25,1000,0,1000,736.3481454849243
208896,297.03040414924607,10,0.07546444237232208,59.024539947509766,0,0.0,8.898987221673318,0.0,1.1247178316116333,2.037135124206543,33.08468246459961,22.08922576904297,1522.3184814453125,464.6671142578125,0.07567401975393295,0.8471806049346924,5.751897811889648,0.0,128,0.0,1.2238415479660034,1.8100289106369019,473658.2979684272,10000.0,985655.625,1000,0,1000,747.003187417984
249856,292.1213035564967,10,0.04235168546438217,56.77490234375,0,0.0,7.7794684428450305,0.0,1.3355534076690674,3.2293200492858887,91.37174987792969,56.97074508666992,1481.3345947265625,406.9573974609375,0.06727466732263565,1.163667917251587,9.558558464050293,0.0,128,0.0,1.2664650678634644,1.9079288244247437,635743.1624046103,10000.0,2105160.75,1000,0,1000,757.8533279895782
290816,304.9443341576823,10,0.051706936210393906,53.94898986816406,0,0.0,7.071378959108187,0.0,1.1318892240524292,3.2498583793640137,40.45512008666992,22.10782814025879,2032.383544921875,487.2132263183594,0.08009210973978043,1.1428533792495728,6.360327243804932,0.0,128,0.0,1.3527803421020508,2.042578935623169,821333.8405064815,10000.0,2722026.5,1000,0,1000,751.0449440479279
331776,333.63408591793984,10,-0.08733264356851578,24.578468322753906,0,0.0,6.8777969407516775,0.0,1.0611255168914795,2.945136547088623,120.53781127929688,41.83076477050781,1679.2357177734375,277.6669921875,0.103093221783638,1.0678954124450684,10.978589057922363,0.0,128,0.0,1.6977671384811401,2.4594693183898926,967137.4506325037,10000.0,2891721.0,1000,0,1000,691.3485856056213
372736,356.53499732614586,10,0.08418947458267212,64.81085968017578,0,0.0,7.127881455466317,0.0,0.9678995609283447,2.80428147315979,111.23480224609375,21.186017990112305,2690.87646484375,263.71380615234375,0.09374818950891495,1.0266790390014648,10.546371459960938,0.0,128,0.0,2.2915585041046143,3.19472074508667,1133064.8249907927,10000.0,3216752.75,1000,0,1000,676.4339337348938
