step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,cbf_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,120.10690359438259,10,-0.04202358424663544,67.25348663330078,0,0.0,8.156788212687184,0.0,1.5137078762054443,0.590058445930481,38.7426872253418,0.0,15.911377906799316,15.911377906799316,430.9557297229767
45056,72.90696396866291,10,0.017396101728081703,13.138663291931152,0,0.0,7.303742806764102,0.0,1.4798364639282227,0.2300456464290619,15.905840873718262,0.0,8.50790786743164,8.50790786743164,431.23852157592773
86016,74.14656781681937,10,0.08978605270385742,24.071937561035156,0,0.0,14.385848728569636,0.0,1.416467547416687,0.15309679508209229,25.702136993408203,0.0,10.98414134979248,10.98414134979248,444.568927526474
126976,66.38425089746872,10,-0.07039882242679596,20.62230110168457,0,0.0,9.60782093865986,0.0,1.3210344314575195,0.0453917533159256,26.51327133178711,0.0,11.353952407836914,11.353952407836914,512.3603627681732
167936,68.1771745684079,10,0.02568786032497883,14.046906471252441,0,0.0,12.890970399405537,0.0,1.2798655033111572,0.4077753722667694,18.920501708984375,0.0,16.90256118774414,16.90256118774414,508.02184200286865
208896,56.68969690553953,10,0.15138666331768036,49.30398941040039,0,0.0,11.582713533197236,0.0,1.319906234741211,0.15606842935085297,24.115001678466797,0.0,24.556079864501953,24.556079864501953,527.787787437439
249856,52.55746366316618,10,0.055699191987514496,27.783512115478516,0,0.0,9.941221007446474,0.0,1.3172358274459839,0.9216609001159668,35.53046417236328,0.0,17.217559814453125,17.217559814453125,522.3925352096558
290816,50.3698289405283,10,-0.09953177720308304,14.27724838256836,0,0.0,9.41211465477916,0.0,1.3006830215454102,0.00905591994524002,13.029769897460938,0.0,10.088846206665039,10.088846206665039,534.9760138988495
331776,50.290440065221,10,0.004978563636541367,13.491903305053711,0,0.0,9.245143880407293,0.0,1.2891685962677002,0.0,25.453880310058594,0.0,14.248443603515625,14.248443603515625,523.1017544269562
372736,44.24111443454694,10,0.0659380704164505,21.41047477722168,0,0.0,11.330191376171308,0.0,1.2877925634384155,0.0,18.50762939453125,0.0,13.056602478027344,13.056602478027344,514.3034272193909
