# scenario=1b, ego_maneuver=stem_right, seed=3494, episode_idx=38, terminal_step=351, collision_agent_id=unknown
step,ego_x,ego_y,ego_psi,ego_v,ego_a,action,reward,min_ttc,n_agents,collision_agent_id,terminal_flag
0,54.8,4.1,0.0,0.0,0.0,2,-0.010000000000000002,10.0,0,none,0
1,54.8,4.119999999999999,0.0,0.2,2.0,3,0.0200000000000307,10.0,0,none,0
2,54.8,4.159999999999999,0.0,0.4,2.0,3,0.14999999999997612,10.0,0,none,0
3,54.8,4.219999999999999,0.0,0.6000000000000001,2.0000000000000004,3,0.23000000000000684,10.0,0,none,0
4,54.8,4.299999999999999,0.0,0.8,1.9999999999999996,3,0.3099999999999949,10.0,0,none,0
5,54.8,4.339999999999999,0.0,0.4,-4.0,4,-0.3999999999999812,127.2880927445625,1,none,0
6,54.8,4.399999999999999,0.0,0.6000000000000001,2.0000000000000004,3,0.18000000000000682,56.00124835369027,1,none,0
7,54.8,4.479999999999999,0.0,0.8,1.9999999999999996,3,0.30999999999995226,45.957870743188856,1,none,0
8,54.8,4.579999999999998,0.0,1.0,1.9999999999999996,3,0.39000000000002555,41.20739995639042,1,none,0
9,54.8,4.699999999999998,0.0,1.2,1.9999999999999996,3,0.469999999999971,36.578180270403976,1,none,0
10,54.8,4.7799999999999985,0.0,0.7999999999999999,-4.0,4,-0.23999999999996247,44.53728481716706,1,none,0
11,54.8,4.879999999999998,0.0,1.0,2.0000000000000004,3,0.3399999999999829,41.30441719517882,1,none,0
12,54.8,4.939999999999998,0.0,0.6,-4.0,4,-0.3199999999999932,53.272758941568625,1,none,0
13,54.8,5.019999999999998,0.0,0.8,2.0000000000000004,3,0.2599999999999949,46.2779224282086,1,none,0
14,54.8,5.119999999999997,0.0,1.0,1.9999999999999996,3,0.39000000000002555,40.71963589267498,1,none,0
15,54.8,5.2399999999999975,0.0,1.2,1.9999999999999996,3,0.469999999999971,35.07918122198511,1,none,0
16,54.8,5.379999999999997,0.0,1.4,1.9999999999999996,3,0.5500000000000017,30.86608152562038,1,none,0
17,54.8,5.539999999999997,0.0,1.5999999999999999,1.9999999999999996,3,0.6299999999999898,28.571856045591982,1,none,0
18,54.8,5.719999999999997,0.0,1.7999999999999998,1.9999999999999996,3,0.7100000000000204,25.26715166801778,1,none,0
19,54.8,5.859999999999997,0.0,1.4,-3.999999999999999,4,1.7069679003611782e-15,31.452746169520836,1,none,0
20,54.8,6.019999999999997,0.0,1.5999999999999999,1.9999999999999996,3,0.5799999999999897,27.398451679494826,1,none,0
21,54.8,6.199999999999997,0.0,1.7999999999999998,1.9999999999999996,3,0.7099999999999778,25.145218597490963,1,none,0
22,54.8,6.399999999999997,0.0,1.9999999999999998,1.9999999999999996,3,0.7900000000000511,22.710421948382887,1,none,0
23,54.8,6.6199999999999966,0.0,2.1999999999999997,1.9999999999999996,3,0.8699999999999966,20.919916399591713,1,none,0
24,54.8,6.859999999999998,0.0,2.4,2.0000000000000018,3,0.9499999999999846,19.323376109413395,1,none,0
25,54.8,7.119999999999996,0.0,2.6,2.0000000000000018,3,1.0300000000000153,17.800134079762632,1,none,0
26,54.8,7.399999999999997,0.0,2.8000000000000003,2.0000000000000018,3,1.1100000000000034,16.05089817440931,2,none,0
27,54.8,7.6999999999999975,0.0,3.0000000000000004,2.0000000000000018,3,1.1899999999999489,12.987659171748914,2,none,0
28,54.8,8.019999999999996,0.0,3.2000000000000006,2.0000000000000018,3,1.2700000000000222,11.872210276791494,2,none,0
29,54.8,8.337499999999997,0.0,3.1750000000000007,-0.2499999999999991,2,1.210000000000029,12.22111761597461,2,none,0
30,54.8,8.674999999999997,0.0,3.375000000000001,2.0000000000000018,3,1.2899999999999745,11.508138484022087,2,none,0
31,54.8,9.032499999999997,0.0,3.575000000000001,2.0000000000000018,3,1.4200000000000053,10.67851576111225,2,none,0
32,54.8,9.384999999999998,0.0,3.5250000000000012,-0.4999999999999982,1,1.3499999999999763,10.503977971299449,2,none,0
33,54.8,9.757499999999999,0.0,3.7250000000000014,2.0000000000000018,3,1.430000000000007,9.969354230942496,2,none,0
34,54.8,10.149999999999999,0.0,3.9250000000000016,2.0000000000000018,3,1.5600000000000378,9.330087776976569,2,none,0
35,54.8,10.562499999999998,0.0,4.125000000000002,2.0000000000000018,3,1.6399999999999832,8.763776062642073,2,none,0
36,54.8,10.995,0.0,4.325000000000002,2.0000000000000018,3,1.720000000000014,8.291796490604883,2,none,0
37,54.8,11.4475,0.0,4.525000000000002,2.0000000000000018,3,1.7999999999999594,7.797241396591713,2,none,0
38,54.8,11.92,0.0,4.725000000000002,2.0000000000000018,3,1.8800000000000328,7.523406575363954,2,none,0
39,54.8,12.4125,0.0,4.9250000000000025,2.0000000000000018,3,1.9599999999999782,7.119027588206045,2,none,0
40,54.8,12.9,0.0,4.875000000000003,-0.4999999999999982,1,1.8900000000000343,7.149162819347612,2,none,0
41,54.8,13.385000000000002,0.0,4.850000000000003,-0.24999999999999467,2,1.879999999999956,6.985620056680125,2,none,0
42,54.8,13.845000000000004,0.0,4.600000000000003,-2.5,0,1.7800000000000242,7.180595213740167,2,none,0
43,54.8,14.325000000000003,0.0,4.800000000000003,2.0000000000000018,3,1.8600000000000123,6.794768731198786,2,none,0
44,54.8,14.825000000000003,0.0,5.0000000000000036,2.0000000000000018,3,1.9900000000000002,6.426393131012194,2,none,0
45,54.8,15.345000000000002,0.0,5.200000000000004,2.0000000000000018,3,2.0699999999999883,6.114545417687459,2,none,0
46,54.8,15.885000000000003,0.0,5.400000000000004,2.0000000000000018,3,2.150000000000019,5.915626396294841,2,none,0
47,54.8,16.445000000000004,0.0,5.600000000000004,2.0000000000000018,3,2.2299999999999645,5.48640096520098,2,none,0
48,54.8,16.980000000000004,0.0,5.350000000000004,-2.5,0,2.080000000000033,5.656961893309862,2,none,0
49,54.8,17.535000000000004,0.0,5.550000000000004,2.0000000000000018,3,2.1599999999999784,5.3258067704974446,2,none,0
50,54.8,18.085000000000004,0.0,5.500000000000004,-0.4999999999999982,1,2.1400000000000348,5.2953711354361195,2,none,0
51,54.8,18.632500000000004,0.0,5.475000000000005,-0.24999999999999467,2,2.129999999999999,5.1928250347479485,2,none,0
52,54.8,19.140000000000004,0.0,5.075000000000005,-4.0000000000000036,4,1.4700000000000226,5.612522334503495,2,none,0
53,54.8,19.667500000000004,0.0,5.275000000000005,2.0000000000000018,3,2.0499999999999683,5.2319472692421085,2,none,0
54,54.8,20.215000000000003,0.0,5.475000000000005,2.0000000000000018,3,2.179999999999999,5.020653480782706,2,none,0
55,54.8,20.737500000000004,0.0,5.225000000000005,-2.5,0,2.0300000000000247,5.1389579502369696,2,none,0
56,54.8,21.220000000000006,0.0,4.825000000000005,-4.0000000000000036,4,1.369999999999963,5.428014024541212,2,none,0
57,54.8,21.697500000000005,0.0,4.775000000000005,-0.4999999999999982,1,1.8500000000000192,5.399556045028714,2,none,0
58,54.8,22.135000000000005,0.0,4.375000000000005,-3.9999999999999947,4,1.1900000000000006,5.728411454957219,2,none,0
59,54.8,22.592500000000005,0.0,4.5750000000000055,2.0000000000000018,3,1.7699999999999887,5.313103127861618,2,none,0
60,54.8,23.025000000000006,0.0,4.3250000000000055,-2.5,0,1.6700000000000141,5.528745181840559,2,none,0
61,54.8,23.455000000000005,0.0,4.300000000000006,-0.24999999999999467,2,1.660000000000021,5.58509149792678,2,none,0
62,54.8,23.860000000000007,0.0,4.050000000000006,-2.5,0,1.560000000000004,5.789195782445743,2,none,0
63,54.8,24.285000000000007,0.0,4.250000000000006,2.0000000000000018,3,1.6399999999999921,5.477096204343251,2,none,0
64,54.8,24.70750000000001,0.0,4.225000000000007,-0.24999999999999467,2,1.629999999999999,5.448735993706818,2,none,0
65,54.8,25.125000000000007,0.0,4.175000000000007,-0.4999999999999982,1,1.60999999999997,5.437279105300984,2,none,0
66,54.8,25.562500000000007,0.0,4.375000000000007,2.0000000000000018,3,1.6900000000000006,4.971210391536175,2,none,0
67,54.8,25.960000000000008,0.0,3.975000000000007,-3.999999999999999,4,1.0300000000000245,5.4300386546101045,2,none,0
68,54.8,26.352500000000013,0.0,3.925000000000007,-0.5000000000000027,1,1.5100000000000382,5.338771832583942,2,none,0
69,54.8,26.76500000000001,0.0,4.125000000000007,2.0000000000000018,3,1.5899999999999836,5.064552534630655,2,none,0
70,54.8,27.172500000000014,0.0,4.075000000000007,-0.4999999999999982,1,1.5699999999999974,5.010260325734406,2,none,0
71,54.8,27.575000000000014,0.0,4.0250000000000075,-0.4999999999999982,1,1.600000000000011,4.972907473911087,2,none,0
72,54.8,27.997500000000016,0.0,4.225000000000008,2.0000000000000018,3,1.629999999999999,4.684742979857334,2,none,0
73,54.8,28.380000000000017,0.0,3.8250000000000077,-3.999999999999999,4,0.9700000000000015,4.959074022802821,2,none,0
74,54.8,28.76000000000001,0.0,3.800000000000008,-0.2499999999999991,2,1.459999999999987,4.869128243649053,2,none,0
75,54.8,29.100000000000012,0.0,3.400000000000008,-3.999999999999999,4,0.8000000000000109,5.508934691456556,2,none,0
76,54.8,29.46000000000001,0.0,3.600000000000008,2.0000000000000018,3,1.379999999999999,4.873939292915395,2,none,0
77,54.8,29.815000000000012,0.0,3.550000000000008,-0.5000000000000027,1,1.3599999999999914,4.897521244367715,2,none,0
78,54.8,30.167500000000008,0.0,3.525000000000008,-0.2499999999999991,2,1.349999999999998,4.858173828901992,2,none,0
79,54.8,30.48000000000001,0.0,3.125000000000008,-3.999999999999999,4,0.6900000000000008,5.312874113548944,2,none,0
80,54.8,30.767500000000013,0.0,2.875000000000008,-2.5,0,1.090000000000005,5.817557887156372,2,none,0
81,54.8,31.05250000000001,0.0,2.850000000000008,-0.2499999999999991,2,1.0800000000000118,5.726600337357044,2,none,0
82,54.8,31.335000000000015,0.0,2.825000000000008,-0.2499999999999991,2,1.1199999999999974,5.7884976964638115,2,none,0
83,54.8,31.612500000000015,0.0,2.7750000000000083,-0.4999999999999982,1,1.0500000000000111,5.777966824581955,2,none,0
84,54.8,31.850000000000012,0.0,2.3750000000000084,-3.999999999999999,4,0.3899999999999923,6.482036711597122,2,none,0
85,54.8,32.085000000000015,0.0,2.3500000000000085,-0.2499999999999991,2,0.8799999999999991,6.671729732529171,2,none,0
86,54.8,32.31750000000002,0.0,2.3250000000000086,-0.2499999999999991,2,0.9200000000000059,6.380638870548483,2,none,0
87,54.8,32.570000000000014,0.0,2.525000000000009,2.0000000000000018,3,0.949999999999994,5.6593711073332775,2,none,0
88,54.8,32.81750000000002,0.0,2.4750000000000085,-0.5000000000000027,1,0.9300000000000076,5.963328719870776,2,none,0
89,54.8,33.062500000000014,0.0,2.4500000000000086,-0.2499999999999991,2,0.9199999999999932,5.706581559824477,2,none,0
90,54.8,33.327500000000015,0.0,2.650000000000009,2.0000000000000018,3,1.0000000000000024,5.331056083802692,2,none,0
91,54.8,33.58750000000001,0.0,2.6000000000000085,-0.5000000000000027,1,0.9799999999999949,5.057385150348058,2,none,0
92,54.8,33.80750000000001,0.0,2.2000000000000086,-3.999999999999999,4,0.31999999999999745,6.290597116887231,2,none,0
93,54.8,34.02500000000001,0.0,2.1750000000000087,-0.2499999999999991,2,0.8100000000000043,5.821124316630833,2,none,0
94,54.8,34.217500000000015,0.0,1.9250000000000087,-2.5,0,0.7100000000000085,6.8525551597945205,2,none,0
95,54.8,34.40750000000001,0.0,1.9000000000000088,-0.2499999999999991,2,0.699999999999994,6.95584839321126,2,none,0
96,54.8,34.592500000000015,0.0,1.8500000000000087,-0.5000000000000004,1,0.6800000000000077,6.985391966616189,2,none,0
97,54.8,34.75250000000002,0.0,1.6000000000000087,-2.5,0,0.580000000000012,7.416511034806421,2,none,0
98,54.8,34.87250000000002,0.0,1.2000000000000086,-4.000000000000001,4,-0.0800000000000068,8.882805903242652,2,none,0
99,54.8,35.01250000000002,0.0,1.4000000000000086,1.9999999999999996,3,0.5000000000000026,7.716441528616836,2,none,0
100,54.8,35.12750000000002,0.0,1.1500000000000086,-2.5,0,0.40000000000000685,8.90580361652824,2,none,0
101,54.8,35.23750000000002,0.0,1.1000000000000085,-0.5000000000000004,1,0.37999999999999917,9.225366115396731,2,none,0
102,54.8,35.30750000000002,0.0,0.7000000000000085,-4.0,4,-0.2799999999999983,12.200763841041821,2,none,0
103,54.8,35.37500000000002,0.0,0.6750000000000085,-0.2500000000000002,2,0.2100000000000085,11.73330697569619,2,none,0
104,54.8,35.44000000000002,0.0,0.6500000000000085,-0.2500000000000002,2,0.24999999999999403,12.332159213110778,2,none,0
105,54.8,35.50250000000002,0.0,0.6250000000000084,-0.2500000000000002,2,0.24000000000000085,10.737466096083466,2,none,0
106,54.8,35.53375000000002,0.0,0.3125000000000042,-3.125000000000042,4,-0.43499999999999955,12.444182991564206,2,none,0
107,54.8,35.56250000000002,0.0,0.2875000000000042,-0.2500000000000002,2,0.05500000000000724,14.85771641341271,2,none,0
108,54.8,35.57687500000002,0.0,0.1437500000000021,-1.4375000000000209,0,-0.00249999999999638,12.974624735516734,2,none,0
109,54.8,35.588750000000026,0.0,0.1187500000000021,-0.24999999999999994,2,-0.012499999999989561,13.71183606562128,2,none,0
110,54.8,35.59468750000003,0.0,0.05937500000000105,-0.5937500000000104,4,-0.5362499999999948,13.02113286826184,2,none,0
111,54.8,35.620625000000025,0.0,0.2593750000000011,2.0,3,0.04374999999999328,12.32485105397683,2,none,0
112,54.8,35.633593750000024,0.0,0.12968750000000054,-1.2968750000000053,4,-0.5081250000000034,13.853344097635512,2,none,0
113,54.8,35.640078125000024,0.0,0.06484375000000027,-0.6484375000000027,4,-0.4840625000000017,13.373154079544268,2,none,0
114,54.8,35.64332031250002,0.0,0.032421875000000135,-0.32421875000000133,4,-0.4970312500000008,13.981703638171485,2,none,0
115,54.8,35.666562500000026,0.0,0.23242187500000014,2.0,3,0.03296875000000854,13.968936160883517,2,none,0
116,54.8,35.687304687500024,0.0,0.20742187500000014,-0.24999999999999994,2,0.022968749999994043,13.699741504551715,2,none,0
117,54.8,35.71054687500003,0.0,0.23242187500000014,0.24999999999999994,1,0.03296875000000854,12.81333143833547,2,none,0
118,54.8,35.72216796875003,0.0,0.11621093750000007,-1.1621093750000007,0,-0.013515624999995736,13.593964911514975,2,none,0
119,54.8,35.731289062500025,0.0,0.09121093750000006,-0.25000000000000006,2,-0.02351562500001023,13.043892249583061,2,none,0
120,54.8,35.737910156250024,0.0,0.06621093750000007,-0.24999999999999994,2,0.016484374999996596,14.178985547242284,2,none,0
121,54.8,35.764531250000026,0.0,0.2662109375000001,2.0,3,0.046484375000005976,11.66787187680333,2,none,0
122,54.8,35.793652343750026,0.0,0.29121093750000004,0.24999999999999967,1,0.05648437499999916,12.109722472209565,2,none,0
123,54.8,35.80821289062503,0.0,0.14560546875000002,-1.4560546875000002,0,-0.0017578124999897693,12.986326050538043,2,none,0
124,54.8,35.82027343750003,0.0,0.12060546875000003,-0.24999999999999994,2,-0.011757812500004267,13.17824096180962,2,none,0
125,54.8,35.82630371093753,0.0,0.060302734375000014,-0.6030273437500001,0,-0.035878906249991474,13.149448756224002,2,none,0
126,54.8,35.83483398437503,0.0,0.08530273437500002,0.25000000000000006,1,-0.025878906249998297,14.417199862538146,2,none,0
127,54.8,35.86336425781253,0.0,0.28530273437500003,2.0,3,0.05412109374998976,13.618022798174772,2,none,0
128,54.8,35.89439453125003,0.0,0.310302734375,0.24999999999999967,1,0.06412109375000426,11.137811776338573,2,none,0
129,54.8,35.909909667968776,0.0,0.1551513671875,-1.551513671875,0,0.0020605468749914715,11.772784435710088,2,none,0
130,54.8,35.91766723632815,0.0,0.07757568359375,-0.7757568359375,0,0.021030273437495736,12.012121840113798,2,none,0
131,54.8,35.92154602050784,0.0,0.038787841796875,-0.38787841796875,0,0.005515136718758525,13.891667012738807,2,none,0
132,54.8,35.923485412597685,0.0,0.0193939208984375,-0.193939208984375,2,-0.05224243164062074,14.326854610453681,2,none,0
133,54.8,35.924455108642604,0.0,0.00969696044921875,-0.0969696044921875,2,-0.006121215820321029,11.139168465493693,2,none,0
134,54.8,35.924939956665064,0.0,0.004848480224609375,-0.04848480224609375,2,-0.008060607910160516,12.860744015467231,2,none,0
135,54.8,35.945424804687526,0.0,0.20484848022460939,2.0,3,0.021939392089848866,10.73253527635278,2,none,0
136,54.8,35.95566722869876,0.0,0.10242424011230469,-1.0242424011230469,4,-0.5190303039550755,13.853556192808362,2,none,0
