iteration,total_steps,wall_time_seconds,iter_time_seconds,env_step_time_seconds,learn_step_time_seconds,residual_compute_time_seconds,L_total,L_policy,L_value,L_entropy,L_residual_optimality,L_residual_safety,L_distill,mean_reward,mean_episode_length,n_episodes,n_collisions,n_successes,n_timeouts,n_aborts,action_dist_stop,action_dist_creep,action_dist_yield,action_dist_go,action_dist_abort,distill_loss_optimality_component,distill_loss_safety_component
1,4096,150.7388424873352,150.72034311294556,30.937302589416504,73.52187418937683,73.46061491966248,137.98766126930715,0.07865354418754578,4.915427207946777,1.4687491655349731,663.271240234375,0.02731744945049286,0.33386898040771484,-892.822998046875,500.0,8,0,0,8,0,0.125,0.13134765625,0.181884765625,0.361083984375,0.20068359375,0.7317866086959839,0.6909050941467285
2,8192,342.5948507785797,147.72765588760376,26.72103524208069,74.01649951934814,73.93531394004822,9.391414204239846,0.08568525314331055,8.013916969299316,1.4558347463607788,1.2746925354003906,0.060825422406196594,1.0247083902359009,-1160.8577880859375,500.0,8,0,0,8,0,0.14794921875,0.1669921875,0.197509765625,0.373046875,0.114501953125,2.2555646896362305,2.0290679931640625
3,12288,503.4387822151184,160.84145259857178,29.871116876602173,85.23507118225098,85.14847111701965,26.589683405309916,0.011656347662210464,11.553593635559082,1.395364761352539,69.98197937011719,0.0,1.0280375480651855,-312.07025146484375,500.0,8,0,0,8,0,0.166259765625,0.14013671875,0.189453125,0.402587890625,0.1015625,2.232625722885132,1.8714267015457153
4,16384,632.5799188613892,129.12162971496582,30.55937170982361,50.348119020462036,50.29617738723755,377.522832826525,0.043536361306905746,27.67783546447754,1.4272136688232422,1734.5687255859375,0.11866603046655655,2.863982677459717,-154.19287109375,500.0,8,0,0,8,0,0.17431640625,0.158203125,0.203857421875,0.375732421875,0.087890625,4.882126808166504,8.020242691040039
5,20480,825.624498128891,193.04277968406677,29.691890478134155,118.72247052192688,118.63966202735901,170.7825052678585,0.22931408882141113,30.73357391357422,1.4248554706573486,670.2228393554688,0.1584920585155487,5.743350982666016,617.3360595703125,481.0,8,1,0,7,0,0.1953125,0.15576171875,0.162841796875,0.408203125,0.077880859375,6.67332124710083,13.015368461608887
6,24576,998.3798863887787,172.72980117797852,26.21172308921814,97.78571033477783,97.73891234397888,109.74719191417098,0.09953828155994415,62.612525939941406,1.420727252960205,200.0244598388672,0.0453350804746151,7.0211687088012695,1146.97265625,477.375,8,2,0,6,0,0.16845703125,0.1669921875,0.160888671875,0.39697265625,0.106689453125,16.101810455322266,11.025493621826172
7,28672,1138.2089989185333,139.8073012828827,29.256850481033325,60.70881676673889,60.6609582901001,51.30516153126955,0.0207064226269722,36.5755729675293,1.3999848365783691,7.856148719787598,0.0,13.137652397155762,1410.1566162109375,489.75,8,1,0,7,0,0.1953125,0.1689453125,0.160400390625,0.377685546875,0.09765625,33.332794189453125,14.867263793945312
8,32768,1297.3710515499115,159.1561508178711,29.829827785491943,82.36851096153259,82.2956109046936,27.968625061959028,0.029097948223352432,16.03679656982422,1.3995951414108276,1.9883437156677246,0.0001558437943458557,11.505030632019043,3691.0771484375,500.0,8,0,0,8,0,0.1650390625,0.1474609375,0.14892578125,0.423095703125,0.115478515625,28.06521987915039,12.141331672668457
9,36864,1512.1875109672546,214.80852437019348,30.018290519714355,140.0078890323639,139.95396637916565,86.07033680453897,0.06170633062720299,41.69285583496094,1.4404360055923462,172.563232421875,0.08531049638986588,9.786066055297852,3880.49365234375,488.875,8,1,0,7,0,0.201904296875,0.152099609375,0.171142578125,0.37353515625,0.101318359375,17.265024185180664,11.810564994812012
10,40960,1763.5942616462708,251.37354588508606,35.08113670349121,163.24967193603516,163.1574695110321,74.40853990912437,0.21848329901695251,45.23011779785156,1.4179320335388184,39.73629379272461,0.0,21.012680053710938,4300.78662109375,494.0,8,1,0,7,0,0.17041015625,0.15869140625,0.18896484375,0.368408203125,0.113525390625,50.02604675292969,16.081748962402344
11,45056,1900.765615940094,137.1286678314209,29.773350477218628,54.85707068443298,54.78352451324463,110.1031052172184,0.21631398797035217,72.82243347167969,1.4184883832931519,71.9399642944336,0.0,22.67636489868164,4854.3232421875,500.0,8,0,0,8,0,0.189208984375,0.175537109375,0.15869140625,0.3818359375,0.0947265625,66.3380355834961,23.097484588623047
12,49152,2159.008913040161,168.1403682231903,30.801477193832397,86.97576904296875,86.9235110282898,28.05673099681735,-0.02249680832028389,17.206222534179688,1.4435564279556274,1.9062155485153198,0.0,10.491762161254883,6827.5712890625,500.0,8,0,0,8,0,0.120361328125,0.205322265625,0.143310546875,0.419677734375,0.111328125,34.77468490600586,9.134880065917969
13,53248,2281.9987649917603,122.97111630439758,28.329472541809082,52.920483350753784,52.84361124038696,18.5566060654819,0.020397912710905075,9.232707977294922,1.3705617189407349,1.5480995178222656,0.0,8.993880271911621,6225.7138671875,500.0,8,0,0,8,0,0.150146484375,0.211181640625,0.13525390625,0.4013671875,0.10205078125,21.81218910217285,10.055468559265137
14,57344,2391.344235420227,109.3387975692749,26.640143156051636,39.45270037651062,39.41560673713684,43.63559112995863,-0.08186525851488113,21.37470245361328,1.3769384622573853,2.3486688137054443,0.0,21.87302017211914,6019.19091796875,478.5,8,1,0,7,0,0.152099609375,0.1572265625,0.14892578125,0.433349609375,0.1083984375,44.933250427246094,19.739404678344727
15,61440,2514.567188978195,123.18782615661621,25.934744596481323,53.879090785980225,53.83087873458862,259.0244880191982,-0.022026944905519485,41.485069274902344,1.4144580364227295,1016.8525390625,0.32208383083343506,14.126521110534668,6156.8291015625,483.375,8,1,0,7,0,0.187255859375,0.19189453125,0.15966796875,0.365478515625,0.095703125,58.47090148925781,13.090509414672852
16,65536,2669.1928446292877,154.60876941680908,27.601507902145386,81.22756791114807,81.1854019165039,538.4844390623272,-0.026050332933664322,37.98603057861328,1.4477101564407349,2364.285400390625,0.19221939146518707,27.628934860229492,6673.6455078125,469.125,8,2,0,6,0,0.1943359375,0.1865234375,0.171875,0.35498046875,0.09228515625,82.26850891113281,21.203372955322266
17,69632,2791.5447504520416,122.30866074562073,27.884827136993408,46.271965742111206,46.22720909118652,466.45792226791383,-0.11993646621704102,26.217130661010742,1.433778166770935,2102.75,0.0,19.810728073120117,6875.81982421875,500.0,8,0,0,8,0,0.182861328125,0.1962890625,0.157958984375,0.362548828125,0.100341796875,45.25252914428711,12.296483993530273
18,73728,2980.3634309768677,188.81326580047607,26.704751014709473,115.20953559875488,115.16311812400818,84.77018472254277,0.12781164050102234,66.03927612304688,1.4620814323425293,4.619694709777832,0.06015203893184662,17.66712760925293,5257.24169921875,491.0,8,1,0,7,0,0.197998046875,0.164794921875,0.1689453125,0.362060546875,0.106201171875,54.09484100341797,13.971283912658691
19,77824,3210.050351858139,229.66236019134521,30.607096433639526,149.49842190742493,149.39064693450928,1901.4429209530354,0.07907131314277649,26.1022891998291,1.4598723649978638,9274.6875,0.0,20.324060440063477,7047.53125,500.0,8,0,0,8,0,0.184326171875,0.195556640625,0.166748046875,0.34912109375,0.104248046875,60.59326934814453,13.231956481933594
20,81920,3393.753006696701,183.69244503974915,33.68317699432373,100.20390892028809,100.10413455963135,47.84647853076458,0.17880456149578094,25.464702606201172,1.4918720722198486,2.17564058303833,0.0,21.76784324645996,6577.68798828125,492.625,8,1,0,7,0,0.189208984375,0.19384765625,0.149169921875,0.362548828125,0.105224609375,57.91437530517578,13.856064796447754
21,86016,3536.34552693367,142.56992363929749,30.032548189163208,68.10519218444824,68.03867316246033,275.44473852813246,0.008255526423454285,43.086021423339844,1.443474292755127,1032.481201171875,0.0,25.85422134399414,8072.90380859375,500.0,8,0,0,8,0,0.190185546875,0.1806640625,0.145751953125,0.357666015625,0.125732421875,57.55514144897461,25.006200790405273
22,90112,3729.564742088318,128.86483359336853,25.959522485733032,55.411396980285645,55.34906888008118,2151.6090970218183,0.06201145052909851,34.19496154785156,1.4425932168960571,10421.6953125,0.0,33.0130615234375,8367.552734375,500.0,8,0,0,8,0,0.177734375,0.183349609375,0.14453125,0.3857421875,0.108642578125,69.84527587890625,28.336734771728516
23,94208,3871.645274877548,142.07652878761292,28.5071861743927,66.80389595031738,66.75016784667969,101.28712734282017,0.0511326938867569,26.01952362060547,1.4176831245422363,254.4142303466797,0.20927965641021729,24.29176902770996,7451.5166015625,500.0,8,0,0,8,0,0.159912109375,0.18798828125,0.12744140625,0.403076171875,0.12158203125,57.012855529785156,16.73909568786621
24,98304,4011.320956468582,139.65631365776062,26.13195252418518,68.89274334907532,68.79645657539368,151.48698699623347,0.1143173947930336,20.979942321777344,1.3769543170928955,550.7896728515625,0.0,20.234792709350586,7737.59130859375,488.625,8,1,0,7,0,0.177490234375,0.17333984375,0.138427734375,0.39794921875,0.11279296875,37.97642517089844,18.470855712890625
25,102400,4147.701882600784,136.35523557662964,28.84845781326294,59.44328165054321,59.391098737716675,102.06973485052586,0.10521306097507477,20.746002197265625,1.4264909029006958,318.5397644042969,0.0,17.51056671142578,7348.890625,500.0,8,0,0,8,0,0.142822265625,0.21875,0.15185546875,0.384521484375,0.10205078125,36.41025924682617,14.810763359069824
26,106496,4279.558120012283,131.8517005443573,29.47050929069519,53.784377336502075,53.74696326255798,63.681849943101405,-0.0729774609208107,40.24726486206055,1.3942010402679443,2.0347018241882324,0.0,23.100622177124023,8380.173828125,490.25,8,1,0,7,0,0.165283203125,0.2021484375,0.16259765625,0.37255859375,0.097412109375,45.56932830810547,18.60881233215332
27,110592,4390.617132902145,110.969078540802,28.325708389282227,35.74170279502869,35.687280893325806,46.81014562547207,-0.12448760867118835,28.11382293701172,1.4457957744598389,1.852151870727539,0.016582384705543518,18.447063446044922,8769.80859375,478.875,8,1,0,7,0,0.18310546875,0.199462890625,0.150634765625,0.3857421875,0.0810546875,41.52883529663086,16.77571678161621
28,114688,4516.812628507614,126.18692970275879,26.94840431213379,50.17107701301575,50.11180901527405,59.75253274738789,0.08266974240541458,38.661224365234375,1.4466288089752197,1.8165677785873413,0.05144307762384415,20.63503646850586,6261.794921875,481.625,8,1,0,7,0,0.169677734375,0.195556640625,0.1611328125,0.384521484375,0.089111328125,52.35429763793945,19.720163345336914
29,118784,4647.83287525177,131.00387907028198,25.98491621017456,56.8462347984314,56.778093099594116,1047.697807493806,0.003001585602760315,47.221107482910156,1.431932806968689,4891.39990234375,0.0,22.19371795654297,7378.56591796875,445.77777777777777,9,2,1,6,0,0.149658203125,0.20849609375,0.1591796875,0.387451171875,0.09521484375,72.7109375,23.87141990661621
30,122880,4761.39243888855,113.54780411720276,26.305790662765503,45.40552258491516,45.35661506652832,500.45999789088967,-0.11855778843164444,23.710289001464844,1.4212214946746826,2276.236083984375,0.0,21.621049880981445,8627.6650390625,500.0,8,0,0,8,0,0.172119140625,0.181396484375,0.171142578125,0.389404296875,0.0859375,64.33784484863281,16.568981170654297
31,126976,4933.381073951721,171.98727202415466,28.857269763946533,95.73528051376343,95.65047693252563,55.26279782503843,0.06539439409971237,35.476078033447266,1.4461281299591064,2.974398136138916,0.0,19.126445770263672,10673.43359375,493.125,8,0,1,7,0,0.166015625,0.1552734375,0.181640625,0.412353515625,0.084716796875,70.69424438476562,13.600775718688965
32,131072,5141.312604904175,114.59121584892273,29.456026554107666,37.045618295669556,37.011478900909424,30.454233683645725,-0.06311508268117905,14.689903259277344,1.3596466779708862,2.2701478004455566,0.0,15.37341594696045,10587.21875,500.0,8,0,0,8,0,0.156982421875,0.16845703125,0.175537109375,0.40869140625,0.09033203125,49.26668167114258,10.2344970703125
33,135168,5265.749724149704,124.40948486328125,29.1434907913208,46.12203526496887,46.071526527404785,31.854428935050965,0.1453932523727417,13.501769065856934,1.3966259956359863,29.501699447631836,0.0,12.306926727294922,10143.41796875,500.0,8,0,0,8,0,0.1787109375,0.169189453125,0.164306640625,0.406982421875,0.080810546875,30.997848510742188,9.490642547607422
34,139264,5406.771698474884,140.99281096458435,26.294110536575317,64.85715293884277,64.79745721817017,53.371218730509284,0.10987109690904617,38.56098556518555,1.4560189247131348,1.9557112455368042,0.09858837723731995,14.289502143859863,9817.3359375,480.5,8,1,0,7,0,0.163818359375,0.16845703125,0.19580078125,0.39697265625,0.074951171875,40.18870162963867,11.683171272277832
35,143360,5536.611684560776,129.8194456100464,25.806668758392334,55.01101779937744,54.96790075302124,291.68271544268356,0.09208934009075165,21.08412742614746,1.3638750314712524,1293.5621337890625,0.006827145349234343,11.792706489562988,9349.455078125,500.0,8,0,0,8,0,0.180419921875,0.18408203125,0.17138671875,0.3818359375,0.082275390625,26.47608184814453,13.691686630249023
36,147456,5686.110789299011,149.4947350025177,27.19895052909851,76.92811489105225,76.85233354568481,147.90437888503075,0.13764533400535583,20.003314971923828,1.428708791732788,537.6710815429688,0.0,20.229202270507812,8863.21484375,500.0,8,0,0,8,0,0.1806640625,0.199951171875,0.193115234375,0.339599609375,0.086669921875,53.11311340332031,12.513873100280762
37,151552,5824.7734525203705,138.6611683368683,28.81358003616333,62.21972966194153,62.11570477485657,122.3798034504056,0.00017202645540237427,91.80638122558594,1.4340802431106567,14.346410751342773,0.0,27.703968048095703,9270.7314453125,487.125,8,1,0,7,0,0.176025390625,0.182373046875,0.234375,0.324951171875,0.082275390625,57.9393424987793,26.678171157836914
38,155648,5966.2782616615295,141.45733880996704,27.91287660598755,63.98870611190796,63.930723905563354,134.72956200093031,0.03911209851503372,102.61003112792969,1.3896353244781494,3.1924285888671875,0.12619207799434662,31.41669464111328,9507.28125,480.125,8,1,0,7,0,0.1513671875,0.192138671875,0.229736328125,0.344970703125,0.081787109375,64.33377075195312,34.53723907470703
39,159744,6079.849546909332,113.50704336166382,28.190860271453857,42.1028892993927,42.06683349609375,240.76480221822857,-0.04616732522845268,129.4822998046875,1.4181100130081177,390.3827819824219,0.0,33.252113342285156,9362.1962890625,483.375,8,0,1,7,0,0.1826171875,0.1767578125,0.243408203125,0.3125,0.084716796875,98.0527572631836,33.95148468017578
