# scenario=1b, ego_maneuver=stem_right, seed=3126, episode_idx=84, terminal_step=101, collision_agent_id=unknown
step,ego_x,ego_y,ego_psi,ego_v,ego_a,action,reward,min_ttc,n_agents,collision_agent_id,terminal_flag
0,54.8,4.119999999999999,0.0,0.2,2.0,3,0.0700000000000307,10.0,0,none,0
1,54.8,4.159999999999999,0.0,0.4,2.0,3,0.14999999999997612,10.0,0,none,0
2,54.8,4.219999999999999,0.0,0.6000000000000001,2.0000000000000004,3,0.23000000000000684,10.0,0,none,0
3,54.8,4.254999999999999,0.0,0.3500000000000001,-2.5,0,0.07999999999998979,10.0,0,none,0
4,54.8,4.309999999999999,0.0,0.55,1.9999999999999996,3,0.16000000000002046,10.0,0,none,0
5,54.8,4.384999999999999,0.0,0.75,1.9999999999999996,3,0.2899999999999659,10.0,0,none,0
6,54.8,4.479999999999999,0.0,0.95,1.9999999999999996,3,0.36999999999999655,10.0,0,none,0
7,54.8,4.594999999999999,0.0,1.15,1.9999999999999996,3,0.45000000000002727,10.0,0,none,0
8,54.8,4.729999999999999,0.0,1.3499999999999999,1.9999999999999996,3,0.5299999999999727,38.334449873172986,1,none,0
9,54.8,4.884999999999999,0.0,1.5499999999999998,1.9999999999999996,3,0.6100000000000034,27.777615875125278,1,none,0
10,54.8,5.059999999999999,0.0,1.7499999999999998,1.9999999999999996,3,0.6900000000000341,24.586098744056784,1,none,0
11,54.8,5.254999999999999,0.0,1.9499999999999997,1.9999999999999996,3,0.7699999999999795,22.99397447995748,1,none,0
12,54.8,5.469999999999999,0.0,2.15,2.0000000000000018,3,0.8500000000000102,21.38404868586703,1,none,0
13,54.8,5.704999999999999,0.0,2.35,2.0000000000000018,3,0.9299999999999983,19.194323077505533,1,none,0
14,54.8,5.959999999999999,0.0,2.5500000000000003,2.0000000000000018,3,1.010000000000029,18.291064045963626,1,none,0
15,54.8,6.234999999999999,0.0,2.7500000000000004,2.0000000000000018,3,1.0899999999999745,16.929818041428735,1,none,0
16,54.8,6.529999999999999,0.0,2.9500000000000006,2.0000000000000018,3,1.1700000000000053,15.819353147793295,1,none,0
17,54.8,6.845,0.0,3.150000000000001,2.0000000000000018,3,1.2499999999999933,14.867629737506043,1,none,0
18,54.8,7.18,0.0,3.350000000000001,2.0000000000000018,3,1.330000000000024,13.875809563987286,1,none,0
19,54.8,7.535,0.0,3.550000000000001,2.0000000000000018,3,1.4099999999999695,13.017172619844004,1,none,0
20,54.8,7.91,0.0,3.7500000000000013,2.0000000000000018,3,1.4900000000000002,12.465302909893023,1,none,0
21,54.8,8.305,0.0,3.9500000000000015,2.0000000000000018,3,1.570000000000031,11.676348317765289,1,none,0
22,54.8,8.72,0.0,4.150000000000001,1.9999999999999973,3,1.6499999999999764,11.113997310072392,1,none,0
23,54.8,9.155000000000001,0.0,4.350000000000001,2.0000000000000018,3,1.730000000000007,10.445301108116064,1,none,0
24,54.8,9.610000000000001,0.0,4.550000000000002,2.0000000000000018,3,1.8099999999999952,9.978749665259448,1,none,0
25,54.8,10.085,0.0,4.750000000000002,2.0000000000000018,3,1.8900000000000259,9.462360658766064,1,none,0
26,54.8,10.580000000000002,0.0,4.950000000000002,2.0000000000000018,3,1.970000000000014,9.035034557462737,1,none,0
27,54.8,11.095000000000002,0.0,5.150000000000002,2.0000000000000018,3,2.0499999999999594,7.802911106230864,2,none,0
28,54.8,11.585000000000003,0.0,4.900000000000002,-2.5,0,1.9000000000000274,6.066136416767843,2,none,0
29,54.8,12.095000000000002,0.0,5.100000000000002,2.0000000000000018,3,1.9799999999999727,5.630869322358819,2,none,0
30,54.8,12.580000000000002,0.0,4.850000000000002,-2.5,0,1.8800000000000412,5.436321490655312,2,none,0
31,54.8,13.085000000000003,0.0,5.0500000000000025,2.0000000000000018,3,1.9599999999999864,5.655425803556695,2,none,0
32,54.8,13.610000000000003,0.0,5.250000000000003,2.0000000000000018,3,2.090000000000017,5.075692133571465,2,none,0
33,54.8,14.132500000000004,0.0,5.225000000000003,-0.24999999999999467,2,2.029999999999939,4.88304422875399,2,none,0
34,54.8,14.675000000000002,0.0,5.425000000000003,2.0000000000000018,3,2.110000000000055,4.462571193952738,2,none,0
35,54.8,15.192500000000004,0.0,5.175000000000003,-2.5,0,2.0099999999999527,4.6316347641175115,2,none,0
36,54.8,15.705000000000005,0.0,5.1250000000000036,-0.4999999999999982,1,1.9900000000000515,4.518605188475555,2,none,0
37,54.8,16.215000000000007,0.0,5.100000000000003,-0.25000000000000355,2,1.9799999999999731,4.4177597602641505,2,none,0
38,54.8,16.722500000000007,0.0,5.075000000000003,-0.25000000000000355,2,2.01999999999998,4.390666990487113,2,none,0
39,54.8,17.250000000000007,0.0,5.275000000000003,2.0000000000000018,3,2.0500000000000105,4.167303403567234,2,none,0
40,54.8,17.772500000000008,0.0,5.225000000000003,-0.4999999999999982,1,2.0300000000000242,4.3680691708929835,2,none,0
41,54.8,18.292500000000008,0.0,5.200000000000003,-0.25000000000000355,2,2.020000000000031,4.682330029852198,2,none,0
42,54.8,18.832500000000007,0.0,5.400000000000003,2.0000000000000018,3,2.0999999999999766,4.638689832725992,2,none,0
43,54.8,19.332500000000007,0.0,5.0000000000000036,-3.9999999999999947,4,1.4400000000000002,4.557517431463587,2,none,0
44,54.8,19.852500000000006,0.0,5.200000000000004,2.0000000000000018,3,2.0199999999999885,4.261182638444568,2,none,0
45,54.8,20.392500000000005,0.0,5.400000000000004,2.0000000000000018,3,2.150000000000019,5.282307190467468,2,none,0
46,54.8,20.930000000000007,0.0,5.3750000000000036,-0.25000000000000355,2,2.0899999999999834,5.433293186012692,2,none,0
47,54.8,21.487500000000008,0.0,5.575000000000004,2.0000000000000018,3,2.170000000000014,5.139460961531663,2,none,0
48,54.8,22.06500000000001,0.0,5.775000000000004,2.0000000000000018,3,2.300000000000002,4.861471019658694,2,none,0
49,54.8,22.66250000000001,0.0,5.975000000000004,2.0000000000000018,3,2.37999999999999,4.598744000210205,2,none,0
50,54.8,23.28000000000001,0.0,6.175000000000004,2.0000000000000018,3,2.459999999999978,4.349796866429654,2,none,0
51,54.8,23.917500000000008,0.0,6.375000000000004,2.0000000000000018,3,2.5400000000000515,4.111607309265568,2,none,0
52,54.8,24.515000000000008,0.0,5.975000000000005,-3.9999999999999947,4,1.82999999999999,4.288702211095861,2,none,0
53,54.8,25.13250000000001,0.0,6.175000000000005,2.0000000000000018,3,2.409999999999979,4.048746681285183,2,none,0
54,54.8,25.77000000000001,0.0,6.375000000000005,2.0000000000000018,3,2.540000000000009,3.8227444983930154,2,none,0
55,54.8,26.38250000000001,0.0,6.125000000000005,-2.5,0,2.389999999999992,3.8787748769347092,2,none,0
56,54.8,27.015000000000004,0.0,6.3250000000000055,2.0000000000000018,3,2.470000000000023,3.6561259041698144,2,none,0
57,54.8,27.62250000000001,0.0,6.0750000000000055,-2.5,0,2.3699999999999632,3.706583752002671,2,none,0
58,54.8,28.25000000000001,0.0,6.275000000000006,2.0000000000000018,3,2.4500000000000366,3.488445659211843,2,none,0
59,54.8,28.875000000000007,0.0,6.250000000000005,-0.25000000000000355,2,2.440000000000001,3.4023994556160835,2,none,0
60,54.8,29.49500000000001,0.0,6.2000000000000055,-0.4999999999999982,1,2.419999999999993,3.3298381726067428,2,none,0
61,54.8,30.135000000000012,0.0,6.400000000000006,2.0000000000000018,3,2.5000000000000027,3.1252253198918467,2,none,0
62,54.8,30.795000000000012,0.0,6.600000000000006,2.0000000000000018,3,-0.36999999999998856,2.9310601619605783,2,none,0
63,54.8,31.43000000000001,0.0,6.350000000000006,-2.5,0,-0.5200000000000051,2.9464562289045273,2,none,0
64,54.8,32.085000000000015,0.0,6.550000000000006,2.0000000000000018,3,-0.4399999999999961,2.756488128780434,2,none,0
65,54.8,32.735000000000014,0.0,6.500000000000006,-0.4999999999999982,1,-0.4600000000000037,2.677691895739705,2,none,0
66,54.8,33.405000000000015,0.0,6.700000000000006,2.0000000000000018,3,-0.3799999999999943,2.4977608212297246,2,none,0
67,54.8,34.07250000000002,0.0,6.675000000000006,-0.25000000000000355,2,-0.3899999999999874,2.407115744252319,2,none,0
68,54.8,34.71500000000002,0.0,6.425000000000006,-2.5,0,-0.4900000000000044,2.400777836454808,2,none,0
69,54.8,35.37750000000002,0.0,6.625000000000006,2.0000000000000018,3,-0.409999999999995,2.228301550445045,2,none,0
70,54.8,36.01500000000002,0.0,6.375000000000006,-2.5,0,-0.5099999999999911,2.2156859269512226,2,none,0
71,54.8,36.65000000000002,0.0,6.350000000000007,-0.24999999999999467,2,-0.5200000000000051,2.1244091142662773,2,none,0
