step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,soft_residual_mean,cbf_residual_mean,anchor_loss_optimality,anchor_loss_safety,bc_loss_optimality,bc_loss_safety,distill_loss,distill_gap,actor_align_kl,train_time_per_iter
4096,-144.88062485885575,10,0.08821822702884674,0.628297746181488,0,0.0,10.869611318420985,0.3196176559513884,1.5030732154846191,0.9716622829437256,0.0,0.727333664894104,0.8292255997657776,0.0,0.0,0.06578192114830017,0.06578192114830017,0.8178825974464417,1008.1014456748962
45056,166.58981055297394,10,0.1000695526599884,278.5030212402344,0,0.0,10.20837380064469,0.0,1.3915021419525146,18.801097869873047,0.0,184.88031005859375,106.98524475097656,0.0,0.0,78.02396392822266,78.02396392822266,0.9174647331237793,1041.9027028083801
86016,239.7357116678999,10,-0.08255048096179962,156.7537841796875,0,0.0,135.47119832937,0.0,1.2040220499038696,3744.674072265625,0.0,353.79010009765625,156.19338989257812,0.0,0.0,40.872314453125,40.872314453125,0.5188063979148865,1080.98593211174
126976,277.35290875092494,10,0.2073976993560791,485.8326416015625,0,0.0,5.654527659272757,0.0,1.0007984638214111,2.538027286529541,0.0,213.06314086914062,176.83871459960938,21.168338775634766,6.479345798492432,293.7930603027344,293.7930603027344,0.33256620168685913,1338.7773287296295
167936,306.10592700073994,10,-0.10369836539030075,401.8547668457031,0,0.0,6.136686132110477,0.0,0.9547415971755981,2.210190534591675,0.0070612430572509766,100.2468032836914,192.10025024414062,6.710606098175049,3.84877347946167,222.8748016357422,222.8748016357422,0.3120485842227936,1404.9739491939545
208896,324.4735225006166,10,0.17600391805171967,183.88282775878906,0,0.0,7.1244339313671805,0.0,0.8358872532844543,2.2956886291503906,0.0,144.02261352539062,118.0374755859375,13.839689254760742,2.6478190422058105,77.11861419677734,77.11861419677734,0.391163170337677,1457.5685489177704
249856,327.8035121433856,10,0.020054485648870468,167.9630126953125,2,0.2,6.775450893190889,0.0,0.8692802786827087,3.6535840034484863,0.0,112.7155990600586,110.80789184570312,0.27527090907096863,0.5554299354553223,65.70759582519531,65.70759582519531,0.4576704800128937,1235.6892240047455
290816,333.28134812546244,10,0.04695208743214607,114.69976806640625,1,0.1,5.6792426414975115,0.0,0.9592543840408325,2.4659547805786133,0.0,55.262996673583984,76.86018371582031,5.6793951988220215,4.657774925231934,43.226226806640625,43.226226806640625,0.41717126965522766,1274.9471583366394
331776,343.4631983337444,10,-0.05262698978185654,92.40675354003906,0,0.0,6.418824340278553,0.0,0.9338868856430054,2.8007755279541016,0.0,89.7669677734375,87.17937469482422,0.0,0.0,25.63074493408203,25.63074493408203,0.3205675482749939,1230.2869627475739
372736,342.23362850036995,10,-0.053343191742897034,55.9918212890625,2,0.2,5.619500734572868,0.0,0.9469746947288513,3.96610426902771,0.0,55.14718246459961,53.500465393066406,0.05187128484249115,0.017032448202371597,26.792936325073242,26.792936325073242,0.3945658206939697,1212.4852993488312
