step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,L_eik,L_bc_raw,L_bc_normalized,L_ground_raw,L_ground_normalized,L_distill,mean_rho,mean_T_succ,mean_T_coll,n_grounding_points,sigma_eik,sigma_bc,sigma_ground,alm_lambda,alm_mu,L_eik_alm_contribution,n_success_buffer,n_collision_buffer,n_intermediate_buffer,train_time_per_iter
4096,193.6890499999999,10,0.06488582491874695,1.5885359048843384,7,0.7,5.578681948920438,0.0,1.5003174543380737,9.125711441040039,0.0,0.0,0.0,0.0,0.08413604646921158,2.6363751888275146,0.0,0.0,0,0.0,0.9846274852752686,0.9846274852752686,0.0,1.0,41.639305114746094,0,0,0,1401.126024723053
45056,122.49866145973077,10,-0.04864498972892761,60.416481018066406,1,0.1,11.69451810192072,0.0,1.4209617376327515,5.8972272872924805,150.8592529296875,94.97866821289062,127.56048583984375,80.30716705322266,0.05816533789038658,1.9271050691604614,0.0,88.34488677978516,128,0.0,1.2602992057800293,1.2603225708007812,964.074945920147,625.0,16553.2734375,0,1000,0,1394.8795285224915
86016,99.01085755844002,10,-0.015709958970546722,71.60638427734375,8,0.8,8.772266485432963,0.0,1.4424259662628174,5.749547004699707,285.21435546875,179.35511779785156,287.9339904785156,181.05873107910156,0.05197635293006897,1.7837810516357422,0.0,83.54219818115234,128,0.0,1.2610399723052979,1.2610629796981812,232875.56106134318,10000.0,1504215.5,0,1000,0,1368.4482727050781
126976,90.7448775438286,10,0.13356642425060272,19.587697982788086,8,0.8,7.267895542095357,0.0,1.4778704643249512,6.763501167297363,4458.2890625,2750.652587890625,4569.85400390625,2819.402587890625,0.03523630648851395,1.9910802841186523,0.0,33.43341827392578,128,0.0,1.2731207609176636,1.273139476776123,521246.6178359743,10000.0,3754177.0,0,1000,0,1388.6020090579987
167936,79.75310203506282,10,0.033702753484249115,30.851242065429688,10,1.0,4.7630741633446,0.0,1.4280169010162354,6.042075157165527,6523.12646484375,3725.359619140625,3347.65234375,1969.6414794921875,0.039670269936323166,1.8056378364562988,27.6917724609375,24.53150177001953,256,0.0,1.3232918977737427,1.3037153482437134,809916.8707793858,10000.0,5076112.0,8,1000,345,1433.781179189682
208896,83.95150053619813,10,-0.09578248858451843,12.88227653503418,7,0.7,8.6329951844242,0.0,1.474395513534546,8.024137496948242,6064.9404296875,2866.034912109375,2611.6279296875,1394.84814453125,0.040238287299871445,2.2129225730895996,37.571754455566406,32.063865661621094,256,0.0,1.45474374294281,1.3683558702468872,1084666.2387801614,10000.0,9025445.0,8,1000,345,1438.5719451904297
249856,83.08503961117573,10,0.0318930447101593,23.277484893798828,7,0.7,8.806073937458814,0.0,1.4174848794937134,7.42611837387085,6236.7822265625,2066.682861328125,2771.986328125,1220.03857421875,0.04368222877383232,2.1287002563476562,39.84823989868164,32.09814453125,256,0.0,1.7373656034469604,1.5074342489242554,1398833.4284760337,10000.0,10663638.0,40,1000,1000,1462.6251108646393
290816,74.5554384873537,10,-0.09746550768613815,40.076515197753906,8,0.8,62.768730850102685,0.0,1.473630428314209,5.89149284362793,6464.5732421875,1241.7308349609375,2827.045654296875,866.1354370117188,0.040018197149038315,1.8171621561050415,35.878597259521484,28.222515106201172,256,0.0,2.2820348739624023,1.8068445920944214,1699679.9707077723,10000.0,10187201.0,120,1000,1000,1539.0101790428162
331776,89.27305328063083,10,-0.12163078784942627,64.36685180664062,5,0.5,7.752178701285472,0.0,1.4336109161376953,5.190336227416992,6057.3603515625,482.05908203125,3060.69921875,426.450439453125,0.05463466793298721,1.6966831684112549,30.430259704589844,28.411863327026367,256,0.0,3.5452942848205566,2.6793782711029053,2021043.9244741853,10000.0,10624595.0,272,1000,1000,1543.728880405426
372736,97.17536702292425,10,0.16056165099143982,22.773616790771484,6,0.6,7.2040794053503845,0.0,1.4233919382095337,5.850910186767578,6272.5078125,203.32373046875,3227.56689453125,192.24343872070312,0.04492022097110748,1.7386784553527832,30.91631317138672,27.13690948486328,256,0.0,5.5553879737854,4.098265647888184,2316232.31574337,10000.0,13723233.0,360,1000,1000,1465.9107630252838
