step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,cbf_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,161.67339364627486,10,0.014651697129011154,16.077125549316406,0,0.0,64.85175244231145,0.0,1.4786323308944702,0.11063557863235474,12.773098945617676,0.0,3.6148195266723633,3.6148195266723633,466.34996151924133
45056,107.34532541615214,10,-0.017385166138410568,5.584554672241211,0,0.0,10.783329449605068,0.0,1.4005517959594727,0.0,9.12314224243164,0.0,3.4202795028686523,3.4202795028686523,526.6041650772095
86016,89.10476951164411,10,0.11483864486217499,26.363584518432617,0,0.0,12.484976712138973,0.0,1.3790663480758667,0.08352968096733093,20.70981788635254,0.0,15.566320419311523,15.566320419311523,517.7517774105072
126976,76.22261404705905,10,0.06556417793035507,15.050119400024414,0,0.0,18.487836950606802,0.0,1.3261226415634155,0.0,16.107803344726562,0.0,10.593663215637207,10.593663215637207,535.3545696735382
167936,71.26198065240824,10,-0.008026223629713058,12.44381046295166,0,0.0,20.732145115957834,0.0,1.342181921005249,0.023024410009384155,17.848722457885742,0.0,8.341334342956543,8.341334342956543,520.8106410503387
208896,52.34719990506346,10,-0.07723537087440491,13.29190731048584,0,0.0,7.8401943602200515,0.0,1.241966724395752,0.045615680515766144,14.680534362792969,0.0,7.4386396408081055,7.4386396408081055,520.6331446170807
249856,47.23881949360571,10,0.14986944198608398,7.991293907165527,0,0.0,16.632971458763688,0.0,1.2334338426589966,0.0,12.129398345947266,0.0,10.170487403869629,10.170487403869629,512.283313035965
290816,39.96892513337436,10,-0.048663560301065445,14.589164733886719,0,0.0,25.86959318512541,0.1060546288927199,1.1280364990234375,0.0,15.24492073059082,0.0,10.232839584350586,10.232839584350586,502.9462068080902
331776,36.3636001999352,10,-0.005515187978744507,18.464632034301758,0,0.0,16.924218890697485,0.0,1.1102995872497559,0.0,18.075178146362305,0.0,8.156030654907227,8.156030654907227,496.90598940849304
372736,34.87161471607449,10,-0.0005785319954156876,15.28903579711914,0,0.0,15.80557367266533,0.0,0.9178765416145325,0.0006957203149795532,17.582324981689453,0.0,11.815853118896484,11.815853118896484,453.25227785110474
