step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,cbf_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,16.145320068359393,10,-0.04803090542554855,28.877403259277344,0,0.0,21.149616372859427,0.0,1.448713779449463,0.0,14.888864517211914,0.0,8.77869987487793,8.77869987487793,1701.9922494888306
45056,11.677031127929666,10,0.028085388243198395,50.78224182128906,0,0.0,14.77248988572426,0.0,1.4168198108673096,0.8452191352844238,32.05815887451172,0.0,13.62215805053711,13.62215805053711,1855.2860124111176
86016,16.63512491861979,10,0.017323460429906845,47.191986083984375,0,0.0,13.335405929821963,0.0,1.2709128856658936,0.5312678217887878,30.22840118408203,0.0,19.94196319580078,19.94196319580078,1850.611249446869
126976,12.291911834716814,10,-0.10299903154373169,14.684916496276855,0,0.0,17.892801967030685,0.1366768370142261,1.3742140531539917,0.08305055648088455,12.398719787597656,0.0,11.710987091064453,11.710987091064453,1768.7333652973175
167936,4.32148866884671,10,-0.015507183969020844,11.967266082763672,0,0.0,17.050248159744935,0.0,1.3700377941131592,0.06440290808677673,15.432429313659668,0.0,9.84678840637207,9.84678840637207,1937.0600662231445
208896,3.332211545311685,10,0.0109107606112957,8.73240852355957,0,0.0,16.516004974679987,0.0,1.3286378383636475,0.0,12.946965217590332,0.0,8.69324016571045,8.69324016571045,2141.0198402404785
249856,6.690421814152986,10,-0.026360362768173218,6.88149356842041,0,0.0,10.517432410239426,0.14885340804898095,1.211022138595581,0.0,10.370140075683594,0.0,5.3429436683654785,5.3429436683654785,2283.3667328357697
290816,8.42588757326006,10,0.0053289495408535,20.17365264892578,0,0.0,22.749634108647868,0.0,1.1818196773529053,0.12911981344223022,8.623554229736328,0.0,17.650928497314453,17.650928497314453,1954.6602911949158
331776,11.784227628829221,10,0.019271038472652435,15.876420974731445,0,0.0,12.963868403104497,0.015596298070850794,1.1952946186065674,0.15442974865436554,12.652706146240234,0.0,12.883787155151367,12.883787155151367,1915.62389087677
372736,16.661376962670875,10,-0.15560680627822876,10.266671180725098,0,0.0,11.733735377408143,0.0,1.1577990055084229,0.0,11.656936645507812,0.0,7.528979778289795,7.528979778289795,2068.394707918167
