iteration,total_steps,wall_time_seconds,iter_time_seconds,env_step_time_seconds,learn_step_time_seconds,residual_compute_time_seconds,L_total,L_policy,L_value,L_entropy,L_residual_optimality,L_residual_safety,L_distill,mean_reward,mean_episode_length,n_episodes,n_collisions,n_successes,n_timeouts,n_aborts,action_dist_stop,action_dist_creep,action_dist_yield,action_dist_go,action_dist_abort
1,4096,96.02145624160767,95.87499904632568,24.970099925994873,17.492027521133423,17.368643522262573,28.260941330343485,-0.04975956305861473,17.60866928100586,1.4007515907287598,7.428244590759277,0.0,3.273787021636963,192.77732849121094,489.375,8,1,0,7,0,0.125,0.1640625,0.242431640625,0.33837890625,0.130126953125
2,8192,304.5772407054901,119.48078036308289,24.647430419921875,8.719185829162598,8.668450117111206,106.42169910669327,-0.1306266188621521,62.058162689208984,1.3563321828842163,37.916259765625,0.0,6.5779032707214355,542.0496826171875,500.0,8,0,0,8,0,0.12109375,0.1474609375,0.26171875,0.3779296875,0.091796875
3,12288,433.9860932826996,121.22534775733948,30.231834650039673,9.865566968917847,9.820231199264526,137.76961152255535,-0.2004590779542923,88.91703033447266,1.3590441942214966,2.0146148204803467,0.0,47.03842544555664,1726.6207275390625,500.0,8,0,0,8,0,0.132080078125,0.150146484375,0.277099609375,0.368408203125,0.072265625
4,16384,579.8323647975922,145.68452167510986,33.61272215843201,6.9477808475494385,6.901421070098877,1118.4943097010255,-0.10539504140615463,31.704282760620117,1.3329778909683228,1074.351318359375,0.0,12.544103622436523,3594.875,452.22222222222223,9,2,0,7,0,0.159912109375,0.156982421875,0.280029296875,0.348388671875,0.0546875
5,20480,671.1423351764679,91.27226448059082,27.417261362075806,26.56168532371521,26.46643567085266,1435.2640864998102,0.060766950249671936,40.69189453125,1.3783719539642334,1372.6187744140625,0.0,21.892650604248047,4539.1064453125,468.75,8,1,0,7,0,0.182373046875,0.14599609375,0.27783203125,0.337158203125,0.056640625
6,24576,777.0864107608795,105.93140459060669,34.74263310432434,18.176866054534912,18.1182758808136,1071.0364704877138,-0.09831993281841278,33.97808837890625,1.3667731285095215,1005.5740966796875,0.0,31.582605361938477,5374.166015625,488.625,8,1,0,7,0,0.19140625,0.135986328125,0.289306640625,0.3095703125,0.07373046875
7,28672,871.8777186870575,94.74195861816406,27.71219754219055,27.68927764892578,27.635188102722168,97.1916483938694,0.009410053491592407,67.40372467041016,1.3605328798294067,3.455731153488159,0.0,26.322782516479492,5041.431640625,465.25,8,1,0,7,0,0.19189453125,0.13623046875,0.279052734375,0.3330078125,0.059814453125
8,32768,964.7637946605682,92.77913093566895,33.17958188056946,14.304019212722778,14.248850345611572,269.2528276592493,-0.1670989841222763,215.0392303466797,1.3817670345306396,6.862366676330566,0.0,47.51832962036133,6679.603515625,472.375,8,1,1,6,0,0.206787109375,0.14013671875,0.24365234375,0.366455078125,0.04296875
9,36864,1048.4667072296143,83.66579961776733,25.980380058288574,17.829996585845947,17.774664402008057,1306.8493341524154,0.024375351145863533,47.534637451171875,1.33535897731781,1219.471435546875,0.0,39.818885803222656,7216.716796875,434.0,9,3,0,6,0,0.189453125,0.1435546875,0.28125,0.338623046875,0.047119140625
10,40960,1151.4602463245392,102.95919895172119,32.304282665252686,23.810563564300537,23.718859434127808,83.43376048095524,-0.026381654664874077,47.288856506347656,1.382581114768982,2.5135631561279297,0.0,33.65772247314453,8895.4326171875,463.875,8,1,1,6,0,0.177978515625,0.140625,0.279052734375,0.340576171875,0.061767578125
