iteration,total_steps,wall_time_seconds,iter_time_seconds,env_step_time_seconds,learn_step_time_seconds,residual_compute_time_seconds,L_total,L_policy,L_value,L_entropy,L_residual_optimality,L_residual_safety,L_distill,mean_reward,mean_episode_length,n_episodes,n_collisions,n_successes,n_timeouts,n_aborts,action_dist_stop,action_dist_creep,action_dist_yield,action_dist_go,action_dist_abort,distill_loss_optimality_component,distill_loss_safety_component
1,4096,99.85111618041992,99.80711102485657,25.975412607192993,39.17927360534668,39.12536025047302,72.04332863241434,-0.03488651663064957,1.1006951332092285,1.4817683696746826,354.3290100097656,0.0,0.11171801388263702,-426.33795166015625,500.0,8,0,0,8,0,0.182373046875,0.245849609375,0.143798828125,0.26171875,0.166259765625,0.2290458083152771,0.1135156974196434
2,8192,202.69986033439636,77.11470460891724,24.62004828453064,21.184075832366943,21.143486499786377,219.80236408710482,0.14874863624572754,12.529373168945312,1.4168494939804077,1030.8021240234375,0.34091711044311523,0.8956340551376343,1017.0560913085938,463.125,8,2,0,6,0,0.1533203125,0.25634765625,0.1328125,0.36474609375,0.0927734375,3.1687939167022705,5.7037458419799805
3,12288,303.90469670295715,100.77732515335083,29.063284635543823,30.85160732269287,30.77082657814026,133.56503898948432,0.05974248796701431,109.5857162475586,1.3305827379226685,76.00811004638672,0.2369965761899948,8.67055892944336,1727.7265625,343.27272727272725,11,8,0,3,0,0.099609375,0.242431640625,0.12744140625,0.440185546875,0.09033203125,22.736263275146484,19.628381729125977
4,16384,387.85536098480225,83.8943419456482,28.46501111984253,17.069702625274658,17.028255701065063,187.50146059393884,0.13989803194999695,16.05938148498535,1.3887434005737305,836.529296875,0.0796581506729126,3.9803900718688965,2314.05078125,408.5,10,4,0,6,0,0.1298828125,0.200927734375,0.150146484375,0.404052734375,0.114990234375,17.185632705688477,6.598980903625488
5,20480,477.1703751087189,89.26403713226318,26.429805517196655,23.17811918258667,23.130712509155273,408.93678797185424,0.08887064456939697,27.655012130737305,1.3855502605438232,1841.103759765625,0.2339818924665451,12.9253568649292,1513.9478759765625,335.25,12,9,0,3,0,0.107177734375,0.18310546875,0.14599609375,0.438232421875,0.12548828125,40.69302749633789,14.948787689208984
6,24576,590.6901941299438,113.42780065536499,33.84168720245361,29.677630186080933,29.630852460861206,70.39489066898823,-0.10336805880069733,49.249778747558594,1.42410147190094,3.934568405151367,0.46103164553642273,20.369359970092773,1427.0440673828125,445.77777777777777,9,2,0,7,0,0.13037109375,0.191162109375,0.143310546875,0.390380859375,0.144775390625,63.524131774902344,21.01209259033203
7,28672,690.9767842292786,100.26434683799744,25.815274953842163,34.0940477848053,34.04145693778992,40.83427492231131,0.10519063472747803,15.654300689697266,1.3982598781585693,2.244597911834717,0.03847115486860275,24.6181697845459,4217.8515625,450.55555555555554,9,3,0,6,0,0.16943359375,0.179931640625,0.158935546875,0.380615234375,0.111083984375,40.040096282958984,23.138286590576172
8,32768,790.9711856842041,99.95919418334961,30.468844413757324,28.94162893295288,28.900779247283936,90.25233790650964,0.11879698932170868,11.811092376708984,1.4403963088989258,351.049072265625,0.05442333593964577,8.101749420166016,3220.334228515625,474.625,8,1,0,7,0,0.1982421875,0.139404296875,0.1494140625,0.396240234375,0.11669921875,14.762876510620117,7.921889781951904
9,36864,884.0535442829132,93.04887056350708,27.315277576446533,23.491840839385986,23.43554663658142,20.730126158334315,0.053619205951690674,13.762767791748047,1.393886923789978,3.0026750564575195,0.0006334977224469185,6.313077449798584,3671.91552734375,500.0,8,0,0,8,0,0.162353515625,0.16455078125,0.15869140625,0.392578125,0.121826171875,15.1534423828125,6.357861518859863
10,40960,1010.5232412815094,126.46286725997925,33.24042344093323,45.591050148010254,45.533777475357056,33.92240860685706,0.017563369125127792,22.84996795654297,1.4012670516967773,11.82701587677002,0.0,8.689474105834961,4100.1396484375,470.75,8,3,0,5,0,0.15673828125,0.15625,0.173583984375,0.37353515625,0.139892578125,12.994307518005371,10.498835563659668
11,45056,1115.792858839035,105.16006660461426,29.871583938598633,34.8071346282959,34.74756598472595,24.83130377680063,0.07685220241546631,19.602842330932617,1.4056259393692017,1.846130132675171,0.11695510894060135,4.7589921951293945,4470.6240234375,495.125,8,1,0,7,0,0.137451171875,0.182373046875,0.157958984375,0.3876953125,0.134521484375,8.546669006347656,4.9242939949035645
12,49152,1280.4094212055206,128.26762294769287,31.099493503570557,49.95332956314087,49.885178089141846,575.6896551698446,-0.10338544845581055,52.40077590942383,1.3971261978149414,2550.875,0.1998165100812912,13.177301406860352,3493.998291015625,425.3333333333333,9,4,0,5,0,0.13525390625,0.200439453125,0.142822265625,0.394287109375,0.127197265625,35.16579818725586,11.508366584777832
13,53248,1346.7451820373535,66.24444532394409,22.70374584197998,15.708099842071533,15.664202451705933,66.59691858589649,0.15903927385807037,49.45652770996094,1.4166332483291626,1.9812390804290771,0.09055036306381226,16.566993713378906,2538.306396484375,453.5,8,1,0,7,0,0.15625,0.200927734375,0.150634765625,0.372802734375,0.119384765625,26.5693302154541,20.788589477539062
14,57344,1426.3103482723236,79.55480980873108,23.467678785324097,26.504535675048828,26.44945502281189,112.42305726408959,0.013183727860450745,23.213449478149414,1.4356335401535034,386.22283935546875,0.06986881792545319,11.937882423400879,2869.658447265625,493.75,8,2,0,6,0,0.145751953125,0.19287109375,0.153076171875,0.374755859375,0.133544921875,23.10901641845703,13.157753944396973
15,61440,1526.8340964317322,100.5111711025238,29.041420459747314,31.290457725524902,31.24402403831482,11.726249524950981,0.12223999202251434,5.370046138763428,1.4812408685684204,3.143125295639038,0.11971831321716309,5.581394672393799,3121.520751953125,454.44444444444446,9,3,0,6,0,0.16796875,0.1767578125,0.14306640625,0.39111328125,0.12109375,14.096035957336426,4.271204948425293
16,65536,1614.3981449604034,87.53456091880798,28.02580213546753,23.189600229263306,23.149674654006958,42.51607342660427,0.07263664156198502,22.266830444335938,1.3918063640594482,2.7709789276123047,0.09472260624170303,19.603466033935547,6529.54248046875,426.22222222222223,9,4,0,5,0,0.156005859375,0.18994140625,0.17431640625,0.39111328125,0.088623046875,33.692543029785156,20.090723037719727
17,69632,1713.3923540115356,98.92373299598694,30.102790117263794,29.160319089889526,29.098041534423828,41.46343847215176,-0.04142061620950699,25.279903411865234,1.4278066158294678,2.133551597595215,0.10409318655729294,15.777426719665527,5600.96875,434.1111111111111,9,2,0,7,0,0.155517578125,0.1865234375,0.179931640625,0.38671875,0.09130859375,32.185604095458984,16.344776153564453
