step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,L_eik,L_bc_raw,L_bc_normalized,L_ground_raw,L_ground_normalized,L_distill,mean_rho,mean_T_succ,mean_T_coll,n_grounding_points,sigma_eik,sigma_bc,sigma_ground,alm_lambda,alm_mu,L_eik_alm_contribution,n_success_buffer,n_collision_buffer,n_intermediate_buffer,train_time_per_iter
4096,414.3073204301942,10,0.04118428751826286,19.582866668701172,0,0.0,7.738372777893425,0.0,1.452856183052063,4.11690616607666,0.0,0.0,0.0,0.0,0.04704491049051285,1.5592114925384521,0.0,0.0,0,0.0,0.9668013453483582,0.9668013453483582,0.0,1.0,8.474457740783691,0,0,0,900.553542137146
45056,449.47548965429485,10,0.058206845074892044,488.1943054199219,0,0.0,62.46355115888972,0.2426301945298061,1.3157987594604492,5.6834259033203125,49.47041320800781,39.12371826171875,1266.446533203125,357.2124938964844,0.10084861516952515,1.7288113832473755,7.0180583000183105,0.0,128,0.0,1.124488353729248,1.8829187154769897,800.1207145568915,625.0,14641.5927734375,728,0,1000,1092.082462310791
86016,428.8077931028632,10,-0.04039587453007698,129.3468017578125,1,0.1,7.133058086495998,0.0,1.2025151252746582,4.22138786315918,125.39690399169922,97.9695053100586,1527.9188232421875,429.7151794433594,0.11746376007795334,1.4117374420166016,11.197860717773438,0.0,128,0.0,1.131353497505188,1.885644793510437,174559.81290273461,10000.0,825985.25,1000,0,1000,1157.0732328891754
126976,427.9190948271474,10,-0.16344130039215088,196.63311767578125,0,0.0,6.773041580740963,0.0,1.229219913482666,3.817004442214966,8171.11083984375,5761.61376953125,4848.8857421875,1359.718505859375,0.07153720408678055,1.3625266551971436,5.77534294128418,9.978923797607422,256,0.0,1.191177248954773,1.8884176015853882,389961.48757942114,10000.0,1561332.375,1000,297,1000,1243.613195180893
167936,433.88896432119054,10,0.15300814807415009,87.07355499267578,0,0.0,6.679083229517058,0.0,1.1985440254211426,2.878194570541382,8033.92138671875,3205.159423828125,4815.26025390625,1334.7606201171875,0.06290825456380844,1.0775961875915527,6.823563098907471,10.746499061584473,256,0.0,1.5833042860031128,1.8993669748306274,557967.76445306,10000.0,1647359.75,1000,1000,1000,1148.556580543518
208896,435.9783181843255,10,-0.13821732997894287,69.8519287109375,2,0.2,7.126579809484844,0.0,1.1547913551330566,2.485275983810425,6967.638671875,1858.1634521484375,3722.159423828125,1018.0916748046875,0.07267186790704727,0.9292086362838745,13.949043273925781,17.762065887451172,256,0.0,1.936617374420166,1.9120782613754272,681712.3339344105,10000.0,1725126.25,1000,1000,1000,1187.4042506217957
249856,452.7770823841493,10,-0.004638534039258957,36.55464172363281,0,0.0,7.331230358723325,0.0,1.1741414070129395,3.1818325519561768,7949.03125,1134.0538330078125,4291.7822265625,1133.4173583984375,0.0713035836815834,1.1204819679260254,12.406906127929688,11.74389362335205,256,0.0,2.647876024246216,1.9459339380264282,800041.657072288,10000.0,2596219.0,1000,1000,1000,1218.7989223003387
290816,465.25327946549726,10,-0.014428600668907166,47.47523498535156,0,0.0,7.064998293300779,0.0,1.1389079093933105,1.790818214416504,6446.73681640625,358.2843017578125,3621.380859375,855.3826904296875,0.05714040994644165,0.806527316570282,25.27849006652832,23.83350372314453,256,0.0,4.242737293243408,2.057656764984131,910848.69034079,10000.0,1647199.5,1000,1000,1000,1204.9298686981201
331776,460.0359145348497,10,0.2647975981235504,44.15174102783203,0,0.0,5.999667683943422,0.0,1.1384375095367432,2.120974063873291,5429.9853515625,128.5823516845703,2467.570556640625,473.9279479980469,0.05639698728919029,0.8085666298866272,35.302040100097656,35.337100982666016,256,0.0,6.499595642089844,2.2819321155548096,1016799.5434110342,10000.0,2179098.25,1000,1000,1000,1128.619375705719
372736,462.52618873286775,10,0.13574042916297913,24.952007293701172,0,0.0,6.875568885121732,0.0,0.9795106649398804,1.4836525917053223,4991.89306640625,42.231998443603516,1892.4754638671875,234.8533477783203,0.08904381096363068,0.6406962275505066,45.99633026123047,46.41710662841797,256,0.0,10.87374210357666,2.838927984237671,1117567.9959515398,10000.0,1669088.75,1000,1000,1000,1153.4777891635895
