step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,cbf_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,373.902496623993,10,-0.007724115625023842,6.763980865478516,1,0.1,204.7981262911551,0.0,1.5251734256744385,0.0,7.351191520690918,0.0,0.7253056168556213,0.7253056168556213,239.34213852882385
45056,392.32799831199657,10,-0.01514970138669014,969.795166015625,0,0.0,6.168869330812566,0.0,1.0931109189987183,0.0,86.12422943115234,7.476000785827637,647.5008544921875,647.5008544921875,250.5270059108734
86016,395.579765541331,10,0.041461534798145294,216.74562072753906,0,0.0,5.478698933987896,0.0,0.9264670014381409,0.0,19.126659393310547,0.0,164.40863037109375,164.40863037109375,283.26405334472656
126976,373.1430491559983,10,0.07745306938886642,254.93907165527344,3,0.3,5.326332580672684,0.0,0.5470229387283325,0.28553104400634766,75.31007385253906,0.0,126.5481948852539,126.5481948852539,329.0838232040405
167936,374.0889393247987,10,-0.0611087828874588,276.2162170410156,1,0.1,5.25418437761588,0.0,0.32397618889808655,0.0,203.59170532226562,0.33643752336502075,66.80339813232422,66.80339813232422,344.7758982181549
208896,376.3400327706656,10,0.016745883971452713,211.18138122558594,1,0.1,5.499212197465726,0.0,0.4944000542163849,0.0,74.49655151367188,9.729704856872559,120.94376373291016,120.94376373291016,352.24237537384033
249856,377.7420566605705,10,0.09123978763818741,195.8633575439453,1,0.1,5.929914014192204,0.0,0.4241254925727844,0.0,191.91439819335938,0.031081706285476685,57.65266036987305,57.65266036987305,348.8705675601959
290816,373.5621995779992,10,-0.10542909801006317,332.12481689453125,2,0.2,5.593769916579771,0.0,0.3698355257511139,0.12092186510562897,213.29608154296875,0.0,131.37313842773438,131.37313842773438,348.880832195282
331776,372.6171218471104,10,-0.0643443912267685,271.4389343261719,2,0.2,5.820413458101077,0.0,0.22759245336055756,0.0,246.2852020263672,0.0,75.13394927978516,75.13394927978516,339.9973466396332
372736,370.19915466239934,10,-0.029111061245203018,190.57485961914062,2,0.2,5.580144544414427,0.0,0.3359889090061188,0.0,169.35223388671875,0.23754021525382996,66.34951782226562,66.34951782226562,335.9591808319092
