step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,soft_residual_mean,cbf_residual_mean,anchor_loss_optimality,anchor_loss_safety,bc_loss_optimality,bc_loss_safety,distill_loss,distill_gap,actor_align_kl,train_time_per_iter
4096,48.51409868197861,10,-0.050458136945962906,1.3674485683441162,0,0.0,142.9646071012088,0.0,1.4919015169143677,1.592582106590271,0.0,2.3514609336853027,1.6542770862579346,0.0,0.0,0.25066065788269043,0.25066065788269043,0.3727768063545227,666.1712009906769
45056,24.728589009273694,10,-0.028696931898593903,34.94246292114258,9,0.9,79.15435063805693,0.0,1.4569228887557983,20.796640396118164,0.1832541525363922,74.8888931274414,56.27880859375,0.0,0.0,13.003000259399414,13.003000259399414,0.29800042510032654,649.5925228595734
86016,41.74889267282669,10,-0.06181974336504936,23.728599548339844,8,0.8,4.358148434589223,0.0,1.4679148197174072,2.0417160987854004,0.15200388431549072,59.9797477722168,45.43431854248047,0.0,0.0,11.40984058380127,11.40984058380127,0.4285072982311249,684.0098278522491
126976,44.21230031987027,10,0.11083691567182541,108.05394744873047,10,1.0,5.73800282396793,0.0,1.46910560131073,1.7848364114761353,0.8509130477905273,168.4899139404297,117.48686218261719,0.0,0.0,38.45302963256836,38.45302963256836,0.2969471216201782,693.0086617469788
167936,54.62104970608971,10,-0.08503332734107971,64.12035369873047,8,0.8,6.2115653748344695,0.0,1.488945722579956,3.209343194961548,0.30221033096313477,154.5923614501953,126.57064819335938,2.258620023727417,0.49096018075942993,32.3305778503418,32.3305778503418,0.22023598849773407,680.8103857040405
208896,54.915612568804846,10,-0.1529218852519989,75.65567779541016,8,0.8,5.6380553385620376,0.0,1.485986590385437,1.9900455474853516,1.1050565242767334,163.8585205078125,144.99664306640625,0.0,0.0,31.15003776550293,31.15003776550293,0.35113033652305603,688.7222929000854
249856,51.855175105323994,10,0.06496842205524445,49.74843215942383,9,0.9,7.429182488865346,0.0,1.458338737487793,10892.89453125,0.046213146299123764,95.14688110351562,90.9103775024414,0.0,0.0,29.1612606048584,29.1612606048584,0.23208215832710266,666.3480172157288
290816,52.90538360058159,10,-0.0987856537103653,178.8734130859375,10,1.0,103.6463415997408,0.0,1.4588751792907715,1.755015254020691,0.10002274811267853,227.46014404296875,177.39959716796875,0.0,0.0,67.48841857910156,67.48841857910156,0.2859267592430115,661.4432513713837
331776,50.46789603932423,10,0.1275128722190857,59.8218879699707,9,0.9,5.004505608889686,0.0,1.458547592163086,6.5942864418029785,0.6524938344955444,104.22872924804688,78.65227508544922,42.55854797363281,136.04183959960938,35.1041145324707,35.1041145324707,0.29377424716949463,699.3151948451996
372736,51.92480324343005,10,-0.014512330293655396,157.35409545898438,7,0.7,6.714978522370413,0.0,1.4806561470031738,1.6921542882919312,0.916670560836792,320.92291259765625,234.64315795898438,0.0,0.0,79.32090759277344,79.32090759277344,0.3521222472190857,676.7345819473267
