iteration,total_steps,wall_time_seconds,iter_time_seconds,env_step_time_seconds,learn_step_time_seconds,residual_compute_time_seconds,L_total,L_policy,L_value,L_entropy,L_residual_optimality,L_residual_safety,L_distill,mean_reward,mean_episode_length,n_episodes,n_collisions,n_successes,n_timeouts,n_aborts,action_dist_stop,action_dist_creep,action_dist_yield,action_dist_go,action_dist_abort
1,4096,168.61407160758972,168.56727075576782,84.34756350517273,13.603759050369263,0.0,7.487041614949703,-0.09918532520532608,7.586226940155029,1.4120969772338867,0.0,0.0,0.0,-831.9364013671875,500.0,8,0,0,8,0,0.17822265625,0.19287109375,0.243896484375,0.311279296875,0.07373046875
2,8192,506.301470041275,188.13607239723206,91.8143265247345,18.568578243255615,0.0,6.099330022931099,0.09722240269184113,6.002107620239258,1.4088438749313354,0.0,0.0,0.0,186.1904296875,500.0,8,0,0,8,0,0.16015625,0.178955078125,0.2783203125,0.32275390625,0.059814453125
3,12288,738.9489378929138,232.6314890384674,108.44314694404602,24.268574953079224,0.0,19.2688360363245,0.1557455211877823,19.11309051513672,1.3529560565948486,0.0,0.0,0.0,1456.5777587890625,500.0,8,0,0,8,0,0.15771484375,0.219970703125,0.2392578125,0.334716796875,0.04833984375
4,16384,932.722119808197,193.75817823410034,98.41535067558289,15.071182489395142,0.0,249.02728930860758,-0.03402050584554672,249.06130981445312,1.3349823951721191,0.0,0.0,0.0,3087.794189453125,452.0,8,1,2,5,0,0.155517578125,0.25439453125,0.19580078125,0.342529296875,0.0517578125
5,20480,1128.7859110832214,196.0287594795227,98.41317558288574,18.193938493728638,0.0,24.080876521766186,-0.0070560649037361145,24.087932586669922,1.3226951360702515,0.0,0.0,0.0,3390.72216796875,469.125,8,2,0,6,0,0.1884765625,0.224365234375,0.17919921875,0.344482421875,0.0634765625
6,24576,1358.8474657535553,229.9898452758789,107.62532567977905,19.711453914642334,0.0,469.1492414176464,-0.15807059407234192,469.30731201171875,1.3146098852157593,0.0,0.0,0.0,6229.42041015625,407.3333333333333,9,3,4,2,0,0.166015625,0.222412109375,0.186279296875,0.368896484375,0.056396484375
7,28672,1598.392965555191,239.47644090652466,112.84389424324036,24.806052207946777,0.0,207.95477071776986,0.05781332030892372,207.89695739746094,1.3317283391952515,0.0,0.0,0.0,9180.9443359375,412.44444444444446,9,1,5,3,0,0.150146484375,0.2509765625,0.169189453125,0.35693359375,0.07275390625
8,32768,1810.1688344478607,211.73250007629395,107.57942247390747,18.429232835769653,0.0,356.01832727342844,-0.0717606171965599,356.090087890625,1.2891418933868408,0.0,0.0,0.0,9674.94921875,453.6666666666667,9,0,4,5,0,0.204345703125,0.231689453125,0.14306640625,0.35107421875,0.06982421875
9,36864,2048.06272482872,237.87974095344543,111.47672533988953,23.494540452957153,0.0,224.77354069333524,0.009395795874297619,224.76414489746094,1.3108445405960083,0.0,0.0,0.0,10817.7109375,403.9,10,2,5,3,0,0.17529296875,0.212158203125,0.158935546875,0.3798828125,0.07373046875
10,40960,2303.6148421764374,255.4890694618225,120.7060878276825,22.077348947525024,0.0,107.27285027503967,-0.21677374839782715,107.4896240234375,1.315189242362976,0.0,0.0,0.0,9032.2490234375,471.125,8,0,2,6,0,0.17236328125,0.195556640625,0.173828125,0.3857421875,0.072509765625
11,45056,2540.8581523895264,237.23397302627563,112.97233247756958,22.693254709243774,0.0,127.31353112310171,0.07317467778921127,127.2403564453125,1.2698322534561157,0.0,0.0,0.0,13112.5966796875,375.2,10,2,5,3,0,0.16357421875,0.1845703125,0.1787109375,0.400634765625,0.072509765625
12,49152,2940.648734331131,236.3000030517578,110.50262641906738,21.922887563705444,0.0,89.46171928942204,0.21330620348453522,89.2484130859375,1.3606921434402466,0.0,0.0,0.0,13235.4013671875,433.44444444444446,9,1,4,4,0,0.208251953125,0.192138671875,0.148193359375,0.384765625,0.066650390625
13,53248,3175.019658088684,234.31543564796448,113.99768280982971,18.895350694656372,0.0,28.75726279616356,0.27006110548973083,28.487201690673828,1.3149796724319458,0.0,0.0,0.0,11179.09765625,445.22222222222223,9,0,3,6,0,0.215087890625,0.207763671875,0.12744140625,0.38720703125,0.0625
14,57344,3346.8987352848053,171.8686363697052,86.84097456932068,12.469306468963623,0.0,100.30610489845276,-0.11168837547302246,100.41779327392578,1.1959130764007568,0.0,0.0,0.0,16332.0068359375,425.44444444444446,9,0,4,5,0,0.209716796875,0.18701171875,0.13232421875,0.4296875,0.041259765625
15,61440,3588.594773054123,241.68137526512146,115.44365334510803,15.935500144958496,0.0,173.84164703637362,-0.040387265384197235,173.8820343017578,1.250306248664856,0.0,0.0,0.0,13742.587890625,359.54545454545456,11,2,5,4,0,0.197998046875,0.181640625,0.1376953125,0.43798828125,0.044677734375
16,65536,3794.768885612488,206.12986135482788,105.37691950798035,11.714924335479736,0.0,175.99264423921704,-0.05423076078295708,176.046875,1.2548658847808838,0.0,0.0,0.0,14010.0869140625,414.0,9,0,4,5,0,0.183837890625,0.201904296875,0.146240234375,0.40869140625,0.059326171875
17,69632,4018.7631759643555,223.9928708076477,113.50244927406311,10.181196451187134,0.0,48.241626877337694,0.05670942738652229,48.18491744995117,1.2807621955871582,0.0,0.0,0.0,9933.681640625,479.0,8,2,0,6,0,0.2021484375,0.215087890625,0.1279296875,0.402099609375,0.052734375
