step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,cbf_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,562.3911083429036,10,0.08365800976753235,5.439897537231445,0,0.0,9.084703533953626,0.0,1.4966681003570557,0.0,5.341952323913574,0.0,0.21722471714019775,0.21722471714019775,280.34024810791016
45056,472.0139041714519,10,-0.033338699489831924,454.9515686035156,1,0.1,5.670179955084567,0.0,1.2310965061187744,0.0,83.93639373779297,0.44550982117652893,297.3319091796875,297.3319091796875,461.85954213142395
86016,432.88631944763466,10,0.06837287545204163,262.1523132324219,2,0.2,6.314927331692069,0.0,1.1006113290786743,0.0,50.34900665283203,0.0,166.090576171875,166.090576171875,529.6587252616882
126976,410.75942708572603,10,-0.06122354045510292,545.1983032226562,2,0.2,5.330769001972518,0.0,0.6954910159111023,0.38406819105148315,237.49740600585938,0.0025355257093906403,257.4001770019531,257.4001770019531,689.3236091136932
167936,403.00429166858083,10,0.08276297152042389,517.925537109375,1,0.1,5.327772107660554,0.0,0.42511242628097534,0.9100420475006104,182.40476989746094,0.0,307.69683837890625,307.69683837890625,682.9227509498596
208896,404.0052430571507,10,-0.008271768689155579,259.548828125,0,0.0,5.162906011724254,0.0,0.37135249376296997,0.0633634626865387,221.81765747070312,670.38720703125,60.11301040649414,60.11301040649414,694.0542469024658
249856,402.62977976327204,10,-0.20753562450408936,150.47848510742188,1,0.1,6.181953560316299,0.0,0.3751010298728943,0.0,70.08941650390625,0.6989153623580933,99.47427368164062,99.47427368164062,667.9403049945831
290816,400.73518229286304,10,-0.035149380564689636,276.826416015625,1,0.1,5.625823824740301,0.0,0.2549363076686859,0.07274629175662994,228.4544677734375,0.9306290149688721,138.1617889404297,138.1617889404297,874.8774812221527
