step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,cbf_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,169.3110594311607,10,-0.06621868908405304,1.5600959062576294,0,0.0,7.83921527294883,0.0,1.5228753089904785,0.0,1.276582956314087,0.0,0.377309650182724,0.377309650182724,1563.3217482566833
45056,76.48938266690514,10,-0.02686971053481102,16.37454605102539,0,0.0,17.693714587281754,0.0,1.462119221687317,0.14325881004333496,22.6475830078125,0.0,6.6734490394592285,6.6734490394592285,1809.0835192203522
86016,46.54559090126847,10,0.1030115857720375,11.237683296203613,0,0.0,21.747123494287038,0.0,1.4551150798797607,0.0,15.945013046264648,0.0,9.508275032043457,9.508275032043457,1916.2332556247711
126976,47.345148365068,10,0.0187552347779274,35.70747375488281,0,0.0,12.276620741183297,0.0,1.388667345046997,0.628663182258606,26.086612701416016,0.0,17.91240692138672,17.91240692138672,1914.8509275913239
167936,41.4081627482516,10,0.1089811846613884,35.08977508544922,0,0.0,10.150508193558025,0.0,1.3903825283050537,0.45656901597976685,22.90589141845703,0.0,26.63701629638672,26.63701629638672,1782.2378768920898
208896,42.12564141298794,10,0.03346854820847511,10.50238037109375,0,0.0,11.404991199807364,0.0,1.3366727828979492,0.1696348339319229,14.747535705566406,0.0,9.376153945922852,9.376153945922852,1895.1889944076538
249856,46.73336982197121,10,-0.1270955502986908,15.790931701660156,0,0.0,13.654293893484041,0.09833329026439146,1.2718654870986938,0.0,15.797144889831543,0.0,9.444421768188477,9.444421768188477,2123.5709142684937
290816,52.27916714504832,10,0.03178752213716507,24.14392852783203,0,0.0,10.532825689920235,0.1542445288509455,1.3466376066207886,0.0,15.381769180297852,0.0,17.988140106201172,17.988140106201172,2043.6677017211914
331776,53.651327628797425,10,0.10392864048480988,38.62846755981445,0,0.0,17.429718638310938,0.15425617492871457,1.3391432762145996,0.36945703625679016,37.99385070800781,0.0,37.18736267089844,37.18736267089844,2048.6567420959473
372736,48.18413861591769,10,0.007093571126461029,23.611000061035156,0,0.0,20.8553543913871,0.6781737238580571,1.285637378692627,0.0,32.76245880126953,0.0,18.918075561523438,18.918075561523438,2007.435613155365
