# scenario=1b, ego_maneuver=stem_right, seed=42, episode_idx=529, terminal_step=333, collision_agent_id=unknown
step,ego_x,ego_y,ego_psi,ego_v,ego_a,action,reward,min_ttc,n_agents,collision_agent_id,terminal_flag
0,54.8,4.119999999999999,0.0,0.2,2.0,3,0.0700000000000307,10.0,0,none,0
1,54.8,4.137499999999999,0.0,0.17500000000000002,-0.24999999999999994,2,0.009999999999952248,10.0,0,none,0
2,54.8,4.174999999999999,0.0,0.375,1.9999999999999998,3,0.09000000000002557,10.0,0,none,0
3,54.8,4.193749999999999,0.0,0.1875,-1.875,4,-0.48500000000000854,10.0,0,none,0
4,54.8,4.203124999999999,0.0,0.09375,-0.9375,4,-0.47249999999998293,10.0,0,none,0
5,54.8,4.232499999999999,0.0,0.29375,2.0,3,0.057500000000005116,10.0,0,none,0
6,54.8,4.2593749999999995,0.0,0.26875000000000004,-0.24999999999999967,2,0.047500000000011935,10.0,0,none,0
7,54.8,4.3062499999999995,0.0,0.46875000000000006,2.0,3,0.1275,123.51376590304952,1,none,0
8,54.8,4.373124999999999,0.0,0.6687500000000001,2.0,3,0.25749999999998807,51.143206726195686,1,none,0
9,54.8,4.459999999999999,0.0,0.8687500000000001,2.0000000000000004,3,0.3375000000000188,42.43880713382267,1,none,0
10,54.8,4.566874999999999,0.0,1.06875,1.9999999999999996,3,0.41749999999996423,39.030533804309265,1,none,0
11,54.8,4.693749999999999,0.0,1.26875,1.9999999999999996,3,0.4974999999999949,35.28816971987898,1,none,0
12,54.8,4.840624999999998,0.0,1.46875,1.9999999999999996,3,0.5774999999999829,29.854664575316622,1,none,0
13,54.8,4.982499999999998,0.0,1.41875,-0.5000000000000004,1,0.5074999999999965,32.05837707266279,1,none,0
14,54.8,5.099374999999998,0.0,1.16875,-2.5,0,0.4075000000000648,36.134513415009856,1,none,0
15,54.8,5.236249999999998,0.0,1.36875,1.9999999999999996,3,0.48749999999996757,32.21318861064327,1,none,0
16,54.8,5.393124999999999,0.0,1.5687499999999999,1.9999999999999996,3,0.6174999999999983,29.122677462600755,1,none,0
17,54.8,5.5699999999999985,0.0,1.7687499999999998,1.9999999999999996,3,0.6974999999999864,25.816264503292786,1,none,0
