step,action,action_name,reward,ego_x,ego_y,ego_v,ttc_min,collision,d_cz
0,3,GO,0.0700000000000307,54.8,4.119999999999999,0.2,10.0,0,45.88
1,3,GO,0.14999999999997612,54.8,4.159999999999999,0.4,10.0,0,45.84
2,3,GO,0.23000000000000684,54.8,4.219999999999999,0.6000000000000001,10.0,0,45.78
3,3,GO,0.3099999999999949,54.8,4.299999999999999,0.8,10.0,0,45.7
4,3,GO,0.39000000000002555,54.8,4.399999999999999,1.0,10.0,0,45.6
5,3,GO,0.469999999999971,54.8,4.519999999999999,1.2,10.0,0,45.480000000000004
6,3,GO,0.5500000000000017,54.8,4.659999999999998,1.4,10.0,0,45.34
7,3,GO,0.6299999999999898,54.8,4.8199999999999985,1.5999999999999999,10.0,0,45.18
8,3,GO,0.7100000000000204,54.8,4.999999999999998,1.7999999999999998,10.0,0,45.0
9,3,GO,0.7899999999999658,54.8,5.199999999999998,1.9999999999999998,26.966992511471044,0,44.800000000000004
10,3,GO,0.8699999999999966,54.8,5.419999999999998,2.1999999999999997,21.70674676264079,0,44.58
11,3,GO,0.9500000000000273,54.8,5.659999999999998,2.4,19.51860225686096,0,44.34
12,3,GO,1.0299999999999727,54.8,5.919999999999998,2.6,18.1778237342076,0,44.08
13,3,GO,1.1100000000000034,54.8,6.1999999999999975,2.8000000000000003,16.906250903636003,0,43.800000000000004
14,3,GO,1.1900000000000341,54.8,6.499999999999998,3.0000000000000004,15.333116877166828,0,43.5
15,3,GO,1.2699999999999796,54.8,6.8199999999999985,3.2000000000000006,14.54426374437961,0,43.18
16,3,GO,1.3500000000000103,54.8,7.159999999999998,3.400000000000001,13.491211727928912,0,42.84
17,3,GO,1.4299999999999984,54.8,7.519999999999999,3.600000000000001,12.609412179285844,0,42.480000000000004
18,3,GO,1.510000000000029,54.8,7.899999999999999,3.800000000000001,11.845629486269194,0,42.1
19,3,GO,1.5899999999999745,54.8,8.299999999999999,4.000000000000001,11.041457602585972,0,41.7
20,3,GO,1.6700000000000053,54.8,8.719999999999999,4.200000000000001,10.33375561924616,0,41.28
21,3,GO,1.7499999999999933,54.8,9.159999999999998,4.400000000000001,9.901872527396428,0,40.84
22,3,GO,1.830000000000024,54.8,9.62,4.600000000000001,9.226770757305442,0,40.38
23,3,GO,1.9099999999999695,54.8,10.1,4.800000000000002,8.771964385487738,0,39.9
24,2,YIELD,1.850000000000019,54.8,10.5775,4.775000000000002,8.69587331161428,0,39.4225
25,3,GO,1.930000000000007,54.8,11.075000000000001,4.975000000000002,8.230721069560795,0,38.925
26,3,GO,2.059999999999995,54.8,11.592500000000001,5.1750000000000025,7.807110415808308,0,38.4075
27,3,GO,2.1399999999999832,54.8,12.13,5.375000000000003,7.320016933912953,0,37.87
28,3,GO,2.220000000000014,54.8,12.6875,5.575000000000003,6.903020407539242,0,37.3125
29,3,GO,2.300000000000002,54.8,13.265000000000002,5.775000000000003,6.541918380218664,0,36.735
30,3,GO,2.3800000000000328,54.8,13.862500000000002,5.975000000000003,6.175542028937076,0,36.137499999999996
31,3,GO,2.459999999999978,54.8,14.480000000000002,6.175000000000003,5.831907628487613,0,35.519999999999996
32,3,GO,2.540000000000009,54.8,15.117500000000003,6.3750000000000036,5.556460775055115,0,34.88249999999999
33,3,GO,2.619999999999997,54.8,15.775000000000004,6.575000000000004,5.2393189969487475,0,34.224999999999994
34,3,GO,2.7000000000000277,54.8,16.452500000000004,6.775000000000004,5.046580265948429,0,33.5475
35,3,GO,2.779999999999973,54.8,17.150000000000006,6.975000000000004,4.705303228590048,0,32.849999999999994
36,3,GO,2.860000000000004,54.8,17.867500000000007,7.175000000000004,4.485360095244281,0,32.13249999999999
37,3,GO,2.9400000000000346,54.8,18.605000000000008,7.375000000000004,4.2647661781249155,0,31.394999999999996
38,3,GO,3.01999999999998,54.8,19.362500000000008,7.575000000000005,4.019861559459501,0,30.63749999999999
39,3,GO,3.1000000000000107,54.8,20.140000000000008,7.775000000000005,3.7918555821713946,0,29.859999999999992
40,3,GO,3.179999999999956,54.8,20.937500000000007,7.975000000000005,3.607428189059122,0,29.062499999999993
41,3,GO,3.2600000000000295,54.8,21.755000000000006,8.175000000000004,3.3528609265000715,0,28.24499999999999
42,3,GO,3.339999999999975,54.8,22.59250000000001,8.375000000000004,3.1791581571512104,0,27.40749999999999
43,3,GO,3.420000000000048,54.8,23.45000000000001,8.575000000000003,3.019665673972424,0,26.54999999999999
44,3,GO,0.49999999999999334,54.8,24.32750000000001,8.775000000000002,2.8155303917161905,0,25.672499999999985
45,4,ABORT,-0.2099999999999828,54.8,25.165000000000013,8.375000000000002,2.8322553953898746,0,24.834999999999994
46,4,ABORT,-0.32000000000004425,54.8,25.96250000000001,7.975000000000001,2.9545417670243994,0,24.037499999999994
47,4,ABORT,2.5200000000000222,54.8,26.72000000000001,7.575000000000001,3.0183174813999245,0,23.279999999999987
48,4,ABORT,2.3600000000000034,54.8,27.43750000000001,7.175000000000001,3.227943235927314,0,22.562499999999986
49,4,ABORT,2.1999999999999846,54.8,28.115000000000006,6.775,3.329870423846471,0,21.88499999999999
50,4,ABORT,2.0400000000000085,54.8,28.75250000000001,6.375,3.546712391462522,0,21.24749999999999
51,4,ABORT,1.8799999999999897,54.8,29.350000000000005,5.975,3.7436989960437352,0,20.64999999999999
52,4,ABORT,1.7200000000000135,54.8,29.90750000000001,5.574999999999999,4.016367599416349,0,20.09249999999999
53,0,STOP,2.0699999999999967,54.8,30.44000000000001,5.324999999999999,4.220602278161877,0,19.55999999999999
54,3,GO,2.149999999999985,54.8,30.992500000000003,5.5249999999999995,3.904048973511935,0,19.007499999999993
55,3,GO,2.2800000000000153,54.8,31.56500000000001,5.725,3.644184558095433,0,18.43499999999999
56,0,STOP,2.1299999999999986,54.8,32.11250000000001,5.475,3.7922535056632043,0,17.88749999999999
57,0,STOP,2.0800000000000027,54.8,32.63500000000001,5.225,4.0176237201041305,0,17.364999999999988
58,0,STOP,1.9800000000000069,54.8,33.132500000000014,4.975,4.17338027301677,0,16.867499999999986
59,0,STOP,1.8799999999999897,54.8,33.60500000000001,4.725,4.476789691859336,0,16.39499999999999
60,1,CREEP,1.8100000000000034,54.8,34.07250000000001,4.675,4.375085649809011,0,15.927499999999988
61,0,STOP,1.7100000000000077,54.8,34.515000000000015,4.425,4.723912094058729,0,15.484999999999985
62,1,CREEP,1.69,54.8,34.952500000000015,4.375,4.725377353524111,0,15.047499999999985
63,1,CREEP,1.7199999999999924,54.8,35.38500000000001,4.325,4.653913449130252,0,14.614999999999988
64,0,STOP,1.5699999999999965,54.8,35.79250000000001,4.075,4.984975208439479,0,14.207499999999989
65,1,CREEP,1.5500000000000103,54.8,36.195000000000014,4.025,5.009932500151885,0,13.804999999999986
66,1,CREEP,1.5800000000000027,54.8,36.592500000000015,3.9750000000000005,4.978388519536665,0,13.407499999999985
67,0,STOP,1.4300000000000068,54.8,36.96500000000002,3.7250000000000005,5.37725297962205,0,13.034999999999982
68,0,STOP,1.37999999999999,54.8,37.312500000000014,3.4750000000000005,5.785840616524399,0,12.687499999999986
69,0,STOP,1.279999999999994,54.8,37.63500000000001,3.2250000000000005,6.421440467432261,0,12.364999999999988
70,1,CREEP,1.2100000000000077,54.8,37.952500000000015,3.1750000000000007,6.39832559985632,0,12.047499999999985
71,1,CREEP,1.2400000000000002,54.8,38.265000000000015,3.125000000000001,6.421429170713133,0,11.734999999999985
72,0,STOP,1.0900000000000043,54.8,38.552500000000016,2.875000000000001,7.064174372518009,0,11.447499999999984
73,1,CREEP,1.0699999999999967,54.8,38.835000000000015,2.825000000000001,7.203902824727734,0,11.164999999999985
74,1,CREEP,1.1000000000000103,54.8,39.11250000000002,2.7750000000000012,7.203488254260329,0,10.887499999999982
75,0,STOP,0.9499999999999933,54.8,39.365000000000016,2.5250000000000012,8.194293614076104,0,10.634999999999984
