step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,eikonal_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,-297.7499999999973,10,-0.03058222308754921,70.72782897949219,0,0.0,11.169408695803062,0.317589475786382,1.5087342262268066,1.8796448707580566,45.62916946411133,0.0,8.283329010009766,8.283329010009766,16.86750888824463
