step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,L_eik,L_bc_raw,L_bc_normalized,L_ground_raw,L_ground_normalized,L_distill,mean_rho,mean_T_succ,mean_T_coll,n_grounding_points,sigma_eik,sigma_bc,sigma_ground,alm_lambda,alm_mu,L_eik_alm_contribution,n_success_buffer,n_collision_buffer,n_intermediate_buffer,train_time_per_iter
4096,381.71862499999986,10,0.08000151813030243,6.01877498626709,0,0.0,16.11668362620136,0.0,1.4662294387817383,5.609690189361572,0.0,0.0,0.0,0.0,0.09234119951725006,1.7755954265594482,0.0,0.0,0,0.0,0.9748935103416443,0.9748935103416443,0.0,1.0,15.734312057495117,0,0,0,931.9314818382263
45056,380.8065080586057,10,0.06823776662349701,283.37518310546875,0,0.0,7.476492874679614,0.0,1.4177521467208862,5.582761764526367,31.255027770996094,22.871225357055664,1239.477294921875,338.09686279296875,0.07788300514221191,1.6513481140136719,5.584456920623779,0.0,128,0.0,1.169005274772644,1.914696455001831,732.0442373580299,625.0,13826.587890625,536,0,1000,1100.6005980968475
86016,402.2744053724038,10,0.018337860703468323,134.2767333984375,0,0.0,6.553934433074869,0.0,1.2449491024017334,3.8291683197021484,96.34214782714844,69.7806625366211,1952.0126953125,529.7501220703125,0.10230006277561188,1.3154698610305786,9.815317153930664,0.0,128,0.0,1.1750086545944214,1.9195793867111206,159244.87117763562,10000.0,683088.0625,1000,0,1000,1196.3215918540955
126976,388.25952940772083,10,-0.0014665350317955017,199.0887451171875,0,0.0,5.040127048542306,0.0,1.2307316064834595,4.535262107849121,40.01873016357422,28.869373321533203,1844.145751953125,498.9279479980469,0.08785758912563324,1.441559076309204,6.325808525085449,0.0,128,0.0,1.1773706674575806,1.9225560426712036,398903.2200685884,10000.0,1911973.625,1000,0,1000,1102.358641386032
167936,393.8852372065968,10,0.07671870291233063,190.28585815429688,0,0.0,6.114582818334291,0.0,1.2363786697387695,5.742402076721191,11.554895401000977,8.313499450683594,1645.033203125,442.1247863769531,0.09359457343816757,1.6448848247528076,3.399064064025879,0.0,128,0.0,1.178938865661621,1.9289271831512451,678552.3167214538,10000.0,4061396.25,1000,0,1000,1095.0960774421692
208896,387.7415297201758,10,0.02920350804924965,47.66264724731445,0,0.0,7.160956967719246,0.0,1.1365042924880981,5.129405498504639,89.8725357055664,63.081905364990234,1539.4071044921875,406.767333984375,0.08705747127532959,1.6088149547576904,9.467740058898926,0.0,128,0.0,1.1936159133911133,1.9453861713409424,913174.4019276644,10000.0,4815595.5,1000,0,1000,1092.675547838211
249856,391.4432541517752,10,0.11710862815380096,31.774272918701172,0,0.0,7.006202340145886,0.0,1.0913677215576172,3.890298843383789,135.65528869628906,84.01524353027344,2429.213134765625,610.7774047851562,0.0910886600613594,1.305415153503418,11.645681381225586,0.0,128,0.0,1.2707265615463257,1.9943276643753052,1132773.6358166854,10000.0,4482500.0,1000,0,1000,1154.8877036571503
290816,383.6578912420496,10,-0.020878206938505173,38.88093566894531,2,0.2,6.969087312317067,0.0,1.2248637676239014,6.044974327087402,252.2591094970703,93.42862701416016,1707.4825439453125,375.0884704589844,0.09275916963815689,1.7842636108398438,15.87999153137207,0.0,128,0.0,1.6433182954788208,2.1336586475372314,1348707.023948356,10000.0,8335607.5,1000,0,1000,1042.3354179859161
331776,383.6634573729282,10,0.15244866907596588,49.23955535888672,0,0.0,6.321666198300157,0.0,1.106526255607605,4.070231914520264,205.3462371826172,48.77873992919922,1086.409423828125,182.99267578125,0.11847393959760666,1.400641918182373,14.329809188842773,0.0,128,0.0,2.0520431995391846,2.4367005825042725,1620869.8662053044,10000.0,6680150.5,1000,0,1000,1073.9125566482544
372736,394.5354665902447,10,0.1285141259431839,57.81194305419922,0,0.0,6.465234734277519,0.0,1.0788507461547852,4.502486705780029,337.1108703613281,29.500154495239258,1609.132568359375,175.78976440429688,0.0961051881313324,1.4019439220428467,18.360435485839844,0.0,128,0.0,3.3811843395233154,3.0258729457855225,1893627.9906713585,10000.0,8627397.0,1000,0,1000,1076.4643325805664
