step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,train_time_per_iter
4096,-3.6816953402223627,10,-0.04630967602133751,0.7838340401649475,0,0.0,22.498104049844905,0.21582086099602907,1.3929104804992676,2079.4829366207123
45056,-3.800847670111189,10,0.12500308454036713,15.211490631103516,0,0.0,19.034396311754985,0.0,1.2669990062713623,2053.7677562236786
86016,10.873668219925884,10,0.043487101793289185,12.95687484741211,0,0.0,14.201693106940388,0.0,1.305706262588501,2071.7965347766876
126976,6.603251225979586,10,-0.0008144527673721313,11.962726593017578,0,0.0,18.147128299576412,0.0,1.2625713348388672,2028.4983265399933
167936,4.354200980786736,10,0.13676674664020538,13.032110214233398,0,0.0,14.079240983898874,0.0,1.117654800415039,2154.6065657138824
208896,2.948167483988956,10,-0.02008761651813984,11.066507339477539,0,0.0,13.707003064074021,0.0,1.1103904247283936,2130.324867963791
249856,1.6342149862762194,10,-0.01742231845855713,7.5790557861328125,0,0.0,17.259152005522132,0.0,1.1530873775482178,2015.670345067978
290816,3.1144717058926323,10,-0.02690020203590393,4.039210319519043,0,0.0,14.807023091115536,0.0,1.0452253818511963,2033.1336936950684
331776,2.944439007846476,10,0.0027526021003723145,13.231241226196289,0,0.0,16.19328887830926,0.0,1.0477890968322754,2017.4153623580933
372736,12.786739733458786,10,0.19876225292682648,19.045528411865234,0,0.0,7.5154741903524025,0.0,1.231170415878296,1810.33660364151
