step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,soft_residual_mean,cbf_residual_mean,anchor_loss_optimality,anchor_loss_safety,bc_loss_optimality,bc_loss_safety,distill_loss,distill_gap,actor_align_kl,train_time_per_iter
4096,-329.5043348989595,10,0.016925416886806488,60.24458312988281,0,0.0,11.072600975324825,0.31930328386473483,1.5430724620819092,1.4615931510925293,0.5512135028839111,57.62533187866211,49.76230239868164,0.0,0.0,7.646106243133545,7.646106243133545,0.7974644303321838,18.498049020767212
