step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,L_eik,L_bc_raw,L_bc_normalized,L_ground_raw,L_ground_normalized,L_distill,mean_rho,mean_T_succ,mean_T_coll,n_grounding_points,sigma_eik,sigma_bc,sigma_ground,alm_lambda,alm_mu,L_eik_alm_contribution,n_success_buffer,n_collision_buffer,n_intermediate_buffer,train_time_per_iter
4096,100.19136230468816,10,-0.06466756016016006,1.3725817203521729,10,1.0,18.54793000943946,0.0,1.5234870910644531,12.514890670776367,0.0,0.0,0.0,0.0,0.12019360065460205,3.284459114074707,0.0,0.0,0,0.0,0.9847927689552307,0.9847927689552307,0.0,1.0,78.31124114990234,0,0,0,1569.0394871234894
45056,76.8320561385157,10,-0.035145699977874756,43.445472717285156,9,0.9,4.454556786524831,0.0,1.4755654335021973,6.543558597564697,5057.3623046875,426.86627197265625,1356.8173828125,235.7932891845703,0.026794642210006714,2.007415533065796,58.9594612121582,60.24217987060547,256,0.0,3.4420456886291504,2.398808002471924,1280.9810743369162,625.0,21762.8515625,8,1000,522,1408.5229783058167
86016,62.85356480756639,10,0.054083406925201416,27.115768432617188,6,0.6,8.06797839565096,0.0,1.4767990112304688,7.715389251708984,4644.40869140625,391.65118408203125,1746.198974609375,303.1490783691406,0.06172150373458862,2.287091016769409,43.600120544433594,47.9249267578125,256,0.0,3.44362211227417,2.400041341781616,234772.86590404622,10000.0,2109000.25,8,1000,522,1391.821899652481
126976,65.1795780287676,10,0.12790419161319733,25.078798294067383,4,0.4,40.990483371917165,0.0,1.4735298156738281,6.247032642364502,5093.37060546875,429.4698181152344,2073.85302734375,359.90545654296875,0.03240511938929558,1.888967752456665,40.781925201416016,41.50764083862305,256,0.0,3.4437873363494873,2.4004619121551514,520974.2935528215,10000.0,3449670.25,8,1000,522,1428.906019449234
167936,70.36007644872058,10,0.16952450573444366,46.10987091064453,3,0.3,12.3815434802947,0.0,1.368635654449463,6.031940460205078,5173.458984375,436.0061340332031,2290.2548828125,397.12750244140625,0.03834531828761101,1.7480058670043945,38.37066650390625,39.189979553222656,256,0.0,3.444643259048462,2.4014692306518555,795540.8176374789,10000.0,4980576.5,8,1000,522,1468.131087064743
208896,68.76433156168439,10,0.05406101047992706,62.734901428222656,7,0.7,9.160932561048773,0.0,1.4115663766860962,4.717920303344727,5317.8798828125,447.5514221191406,2459.157470703125,425.41229248046875,0.04395383223891258,1.4946531057357788,35.13155746459961,36.108795166015625,256,0.0,3.4470527172088623,2.4042985439300537,1044458.9595487509,10000.0,5038968.0,8,1000,522,1466.3772931098938
249856,69.04147894622618,10,0.031210701912641525,58.85517883300781,8,0.8,21.295958499462245,0.0,1.4435168504714966,6.089052200317383,5362.55322265625,449.34844970703125,2468.550537109375,423.87017822265625,0.03425204008817673,1.875960350036621,33.79246520996094,35.053619384765625,256,0.0,3.454575538635254,2.4132678508758545,1317556.614427844,10000.0,8208054.0,8,1000,522,1527.8845722675323
290816,66.42234119477763,10,-0.09232515841722488,12.554576873779297,9,0.9,56.23931875462924,0.0,1.4358623027801514,7.131822109222412,5357.990234375,441.6720275878906,2494.52099609375,416.1950988769531,0.03392748907208443,2.0040953159332275,34.01107406616211,35.21643829345703,256,0.0,3.4830033779144287,2.4482181072235107,1563564.685337728,10000.0,11405379.0,8,1000,522,1549.7272391319275
331776,61.270289395357885,10,0.17631959915161133,25.039575576782227,8,0.8,8.220927293475173,0.0,1.4745373725891113,7.1847429275512695,5495.34130859375,427.94818115234375,2604.00146484375,393.5675964355469,0.030916696414351463,2.0508716106414795,33.45299530029297,33.851539611816406,256,0.0,3.5835018157958984,2.5722954273223877,1827140.1317245495,10000.0,13385635.0,8,1000,522,1550.1911036968231
372736,55.872325918957316,10,0.04377654939889908,32.91380310058594,9,0.9,6.6303001462764986,0.0,1.455291509628296,6.355059623718262,5199.53173828125,352.5930480957031,2230.9677734375,271.72467041015625,0.03628803417086601,1.8404035568237305,36.711822509765625,37.96820831298828,256,0.0,3.8403067588806152,2.8655755519866943,2087056.5390880387,10000.0,13465302.0,8,1000,522,1580.7820482254028
