job_id,scenario,variant,pinn_placement,use_l_ego,use_safety_filter,use_ttc,use_stop,use_fric,lambda_phys,seed,use_intent
422,3,pinn_ego,critic,True,False,True,True,True,0.2,456,False
423,3,pinn_ego,critic,True,False,True,True,True,0.2,789,False
424,3,pinn_ego,critic,True,False,True,True,True,0.2,999,False
425,3,pinn_ego,critic,True,False,True,True,True,0.5,42,False
426,3,pinn_ego,critic,True,False,True,True,True,0.5,123,False
427,3,pinn_ego,critic,True,False,True,True,True,0.5,456,False
428,3,pinn_ego,critic,True,False,True,True,True,0.5,789,False
429,3,pinn_ego,critic,True,False,True,True,True,0.5,999,False
430,3,pinn_ego,critic,True,False,True,True,True,1.0,42,False
431,3,pinn_ego,critic,True,False,True,True,True,1.0,123,False
432,3,pinn_ego,critic,True,False,True,True,True,1.0,456,False
433,3,pinn_ego,critic,True,False,True,True,True,1.0,789,False
434,3,pinn_ego,critic,True,False,True,True,True,1.0,999,False
435,3,pinn_no_ttc,critic,False,False,False,True,True,0.001,42,False
436,3,pinn_no_ttc,critic,False,False,False,True,True,0.001,123,False
437,3,pinn_no_ttc,critic,False,False,False,True,True,0.001,456,False
438,3,pinn_no_ttc,critic,False,False,False,True,True,0.001,789,False
439,3,pinn_no_ttc,critic,False,False,False,True,True,0.001,999,False
440,3,pinn_no_ttc,critic,False,False,False,True,True,0.01,42,False
441,3,pinn_no_ttc,critic,False,False,False,True,True,0.01,123,False
442,3,pinn_no_ttc,critic,False,False,False,True,True,0.01,456,False
443,3,pinn_no_ttc,critic,False,False,False,True,True,0.01,789,False
444,3,pinn_no_ttc,critic,False,False,False,True,True,0.01,999,False
445,3,pinn_no_ttc,critic,False,False,False,True,True,0.05,42,False
446,3,pinn_no_ttc,critic,False,False,False,True,True,0.05,123,False
447,3,pinn_no_ttc,critic,False,False,False,True,True,0.05,456,False
448,3,pinn_no_ttc,critic,False,False,False,True,True,0.05,789,False
449,3,pinn_no_ttc,critic,False,False,False,True,True,0.05,999,False
450,3,pinn_no_ttc,critic,False,False,False,True,True,0.1,42,False
451,3,pinn_no_ttc,critic,False,False,False,True,True,0.1,123,False
452,3,pinn_no_ttc,critic,False,False,False,True,True,0.1,456,False
453,3,pinn_no_ttc,critic,False,False,False,True,True,0.1,789,False
454,3,pinn_no_ttc,critic,False,False,False,True,True,0.1,999,False
455,3,pinn_no_ttc,critic,False,False,False,True,True,0.2,42,False
456,3,pinn_no_ttc,critic,False,False,False,True,True,0.2,123,False
457,3,pinn_no_ttc,critic,False,False,False,True,True,0.2,456,False
458,3,pinn_no_ttc,critic,False,False,False,True,True,0.2,789,False
459,3,pinn_no_ttc,critic,False,False,False,True,True,0.2,999,False
460,3,pinn_no_ttc,critic,False,False,False,True,True,0.5,42,False
461,3,pinn_no_ttc,critic,False,False,False,True,True,0.5,123,False
462,3,pinn_no_ttc,critic,False,False,False,True,True,0.5,456,False
463,3,pinn_no_ttc,critic,False,False,False,True,True,0.5,789,False
464,3,pinn_no_ttc,critic,False,False,False,True,True,0.5,999,False
465,3,pinn_no_ttc,critic,False,False,False,True,True,1.0,42,False
466,3,pinn_no_ttc,critic,False,False,False,True,True,1.0,123,False
467,3,pinn_no_ttc,critic,False,False,False,True,True,1.0,456,False
468,3,pinn_no_ttc,critic,False,False,False,True,True,1.0,789,False
469,3,pinn_no_ttc,critic,False,False,False,True,True,1.0,999,False
470,3,pinn_no_stop,critic,False,False,True,False,True,0.001,42,False
471,3,pinn_no_stop,critic,False,False,True,False,True,0.001,123,False
472,3,pinn_no_stop,critic,False,False,True,False,True,0.001,456,False
473,3,pinn_no_stop,critic,False,False,True,False,True,0.001,789,False
474,3,pinn_no_stop,critic,False,False,True,False,True,0.001,999,False
475,3,pinn_no_stop,critic,False,False,True,False,True,0.01,42,False
476,3,pinn_no_stop,critic,False,False,True,False,True,0.01,123,False
477,3,pinn_no_stop,critic,False,False,True,False,True,0.01,456,False
478,3,pinn_no_stop,critic,False,False,True,False,True,0.01,789,False
479,3,pinn_no_stop,critic,False,False,True,False,True,0.01,999,False
480,3,pinn_no_stop,critic,False,False,True,False,True,0.05,42,False
481,3,pinn_no_stop,critic,False,False,True,False,True,0.05,123,False
482,3,pinn_no_stop,critic,False,False,True,False,True,0.05,456,False
483,3,pinn_no_stop,critic,False,False,True,False,True,0.05,789,False
484,3,pinn_no_stop,critic,False,False,True,False,True,0.05,999,False
485,3,pinn_no_stop,critic,False,False,True,False,True,0.1,42,False
486,3,pinn_no_stop,critic,False,False,True,False,True,0.1,123,False
487,3,pinn_no_stop,critic,False,False,True,False,True,0.1,456,False
488,3,pinn_no_stop,critic,False,False,True,False,True,0.1,789,False
489,3,pinn_no_stop,critic,False,False,True,False,True,0.1,999,False
490,3,pinn_no_stop,critic,False,False,True,False,True,0.2,42,False
491,3,pinn_no_stop,critic,False,False,True,False,True,0.2,123,False
492,3,pinn_no_stop,critic,False,False,True,False,True,0.2,456,False
493,3,pinn_no_stop,critic,False,False,True,False,True,0.2,789,False
494,3,pinn_no_stop,critic,False,False,True,False,True,0.2,999,False
495,3,pinn_no_stop,critic,False,False,True,False,True,0.5,42,False
496,3,pinn_no_stop,critic,False,False,True,False,True,0.5,123,False
497,3,pinn_no_stop,critic,False,False,True,False,True,0.5,456,False
498,3,pinn_no_stop,critic,False,False,True,False,True,0.5,789,False
499,3,pinn_no_stop,critic,False,False,True,False,True,0.5,999,False
500,3,pinn_no_stop,critic,False,False,True,False,True,1.0,42,False
501,3,pinn_no_stop,critic,False,False,True,False,True,1.0,123,False
502,3,pinn_no_stop,critic,False,False,True,False,True,1.0,456,False
503,3,pinn_no_stop,critic,False,False,True,False,True,1.0,789,False
504,3,pinn_no_stop,critic,False,False,True,False,True,1.0,999,False
505,3,pinn_no_fric,critic,False,False,True,True,False,0.001,42,False
506,3,pinn_no_fric,critic,False,False,True,True,False,0.001,123,False
507,3,pinn_no_fric,critic,False,False,True,True,False,0.001,456,False
508,3,pinn_no_fric,critic,False,False,True,True,False,0.001,789,False
509,3,pinn_no_fric,critic,False,False,True,True,False,0.001,999,False
510,3,pinn_no_fric,critic,False,False,True,True,False,0.01,42,False
511,3,pinn_no_fric,critic,False,False,True,True,False,0.01,123,False
512,3,pinn_no_fric,critic,False,False,True,True,False,0.01,456,False
513,3,pinn_no_fric,critic,False,False,True,True,False,0.01,789,False
514,3,pinn_no_fric,critic,False,False,True,True,False,0.01,999,False
515,3,pinn_no_fric,critic,False,False,True,True,False,0.05,42,False
516,3,pinn_no_fric,critic,False,False,True,True,False,0.05,123,False
517,3,pinn_no_fric,critic,False,False,True,True,False,0.05,456,False
518,3,pinn_no_fric,critic,False,False,True,True,False,0.05,789,False
519,3,pinn_no_fric,critic,False,False,True,True,False,0.05,999,False
520,3,pinn_no_fric,critic,False,False,True,True,False,0.1,42,False
521,3,pinn_no_fric,critic,False,False,True,True,False,0.1,123,False
522,3,pinn_no_fric,critic,False,False,True,True,False,0.1,456,False
523,3,pinn_no_fric,critic,False,False,True,True,False,0.1,789,False
524,3,pinn_no_fric,critic,False,False,True,True,False,0.1,999,False
525,3,pinn_no_fric,critic,False,False,True,True,False,0.2,42,False
526,3,pinn_no_fric,critic,False,False,True,True,False,0.2,123,False
527,3,pinn_no_fric,critic,False,False,True,True,False,0.2,456,False
528,3,pinn_no_fric,critic,False,False,True,True,False,0.2,789,False
529,3,pinn_no_fric,critic,False,False,True,True,False,0.2,999,False
530,3,pinn_no_fric,critic,False,False,True,True,False,0.5,42,False
531,3,pinn_no_fric,critic,False,False,True,True,False,0.5,123,False
532,3,pinn_no_fric,critic,False,False,True,True,False,0.5,456,False
533,3,pinn_no_fric,critic,False,False,True,True,False,0.5,789,False
534,3,pinn_no_fric,critic,False,False,True,True,False,0.5,999,False
535,3,pinn_no_fric,critic,False,False,True,True,False,1.0,42,False
536,3,pinn_no_fric,critic,False,False,True,True,False,1.0,123,False
537,3,pinn_no_fric,critic,False,False,True,True,False,1.0,456,False
538,3,pinn_no_fric,critic,False,False,True,True,False,1.0,789,False
539,3,pinn_no_fric,critic,False,False,True,True,False,1.0,999,False
540,3,safety_filter,none,False,True,True,True,True,0.0,42,False
541,3,safety_filter,none,False,True,True,True,True,0.0,123,False
542,3,safety_filter,none,False,True,True,True,True,0.0,456,False
543,3,safety_filter,none,False,True,True,True,True,0.0,789,False
544,3,safety_filter,none,False,True,True,True,True,0.0,999,False
545,3,pinn_critic_sf,critic,False,True,True,True,True,0.001,42,False
546,3,pinn_critic_sf,critic,False,True,True,True,True,0.001,123,False
547,3,pinn_critic_sf,critic,False,True,True,True,True,0.001,456,False
548,3,pinn_critic_sf,critic,False,True,True,True,True,0.001,789,False
549,3,pinn_critic_sf,critic,False,True,True,True,True,0.001,999,False
550,3,pinn_critic_sf,critic,False,True,True,True,True,0.01,42,False
551,3,pinn_critic_sf,critic,False,True,True,True,True,0.01,123,False
552,3,pinn_critic_sf,critic,False,True,True,True,True,0.01,456,False
553,3,pinn_critic_sf,critic,False,True,True,True,True,0.01,789,False
554,3,pinn_critic_sf,critic,False,True,True,True,True,0.01,999,False
555,3,pinn_critic_sf,critic,False,True,True,True,True,0.05,42,False
556,3,pinn_critic_sf,critic,False,True,True,True,True,0.05,123,False
557,3,pinn_critic_sf,critic,False,True,True,True,True,0.05,456,False
558,3,pinn_critic_sf,critic,False,True,True,True,True,0.05,789,False
559,3,pinn_critic_sf,critic,False,True,True,True,True,0.05,999,False
560,3,pinn_critic_sf,critic,False,True,True,True,True,0.1,42,False
561,3,pinn_critic_sf,critic,False,True,True,True,True,0.1,123,False
562,3,pinn_critic_sf,critic,False,True,True,True,True,0.1,456,False
563,3,pinn_critic_sf,critic,False,True,True,True,True,0.1,789,False
564,3,pinn_critic_sf,critic,False,True,True,True,True,0.1,999,False
565,3,pinn_critic_sf,critic,False,True,True,True,True,0.2,42,False
566,3,pinn_critic_sf,critic,False,True,True,True,True,0.2,123,False
567,3,pinn_critic_sf,critic,False,True,True,True,True,0.2,456,False
568,3,pinn_critic_sf,critic,False,True,True,True,True,0.2,789,False
569,3,pinn_critic_sf,critic,False,True,True,True,True,0.2,999,False
570,3,pinn_critic_sf,critic,False,True,True,True,True,0.5,42,False
571,3,pinn_critic_sf,critic,False,True,True,True,True,0.5,123,False
572,3,pinn_critic_sf,critic,False,True,True,True,True,0.5,456,False
573,3,pinn_critic_sf,critic,False,True,True,True,True,0.5,789,False
574,3,pinn_critic_sf,critic,False,True,True,True,True,0.5,999,False
575,3,pinn_critic_sf,critic,False,True,True,True,True,1.0,42,False
576,3,pinn_critic_sf,critic,False,True,True,True,True,1.0,123,False
577,3,pinn_critic_sf,critic,False,True,True,True,True,1.0,456,False
578,3,pinn_critic_sf,critic,False,True,True,True,True,1.0,789,False
579,3,pinn_critic_sf,critic,False,True,True,True,True,1.0,999,False
580,4,nopinn,none,False,False,True,True,True,0.0,42,False
581,4,nopinn,none,False,False,True,True,True,0.0,123,False
582,4,nopinn,none,False,False,True,True,True,0.0,456,False
583,4,nopinn,none,False,False,True,True,True,0.0,789,False
584,4,nopinn,none,False,False,True,True,True,0.0,999,False
585,4,pinn_critic,critic,False,False,True,True,True,0.001,42,False
586,4,pinn_critic,critic,False,False,True,True,True,0.001,123,False
587,4,pinn_critic,critic,False,False,True,True,True,0.001,456,False
588,4,pinn_critic,critic,False,False,True,True,True,0.001,789,False
589,4,pinn_critic,critic,False,False,True,True,True,0.001,999,False
590,4,pinn_critic,critic,False,False,True,True,True,0.01,42,False
591,4,pinn_critic,critic,False,False,True,True,True,0.01,123,False
592,4,pinn_critic,critic,False,False,True,True,True,0.01,456,False
593,4,pinn_critic,critic,False,False,True,True,True,0.01,789,False
594,4,pinn_critic,critic,False,False,True,True,True,0.01,999,False
595,4,pinn_critic,critic,False,False,True,True,True,0.05,42,False
596,4,pinn_critic,critic,False,False,True,True,True,0.05,123,False
597,4,pinn_critic,critic,False,False,True,True,True,0.05,456,False
598,4,pinn_critic,critic,False,False,True,True,True,0.05,789,False
599,4,pinn_critic,critic,False,False,True,True,True,0.05,999,False
600,4,pinn_critic,critic,False,False,True,True,True,0.1,42,False
601,4,pinn_critic,critic,False,False,True,True,True,0.1,123,False
602,4,pinn_critic,critic,False,False,True,True,True,0.1,456,False
603,4,pinn_critic,critic,False,False,True,True,True,0.1,789,False
604,4,pinn_critic,critic,False,False,True,True,True,0.1,999,False
605,4,pinn_critic,critic,False,False,True,True,True,0.2,42,False
606,4,pinn_critic,critic,False,False,True,True,True,0.2,123,False
607,4,pinn_critic,critic,False,False,True,True,True,0.2,456,False
608,4,pinn_critic,critic,False,False,True,True,True,0.2,789,False
609,4,pinn_critic,critic,False,False,True,True,True,0.2,999,False
610,4,pinn_critic,critic,False,False,True,True,True,0.5,42,False
611,4,pinn_critic,critic,False,False,True,True,True,0.5,123,False
612,4,pinn_critic,critic,False,False,True,True,True,0.5,456,False
613,4,pinn_critic,critic,False,False,True,True,True,0.5,789,False
614,4,pinn_critic,critic,False,False,True,True,True,0.5,999,False
615,4,pinn_critic,critic,False,False,True,True,True,1.0,42,False
616,4,pinn_critic,critic,False,False,True,True,True,1.0,123,False
617,4,pinn_critic,critic,False,False,True,True,True,1.0,456,False
618,4,pinn_critic,critic,False,False,True,True,True,1.0,789,False
619,4,pinn_critic,critic,False,False,True,True,True,1.0,999,False
620,4,pinn_actor,actor,False,False,True,True,True,0.001,42,False
621,4,pinn_actor,actor,False,False,True,True,True,0.001,123,False
622,4,pinn_actor,actor,False,False,True,True,True,0.001,456,False
623,4,pinn_actor,actor,False,False,True,True,True,0.001,789,False
624,4,pinn_actor,actor,False,False,True,True,True,0.001,999,False
625,4,pinn_actor,actor,False,False,True,True,True,0.01,42,False
626,4,pinn_actor,actor,False,False,True,True,True,0.01,123,False
627,4,pinn_actor,actor,False,False,True,True,True,0.01,456,False
628,4,pinn_actor,actor,False,False,True,True,True,0.01,789,False
629,4,pinn_actor,actor,False,False,True,True,True,0.01,999,False
630,4,pinn_actor,actor,False,False,True,True,True,0.05,42,False
631,4,pinn_actor,actor,False,False,True,True,True,0.05,123,False
632,4,pinn_actor,actor,False,False,True,True,True,0.05,456,False
633,4,pinn_actor,actor,False,False,True,True,True,0.05,789,False
634,4,pinn_actor,actor,False,False,True,True,True,0.05,999,False
635,4,pinn_actor,actor,False,False,True,True,True,0.1,42,False
636,4,pinn_actor,actor,False,False,True,True,True,0.1,123,False
637,4,pinn_actor,actor,False,False,True,True,True,0.1,456,False
638,4,pinn_actor,actor,False,False,True,True,True,0.1,789,False
639,4,pinn_actor,actor,False,False,True,True,True,0.1,999,False
640,4,pinn_actor,actor,False,False,True,True,True,0.2,42,False
641,4,pinn_actor,actor,False,False,True,True,True,0.2,123,False
642,4,pinn_actor,actor,False,False,True,True,True,0.2,456,False
643,4,pinn_actor,actor,False,False,True,True,True,0.2,789,False
644,4,pinn_actor,actor,False,False,True,True,True,0.2,999,False
645,4,pinn_actor,actor,False,False,True,True,True,0.5,42,False
646,4,pinn_actor,actor,False,False,True,True,True,0.5,123,False
647,4,pinn_actor,actor,False,False,True,True,True,0.5,456,False
648,4,pinn_actor,actor,False,False,True,True,True,0.5,789,False
649,4,pinn_actor,actor,False,False,True,True,True,0.5,999,False
650,4,pinn_actor,actor,False,False,True,True,True,1.0,42,False
651,4,pinn_actor,actor,False,False,True,True,True,1.0,123,False
652,4,pinn_actor,actor,False,False,True,True,True,1.0,456,False
653,4,pinn_actor,actor,False,False,True,True,True,1.0,789,False
654,4,pinn_actor,actor,False,False,True,True,True,1.0,999,False
655,4,pinn_both,both,False,False,True,True,True,0.001,42,False
656,4,pinn_both,both,False,False,True,True,True,0.001,123,False
657,4,pinn_both,both,False,False,True,True,True,0.001,456,False
658,4,pinn_both,both,False,False,True,True,True,0.001,789,False
659,4,pinn_both,both,False,False,True,True,True,0.001,999,False
660,4,pinn_both,both,False,False,True,True,True,0.01,42,False
661,4,pinn_both,both,False,False,True,True,True,0.01,123,False
662,4,pinn_both,both,False,False,True,True,True,0.01,456,False
663,4,pinn_both,both,False,False,True,True,True,0.01,789,False
664,4,pinn_both,both,False,False,True,True,True,0.01,999,False
665,4,pinn_both,both,False,False,True,True,True,0.05,42,False
666,4,pinn_both,both,False,False,True,True,True,0.05,123,False
667,4,pinn_both,both,False,False,True,True,True,0.05,456,False
668,4,pinn_both,both,False,False,True,True,True,0.05,789,False
669,4,pinn_both,both,False,False,True,True,True,0.05,999,False
670,4,pinn_both,both,False,False,True,True,True,0.1,42,False
671,4,pinn_both,both,False,False,True,True,True,0.1,123,False
672,4,pinn_both,both,False,False,True,True,True,0.1,456,False
673,4,pinn_both,both,False,False,True,True,True,0.1,789,False
674,4,pinn_both,both,False,False,True,True,True,0.1,999,False
675,4,pinn_both,both,False,False,True,True,True,0.2,42,False
676,4,pinn_both,both,False,False,True,True,True,0.2,123,False
677,4,pinn_both,both,False,False,True,True,True,0.2,456,False
678,4,pinn_both,both,False,False,True,True,True,0.2,789,False
679,4,pinn_both,both,False,False,True,True,True,0.2,999,False
680,4,pinn_both,both,False,False,True,True,True,0.5,42,False
681,4,pinn_both,both,False,False,True,True,True,0.5,123,False
682,4,pinn_both,both,False,False,True,True,True,0.5,456,False
683,4,pinn_both,both,False,False,True,True,True,0.5,789,False
684,4,pinn_both,both,False,False,True,True,True,0.5,999,False
685,4,pinn_both,both,False,False,True,True,True,1.0,42,False
686,4,pinn_both,both,False,False,True,True,True,1.0,123,False
687,4,pinn_both,both,False,False,True,True,True,1.0,456,False
688,4,pinn_both,both,False,False,True,True,True,1.0,789,False
689,4,pinn_both,both,False,False,True,True,True,1.0,999,False
690,4,pinn_ego,critic,True,False,True,True,True,0.001,42,False
691,4,pinn_ego,critic,True,False,True,True,True,0.001,123,False
692,4,pinn_ego,critic,True,False,True,True,True,0.001,456,False
693,4,pinn_ego,critic,True,False,True,True,True,0.001,789,False
694,4,pinn_ego,critic,True,False,True,True,True,0.001,999,False
695,4,pinn_ego,critic,True,False,True,True,True,0.01,42,False
696,4,pinn_ego,critic,True,False,True,True,True,0.01,123,False
697,4,pinn_ego,critic,True,False,True,True,True,0.01,456,False
698,4,pinn_ego,critic,True,False,True,True,True,0.01,789,False
699,4,pinn_ego,critic,True,False,True,True,True,0.01,999,False
700,4,pinn_ego,critic,True,False,True,True,True,0.05,42,False
701,4,pinn_ego,critic,True,False,True,True,True,0.05,123,False
702,4,pinn_ego,critic,True,False,True,True,True,0.05,456,False
703,4,pinn_ego,critic,True,False,True,True,True,0.05,789,False
704,4,pinn_ego,critic,True,False,True,True,True,0.05,999,False
705,4,pinn_ego,critic,True,False,True,True,True,0.1,42,False
706,4,pinn_ego,critic,True,False,True,True,True,0.1,123,False
707,4,pinn_ego,critic,True,False,True,True,True,0.1,456,False
708,4,pinn_ego,critic,True,False,True,True,True,0.1,789,False
709,4,pinn_ego,critic,True,False,True,True,True,0.1,999,False
710,4,pinn_ego,critic,True,False,True,True,True,0.2,42,False
711,4,pinn_ego,critic,True,False,True,True,True,0.2,123,False
712,4,pinn_ego,critic,True,False,True,True,True,0.2,456,False
713,4,pinn_ego,critic,True,False,True,True,True,0.2,789,False
714,4,pinn_ego,critic,True,False,True,True,True,0.2,999,False
715,4,pinn_ego,critic,True,False,True,True,True,0.5,42,False
716,4,pinn_ego,critic,True,False,True,True,True,0.5,123,False
717,4,pinn_ego,critic,True,False,True,True,True,0.5,456,False
718,4,pinn_ego,critic,True,False,True,True,True,0.5,789,False
719,4,pinn_ego,critic,True,False,True,True,True,0.5,999,False
720,4,pinn_ego,critic,True,False,True,True,True,1.0,42,False
721,4,pinn_ego,critic,True,False,True,True,True,1.0,123,False
722,4,pinn_ego,critic,True,False,True,True,True,1.0,456,False
723,4,pinn_ego,critic,True,False,True,True,True,1.0,789,False
724,4,pinn_ego,critic,True,False,True,True,True,1.0,999,False
725,4,pinn_no_ttc,critic,False,False,False,True,True,0.001,42,False
726,4,pinn_no_ttc,critic,False,False,False,True,True,0.001,123,False
727,4,pinn_no_ttc,critic,False,False,False,True,True,0.001,456,False
728,4,pinn_no_ttc,critic,False,False,False,True,True,0.001,789,False
729,4,pinn_no_ttc,critic,False,False,False,True,True,0.001,999,False
730,4,pinn_no_ttc,critic,False,False,False,True,True,0.01,42,False
731,4,pinn_no_ttc,critic,False,False,False,True,True,0.01,123,False
732,4,pinn_no_ttc,critic,False,False,False,True,True,0.01,456,False
733,4,pinn_no_ttc,critic,False,False,False,True,True,0.01,789,False
734,4,pinn_no_ttc,critic,False,False,False,True,True,0.01,999,False
735,4,pinn_no_ttc,critic,False,False,False,True,True,0.05,42,False
736,4,pinn_no_ttc,critic,False,False,False,True,True,0.05,123,False
737,4,pinn_no_ttc,critic,False,False,False,True,True,0.05,456,False
738,4,pinn_no_ttc,critic,False,False,False,True,True,0.05,789,False
739,4,pinn_no_ttc,critic,False,False,False,True,True,0.05,999,False
740,4,pinn_no_ttc,critic,False,False,False,True,True,0.1,42,False
741,4,pinn_no_ttc,critic,False,False,False,True,True,0.1,123,False
742,4,pinn_no_ttc,critic,False,False,False,True,True,0.1,456,False
743,4,pinn_no_ttc,critic,False,False,False,True,True,0.1,789,False
744,4,pinn_no_ttc,critic,False,False,False,True,True,0.1,999,False
745,4,pinn_no_ttc,critic,False,False,False,True,True,0.2,42,False
746,4,pinn_no_ttc,critic,False,False,False,True,True,0.2,123,False
747,4,pinn_no_ttc,critic,False,False,False,True,True,0.2,456,False
748,4,pinn_no_ttc,critic,False,False,False,True,True,0.2,789,False
749,4,pinn_no_ttc,critic,False,False,False,True,True,0.2,999,False
750,4,pinn_no_ttc,critic,False,False,False,True,True,0.5,42,False
751,4,pinn_no_ttc,critic,False,False,False,True,True,0.5,123,False
752,4,pinn_no_ttc,critic,False,False,False,True,True,0.5,456,False
753,4,pinn_no_ttc,critic,False,False,False,True,True,0.5,789,False
754,4,pinn_no_ttc,critic,False,False,False,True,True,0.5,999,False
755,4,pinn_no_ttc,critic,False,False,False,True,True,1.0,42,False
756,4,pinn_no_ttc,critic,False,False,False,True,True,1.0,123,False
757,4,pinn_no_ttc,critic,False,False,False,True,True,1.0,456,False
758,4,pinn_no_ttc,critic,False,False,False,True,True,1.0,789,False
759,4,pinn_no_ttc,critic,False,False,False,True,True,1.0,999,False
760,4,pinn_no_stop,critic,False,False,True,False,True,0.001,42,False
761,4,pinn_no_stop,critic,False,False,True,False,True,0.001,123,False
762,4,pinn_no_stop,critic,False,False,True,False,True,0.001,456,False
763,4,pinn_no_stop,critic,False,False,True,False,True,0.001,789,False
764,4,pinn_no_stop,critic,False,False,True,False,True,0.001,999,False
765,4,pinn_no_stop,critic,False,False,True,False,True,0.01,42,False
766,4,pinn_no_stop,critic,False,False,True,False,True,0.01,123,False
767,4,pinn_no_stop,critic,False,False,True,False,True,0.01,456,False
768,4,pinn_no_stop,critic,False,False,True,False,True,0.01,789,False
769,4,pinn_no_stop,critic,False,False,True,False,True,0.01,999,False
770,4,pinn_no_stop,critic,False,False,True,False,True,0.05,42,False
771,4,pinn_no_stop,critic,False,False,True,False,True,0.05,123,False
772,4,pinn_no_stop,critic,False,False,True,False,True,0.05,456,False
773,4,pinn_no_stop,critic,False,False,True,False,True,0.05,789,False
774,4,pinn_no_stop,critic,False,False,True,False,True,0.05,999,False
775,4,pinn_no_stop,critic,False,False,True,False,True,0.1,42,False
776,4,pinn_no_stop,critic,False,False,True,False,True,0.1,123,False
777,4,pinn_no_stop,critic,False,False,True,False,True,0.1,456,False
778,4,pinn_no_stop,critic,False,False,True,False,True,0.1,789,False
779,4,pinn_no_stop,critic,False,False,True,False,True,0.1,999,False
780,4,pinn_no_stop,critic,False,False,True,False,True,0.2,42,False
781,4,pinn_no_stop,critic,False,False,True,False,True,0.2,123,False
782,4,pinn_no_stop,critic,False,False,True,False,True,0.2,456,False
783,4,pinn_no_stop,critic,False,False,True,False,True,0.2,789,False
784,4,pinn_no_stop,critic,False,False,True,False,True,0.2,999,False
785,4,pinn_no_stop,critic,False,False,True,False,True,0.5,42,False
786,4,pinn_no_stop,critic,False,False,True,False,True,0.5,123,False
787,4,pinn_no_stop,critic,False,False,True,False,True,0.5,456,False
788,4,pinn_no_stop,critic,False,False,True,False,True,0.5,789,False
789,4,pinn_no_stop,critic,False,False,True,False,True,0.5,999,False
790,4,pinn_no_stop,critic,False,False,True,False,True,1.0,42,False
791,4,pinn_no_stop,critic,False,False,True,False,True,1.0,123,False
792,4,pinn_no_stop,critic,False,False,True,False,True,1.0,456,False
793,4,pinn_no_stop,critic,False,False,True,False,True,1.0,789,False
794,4,pinn_no_stop,critic,False,False,True,False,True,1.0,999,False
795,4,pinn_no_fric,critic,False,False,True,True,False,0.001,42,False
796,4,pinn_no_fric,critic,False,False,True,True,False,0.001,123,False
797,4,pinn_no_fric,critic,False,False,True,True,False,0.001,456,False
798,4,pinn_no_fric,critic,False,False,True,True,False,0.001,789,False
799,4,pinn_no_fric,critic,False,False,True,True,False,0.001,999,False
800,4,pinn_no_fric,critic,False,False,True,True,False,0.01,42,False
801,4,pinn_no_fric,critic,False,False,True,True,False,0.01,123,False
802,4,pinn_no_fric,critic,False,False,True,True,False,0.01,456,False
803,4,pinn_no_fric,critic,False,False,True,True,False,0.01,789,False
804,4,pinn_no_fric,critic,False,False,True,True,False,0.01,999,False
805,4,pinn_no_fric,critic,False,False,True,True,False,0.05,42,False
806,4,pinn_no_fric,critic,False,False,True,True,False,0.05,123,False
807,4,pinn_no_fric,critic,False,False,True,True,False,0.05,456,False
808,4,pinn_no_fric,critic,False,False,True,True,False,0.05,789,False
809,4,pinn_no_fric,critic,False,False,True,True,False,0.05,999,False
810,4,pinn_no_fric,critic,False,False,True,True,False,0.1,42,False
811,4,pinn_no_fric,critic,False,False,True,True,False,0.1,123,False
812,4,pinn_no_fric,critic,False,False,True,True,False,0.1,456,False
813,4,pinn_no_fric,critic,False,False,True,True,False,0.1,789,False
814,4,pinn_no_fric,critic,False,False,True,True,False,0.1,999,False
815,4,pinn_no_fric,critic,False,False,True,True,False,0.2,42,False
816,4,pinn_no_fric,critic,False,False,True,True,False,0.2,123,False
817,4,pinn_no_fric,critic,False,False,True,True,False,0.2,456,False
818,4,pinn_no_fric,critic,False,False,True,True,False,0.2,789,False
819,4,pinn_no_fric,critic,False,False,True,True,False,0.2,999,False
820,4,pinn_no_fric,critic,False,False,True,True,False,0.5,42,False
821,4,pinn_no_fric,critic,False,False,True,True,False,0.5,123,False
822,4,pinn_no_fric,critic,False,False,True,True,False,0.5,456,False
823,4,pinn_no_fric,critic,False,False,True,True,False,0.5,789,False
824,4,pinn_no_fric,critic,False,False,True,True,False,0.5,999,False
825,4,pinn_no_fric,critic,False,False,True,True,False,1.0,42,False
826,4,pinn_no_fric,critic,False,False,True,True,False,1.0,123,False
827,4,pinn_no_fric,critic,False,False,True,True,False,1.0,456,False
828,4,pinn_no_fric,critic,False,False,True,True,False,1.0,789,False
829,4,pinn_no_fric,critic,False,False,True,True,False,1.0,999,False
830,4,safety_filter,none,False,True,True,True,True,0.0,42,False
831,4,safety_filter,none,False,True,True,True,True,0.0,123,False
832,4,safety_filter,none,False,True,True,True,True,0.0,456,False
833,4,safety_filter,none,False,True,True,True,True,0.0,789,False
834,4,safety_filter,none,False,True,True,True,True,0.0,999,False
835,4,pinn_critic_sf,critic,False,True,True,True,True,0.001,42,False
836,4,pinn_critic_sf,critic,False,True,True,True,True,0.001,123,False
837,4,pinn_critic_sf,critic,False,True,True,True,True,0.001,456,False
838,4,pinn_critic_sf,critic,False,True,True,True,True,0.001,789,False
839,4,pinn_critic_sf,critic,False,True,True,True,True,0.001,999,False
840,4,pinn_critic_sf,critic,False,True,True,True,True,0.01,42,False
