step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,soft_residual_mean,cbf_residual_mean,anchor_loss_optimality,anchor_loss_safety,bc_loss_optimality,bc_loss_safety,distill_loss,distill_gap,actor_align_kl,train_time_per_iter
4096,361.93634615008824,10,0.009813256561756134,2.420853614807129,1,0.1,9.95865051753028,0.0,1.5478956699371338,1.0221806764602661,0.0,3.364137649536133,3.4318814277648926,0.0,0.0,0.4855154752731323,0.4855154752731323,1.0860614776611328,966.1237590312958
45056,289.1902563324918,10,-0.10685417801141739,13.592743873596191,0,0.0,10.725544404033645,0.0,1.4573817253112793,40.99750518798828,0.0,13.877635955810547,13.448785781860352,0.0,0.0,2.6682419776916504,2.6682419776916504,0.8401318192481995,908.9758627414703
86016,324.2150824117653,10,0.08122701942920685,182.7779998779297,1,0.1,11.157688635846556,0.0,1.1275062561035156,44.75858688354492,0.0,275.0122985839844,80.6809310913086,0.0,0.0,33.63105010986328,33.63105010986328,0.7297820448875427,1156.094041109085
126976,332.093561808824,10,-0.002759024500846863,146.2893829345703,1,0.1,5.419183292571975,0.0,1.2061595916748047,192.67111206054688,0.0,272.98382568359375,68.61092376708984,436.55145263671875,0.9976210594177246,76.61798095703125,76.61798095703125,0.5097114443778992,1128.0065560340881
167936,331.51206944705916,10,-0.027154624462127686,164.52496337890625,3,0.3,6.435243818972066,0.0,1.1546661853790283,2660.88232421875,0.0,350.30035400390625,127.20931243896484,4.777482986450195,0.04187871515750885,79.10562133789062,79.10562133789062,0.38874751329421997,1087.4875984191895
208896,335.9181888973824,10,0.051026567816734314,250.39559936523438,1,0.1,6.050056783714304,0.0,1.100192666053772,3.2056398391723633,0.0,546.7933959960938,280.4619140625,0.008666468784213066,0.11380945146083832,66.6156234741211,66.6156234741211,0.36036646366119385,1104.2117505073547
249856,347.8660996219457,10,0.0856044813990593,403.53387451171875,0,0.0,5.8762342206211695,0.0,1.0431084632873535,4.243930339813232,0.0,587.855712890625,422.3724365234375,0.0,0.0,55.038963317871094,55.038963317871094,0.37263476848602295,1189.1987602710724
290816,357.52875766342333,10,-0.09865988790988922,239.63441467285156,0,0.0,6.510671666547385,0.0,1.0244194269180298,3.060119152069092,0.0,282.33941650390625,238.93751525878906,3.0989773273468018,0.011966228485107422,26.155052185058594,26.155052185058594,0.5160958766937256,1102.1689803600311
331776,358.82588188589125,10,-0.013896238058805466,111.35530853271484,1,0.1,5.84398399117693,0.0,0.9805374145507812,2.9990010261535645,0.4891819953918457,218.65675354003906,100.71540832519531,6.474452972412109,2.94027042388916,35.51248550415039,35.51248550415039,0.4809405207633972,1085.898098707199
372736,359.5385191074584,10,0.026659999042749405,79.45796203613281,1,0.1,6.599023373575039,0.0,1.0051888227462769,6.426183223724365,0.004781946539878845,216.53941345214844,92.41026306152344,0.062005072832107544,0.0033726999536156654,36.51408004760742,36.51408004760742,0.4848635196685791,1112.3610517978668
