job_id,scenario,variant,pinn_placement,use_l_ego,use_safety_filter,use_ttc,use_stop,use_fric,lambda_phys,seed,use_intent
413,1b,pinn_ego,critic,True,False,True,True,True,0.05,789,False
414,1b,pinn_ego,critic,True,False,True,True,True,0.05,999,False
415,1b,pinn_ego,critic,True,False,True,True,True,0.1,42,False
416,1b,pinn_ego,critic,True,False,True,True,True,0.1,123,False
417,1b,pinn_ego,critic,True,False,True,True,True,0.1,456,False
418,1b,pinn_ego,critic,True,False,True,True,True,0.1,789,False
419,1b,pinn_ego,critic,True,False,True,True,True,0.1,999,False
420,1b,pinn_ego,critic,True,False,True,True,True,0.2,42,False
421,1b,pinn_ego,critic,True,False,True,True,True,0.2,123,False
422,1b,pinn_ego,critic,True,False,True,True,True,0.2,456,False
423,1b,pinn_ego,critic,True,False,True,True,True,0.2,789,False
424,1b,pinn_ego,critic,True,False,True,True,True,0.2,999,False
425,1b,pinn_ego,critic,True,False,True,True,True,0.5,42,False
426,1b,pinn_ego,critic,True,False,True,True,True,0.5,123,False
427,1b,pinn_ego,critic,True,False,True,True,True,0.5,456,False
428,1b,pinn_ego,critic,True,False,True,True,True,0.5,789,False
429,1b,pinn_ego,critic,True,False,True,True,True,0.5,999,False
430,1b,pinn_ego,critic,True,False,True,True,True,1.0,42,False
431,1b,pinn_ego,critic,True,False,True,True,True,1.0,123,False
432,1b,pinn_ego,critic,True,False,True,True,True,1.0,456,False
433,1b,pinn_ego,critic,True,False,True,True,True,1.0,789,False
434,1b,pinn_ego,critic,True,False,True,True,True,1.0,999,False
435,1b,pinn_no_ttc,critic,False,False,False,True,True,0.001,42,False
436,1b,pinn_no_ttc,critic,False,False,False,True,True,0.001,123,False
437,1b,pinn_no_ttc,critic,False,False,False,True,True,0.001,456,False
438,1b,pinn_no_ttc,critic,False,False,False,True,True,0.001,789,False
439,1b,pinn_no_ttc,critic,False,False,False,True,True,0.001,999,False
440,1b,pinn_no_ttc,critic,False,False,False,True,True,0.01,42,False
441,1b,pinn_no_ttc,critic,False,False,False,True,True,0.01,123,False
442,1b,pinn_no_ttc,critic,False,False,False,True,True,0.01,456,False
443,1b,pinn_no_ttc,critic,False,False,False,True,True,0.01,789,False
444,1b,pinn_no_ttc,critic,False,False,False,True,True,0.01,999,False
445,1b,pinn_no_ttc,critic,False,False,False,True,True,0.05,42,False
446,1b,pinn_no_ttc,critic,False,False,False,True,True,0.05,123,False
447,1b,pinn_no_ttc,critic,False,False,False,True,True,0.05,456,False
448,1b,pinn_no_ttc,critic,False,False,False,True,True,0.05,789,False
449,1b,pinn_no_ttc,critic,False,False,False,True,True,0.05,999,False
450,1b,pinn_no_ttc,critic,False,False,False,True,True,0.1,42,False
451,1b,pinn_no_ttc,critic,False,False,False,True,True,0.1,123,False
452,1b,pinn_no_ttc,critic,False,False,False,True,True,0.1,456,False
453,1b,pinn_no_ttc,critic,False,False,False,True,True,0.1,789,False
454,1b,pinn_no_ttc,critic,False,False,False,True,True,0.1,999,False
455,1b,pinn_no_ttc,critic,False,False,False,True,True,0.2,42,False
456,1b,pinn_no_ttc,critic,False,False,False,True,True,0.2,123,False
457,1b,pinn_no_ttc,critic,False,False,False,True,True,0.2,456,False
458,1b,pinn_no_ttc,critic,False,False,False,True,True,0.2,789,False
459,1b,pinn_no_ttc,critic,False,False,False,True,True,0.2,999,False
460,1b,pinn_no_ttc,critic,False,False,False,True,True,0.5,42,False
461,1b,pinn_no_ttc,critic,False,False,False,True,True,0.5,123,False
462,1b,pinn_no_ttc,critic,False,False,False,True,True,0.5,456,False
463,1b,pinn_no_ttc,critic,False,False,False,True,True,0.5,789,False
464,1b,pinn_no_ttc,critic,False,False,False,True,True,0.5,999,False
465,1b,pinn_no_ttc,critic,False,False,False,True,True,1.0,42,False
466,1b,pinn_no_ttc,critic,False,False,False,True,True,1.0,123,False
467,1b,pinn_no_ttc,critic,False,False,False,True,True,1.0,456,False
468,1b,pinn_no_ttc,critic,False,False,False,True,True,1.0,789,False
469,1b,pinn_no_ttc,critic,False,False,False,True,True,1.0,999,False
470,1b,pinn_no_stop,critic,False,False,True,False,True,0.001,42,False
471,1b,pinn_no_stop,critic,False,False,True,False,True,0.001,123,False
472,1b,pinn_no_stop,critic,False,False,True,False,True,0.001,456,False
473,1b,pinn_no_stop,critic,False,False,True,False,True,0.001,789,False
474,1b,pinn_no_stop,critic,False,False,True,False,True,0.001,999,False
475,1b,pinn_no_stop,critic,False,False,True,False,True,0.01,42,False
476,1b,pinn_no_stop,critic,False,False,True,False,True,0.01,123,False
477,1b,pinn_no_stop,critic,False,False,True,False,True,0.01,456,False
478,1b,pinn_no_stop,critic,False,False,True,False,True,0.01,789,False
479,1b,pinn_no_stop,critic,False,False,True,False,True,0.01,999,False
480,1b,pinn_no_stop,critic,False,False,True,False,True,0.05,42,False
481,1b,pinn_no_stop,critic,False,False,True,False,True,0.05,123,False
482,1b,pinn_no_stop,critic,False,False,True,False,True,0.05,456,False
483,1b,pinn_no_stop,critic,False,False,True,False,True,0.05,789,False
484,1b,pinn_no_stop,critic,False,False,True,False,True,0.05,999,False
485,1b,pinn_no_stop,critic,False,False,True,False,True,0.1,42,False
486,1b,pinn_no_stop,critic,False,False,True,False,True,0.1,123,False
487,1b,pinn_no_stop,critic,False,False,True,False,True,0.1,456,False
488,1b,pinn_no_stop,critic,False,False,True,False,True,0.1,789,False
489,1b,pinn_no_stop,critic,False,False,True,False,True,0.1,999,False
490,1b,pinn_no_stop,critic,False,False,True,False,True,0.2,42,False
491,1b,pinn_no_stop,critic,False,False,True,False,True,0.2,123,False
492,1b,pinn_no_stop,critic,False,False,True,False,True,0.2,456,False
493,1b,pinn_no_stop,critic,False,False,True,False,True,0.2,789,False
494,1b,pinn_no_stop,critic,False,False,True,False,True,0.2,999,False
495,1b,pinn_no_stop,critic,False,False,True,False,True,0.5,42,False
496,1b,pinn_no_stop,critic,False,False,True,False,True,0.5,123,False
497,1b,pinn_no_stop,critic,False,False,True,False,True,0.5,456,False
498,1b,pinn_no_stop,critic,False,False,True,False,True,0.5,789,False
499,1b,pinn_no_stop,critic,False,False,True,False,True,0.5,999,False
500,1b,pinn_no_stop,critic,False,False,True,False,True,1.0,42,False
501,1b,pinn_no_stop,critic,False,False,True,False,True,1.0,123,False
502,1b,pinn_no_stop,critic,False,False,True,False,True,1.0,456,False
503,1b,pinn_no_stop,critic,False,False,True,False,True,1.0,789,False
504,1b,pinn_no_stop,critic,False,False,True,False,True,1.0,999,False
505,1b,pinn_no_fric,critic,False,False,True,True,False,0.001,42,False
506,1b,pinn_no_fric,critic,False,False,True,True,False,0.001,123,False
507,1b,pinn_no_fric,critic,False,False,True,True,False,0.001,456,False
508,1b,pinn_no_fric,critic,False,False,True,True,False,0.001,789,False
509,1b,pinn_no_fric,critic,False,False,True,True,False,0.001,999,False
510,1b,pinn_no_fric,critic,False,False,True,True,False,0.01,42,False
511,1b,pinn_no_fric,critic,False,False,True,True,False,0.01,123,False
512,1b,pinn_no_fric,critic,False,False,True,True,False,0.01,456,False
513,1b,pinn_no_fric,critic,False,False,True,True,False,0.01,789,False
514,1b,pinn_no_fric,critic,False,False,True,True,False,0.01,999,False
515,1b,pinn_no_fric,critic,False,False,True,True,False,0.05,42,False
516,1b,pinn_no_fric,critic,False,False,True,True,False,0.05,123,False
517,1b,pinn_no_fric,critic,False,False,True,True,False,0.05,456,False
518,1b,pinn_no_fric,critic,False,False,True,True,False,0.05,789,False
519,1b,pinn_no_fric,critic,False,False,True,True,False,0.05,999,False
520,1b,pinn_no_fric,critic,False,False,True,True,False,0.1,42,False
521,1b,pinn_no_fric,critic,False,False,True,True,False,0.1,123,False
522,1b,pinn_no_fric,critic,False,False,True,True,False,0.1,456,False
523,1b,pinn_no_fric,critic,False,False,True,True,False,0.1,789,False
524,1b,pinn_no_fric,critic,False,False,True,True,False,0.1,999,False
525,1b,pinn_no_fric,critic,False,False,True,True,False,0.2,42,False
526,1b,pinn_no_fric,critic,False,False,True,True,False,0.2,123,False
527,1b,pinn_no_fric,critic,False,False,True,True,False,0.2,456,False
528,1b,pinn_no_fric,critic,False,False,True,True,False,0.2,789,False
529,1b,pinn_no_fric,critic,False,False,True,True,False,0.2,999,False
530,1b,pinn_no_fric,critic,False,False,True,True,False,0.5,42,False
531,1b,pinn_no_fric,critic,False,False,True,True,False,0.5,123,False
532,1b,pinn_no_fric,critic,False,False,True,True,False,0.5,456,False
533,1b,pinn_no_fric,critic,False,False,True,True,False,0.5,789,False
534,1b,pinn_no_fric,critic,False,False,True,True,False,0.5,999,False
535,1b,pinn_no_fric,critic,False,False,True,True,False,1.0,42,False
536,1b,pinn_no_fric,critic,False,False,True,True,False,1.0,123,False
537,1b,pinn_no_fric,critic,False,False,True,True,False,1.0,456,False
538,1b,pinn_no_fric,critic,False,False,True,True,False,1.0,789,False
539,1b,pinn_no_fric,critic,False,False,True,True,False,1.0,999,False
540,1b,safety_filter,none,False,True,True,True,True,0.0,42,False
541,1b,safety_filter,none,False,True,True,True,True,0.0,123,False
542,1b,safety_filter,none,False,True,True,True,True,0.0,456,False
543,1b,safety_filter,none,False,True,True,True,True,0.0,789,False
544,1b,safety_filter,none,False,True,True,True,True,0.0,999,False
545,1b,pinn_critic_sf,critic,False,True,True,True,True,0.001,42,False
546,1b,pinn_critic_sf,critic,False,True,True,True,True,0.001,123,False
547,1b,pinn_critic_sf,critic,False,True,True,True,True,0.001,456,False
548,1b,pinn_critic_sf,critic,False,True,True,True,True,0.001,789,False
549,1b,pinn_critic_sf,critic,False,True,True,True,True,0.001,999,False
550,1b,pinn_critic_sf,critic,False,True,True,True,True,0.01,42,False
551,1b,pinn_critic_sf,critic,False,True,True,True,True,0.01,123,False
552,1b,pinn_critic_sf,critic,False,True,True,True,True,0.01,456,False
553,1b,pinn_critic_sf,critic,False,True,True,True,True,0.01,789,False
554,1b,pinn_critic_sf,critic,False,True,True,True,True,0.01,999,False
555,1b,pinn_critic_sf,critic,False,True,True,True,True,0.05,42,False
556,1b,pinn_critic_sf,critic,False,True,True,True,True,0.05,123,False
557,1b,pinn_critic_sf,critic,False,True,True,True,True,0.05,456,False
558,1b,pinn_critic_sf,critic,False,True,True,True,True,0.05,789,False
559,1b,pinn_critic_sf,critic,False,True,True,True,True,0.05,999,False
560,1b,pinn_critic_sf,critic,False,True,True,True,True,0.1,42,False
561,1b,pinn_critic_sf,critic,False,True,True,True,True,0.1,123,False
562,1b,pinn_critic_sf,critic,False,True,True,True,True,0.1,456,False
563,1b,pinn_critic_sf,critic,False,True,True,True,True,0.1,789,False
564,1b,pinn_critic_sf,critic,False,True,True,True,True,0.1,999,False
565,1b,pinn_critic_sf,critic,False,True,True,True,True,0.2,42,False
566,1b,pinn_critic_sf,critic,False,True,True,True,True,0.2,123,False
567,1b,pinn_critic_sf,critic,False,True,True,True,True,0.2,456,False
568,1b,pinn_critic_sf,critic,False,True,True,True,True,0.2,789,False
569,1b,pinn_critic_sf,critic,False,True,True,True,True,0.2,999,False
570,1b,pinn_critic_sf,critic,False,True,True,True,True,0.5,42,False
571,1b,pinn_critic_sf,critic,False,True,True,True,True,0.5,123,False
572,1b,pinn_critic_sf,critic,False,True,True,True,True,0.5,456,False
573,1b,pinn_critic_sf,critic,False,True,True,True,True,0.5,789,False
574,1b,pinn_critic_sf,critic,False,True,True,True,True,0.5,999,False
575,1b,pinn_critic_sf,critic,False,True,True,True,True,1.0,42,False
576,1b,pinn_critic_sf,critic,False,True,True,True,True,1.0,123,False
577,1b,pinn_critic_sf,critic,False,True,True,True,True,1.0,456,False
578,1b,pinn_critic_sf,critic,False,True,True,True,True,1.0,789,False
579,1b,pinn_critic_sf,critic,False,True,True,True,True,1.0,999,False
580,1c,nopinn,none,False,False,True,True,True,0.0,42,False
581,1c,nopinn,none,False,False,True,True,True,0.0,123,False
582,1c,nopinn,none,False,False,True,True,True,0.0,456,False
583,1c,nopinn,none,False,False,True,True,True,0.0,789,False
584,1c,nopinn,none,False,False,True,True,True,0.0,999,False
585,1c,pinn_critic,critic,False,False,True,True,True,0.001,42,False
586,1c,pinn_critic,critic,False,False,True,True,True,0.001,123,False
587,1c,pinn_critic,critic,False,False,True,True,True,0.001,456,False
588,1c,pinn_critic,critic,False,False,True,True,True,0.001,789,False
589,1c,pinn_critic,critic,False,False,True,True,True,0.001,999,False
590,1c,pinn_critic,critic,False,False,True,True,True,0.01,42,False
591,1c,pinn_critic,critic,False,False,True,True,True,0.01,123,False
592,1c,pinn_critic,critic,False,False,True,True,True,0.01,456,False
593,1c,pinn_critic,critic,False,False,True,True,True,0.01,789,False
594,1c,pinn_critic,critic,False,False,True,True,True,0.01,999,False
595,1c,pinn_critic,critic,False,False,True,True,True,0.05,42,False
596,1c,pinn_critic,critic,False,False,True,True,True,0.05,123,False
597,1c,pinn_critic,critic,False,False,True,True,True,0.05,456,False
598,1c,pinn_critic,critic,False,False,True,True,True,0.05,789,False
599,1c,pinn_critic,critic,False,False,True,True,True,0.05,999,False
600,1c,pinn_critic,critic,False,False,True,True,True,0.1,42,False
601,1c,pinn_critic,critic,False,False,True,True,True,0.1,123,False
602,1c,pinn_critic,critic,False,False,True,True,True,0.1,456,False
603,1c,pinn_critic,critic,False,False,True,True,True,0.1,789,False
604,1c,pinn_critic,critic,False,False,True,True,True,0.1,999,False
605,1c,pinn_critic,critic,False,False,True,True,True,0.2,42,False
606,1c,pinn_critic,critic,False,False,True,True,True,0.2,123,False
607,1c,pinn_critic,critic,False,False,True,True,True,0.2,456,False
608,1c,pinn_critic,critic,False,False,True,True,True,0.2,789,False
609,1c,pinn_critic,critic,False,False,True,True,True,0.2,999,False
610,1c,pinn_critic,critic,False,False,True,True,True,0.5,42,False
611,1c,pinn_critic,critic,False,False,True,True,True,0.5,123,False
612,1c,pinn_critic,critic,False,False,True,True,True,0.5,456,False
613,1c,pinn_critic,critic,False,False,True,True,True,0.5,789,False
614,1c,pinn_critic,critic,False,False,True,True,True,0.5,999,False
615,1c,pinn_critic,critic,False,False,True,True,True,1.0,42,False
616,1c,pinn_critic,critic,False,False,True,True,True,1.0,123,False
617,1c,pinn_critic,critic,False,False,True,True,True,1.0,456,False
618,1c,pinn_critic,critic,False,False,True,True,True,1.0,789,False
619,1c,pinn_critic,critic,False,False,True,True,True,1.0,999,False
620,1c,pinn_actor,actor,False,False,True,True,True,0.001,42,False
621,1c,pinn_actor,actor,False,False,True,True,True,0.001,123,False
622,1c,pinn_actor,actor,False,False,True,True,True,0.001,456,False
623,1c,pinn_actor,actor,False,False,True,True,True,0.001,789,False
624,1c,pinn_actor,actor,False,False,True,True,True,0.001,999,False
625,1c,pinn_actor,actor,False,False,True,True,True,0.01,42,False
626,1c,pinn_actor,actor,False,False,True,True,True,0.01,123,False
627,1c,pinn_actor,actor,False,False,True,True,True,0.01,456,False
628,1c,pinn_actor,actor,False,False,True,True,True,0.01,789,False
629,1c,pinn_actor,actor,False,False,True,True,True,0.01,999,False
630,1c,pinn_actor,actor,False,False,True,True,True,0.05,42,False
631,1c,pinn_actor,actor,False,False,True,True,True,0.05,123,False
632,1c,pinn_actor,actor,False,False,True,True,True,0.05,456,False
633,1c,pinn_actor,actor,False,False,True,True,True,0.05,789,False
634,1c,pinn_actor,actor,False,False,True,True,True,0.05,999,False
635,1c,pinn_actor,actor,False,False,True,True,True,0.1,42,False
636,1c,pinn_actor,actor,False,False,True,True,True,0.1,123,False
637,1c,pinn_actor,actor,False,False,True,True,True,0.1,456,False
638,1c,pinn_actor,actor,False,False,True,True,True,0.1,789,False
639,1c,pinn_actor,actor,False,False,True,True,True,0.1,999,False
640,1c,pinn_actor,actor,False,False,True,True,True,0.2,42,False
641,1c,pinn_actor,actor,False,False,True,True,True,0.2,123,False
642,1c,pinn_actor,actor,False,False,True,True,True,0.2,456,False
643,1c,pinn_actor,actor,False,False,True,True,True,0.2,789,False
644,1c,pinn_actor,actor,False,False,True,True,True,0.2,999,False
645,1c,pinn_actor,actor,False,False,True,True,True,0.5,42,False
646,1c,pinn_actor,actor,False,False,True,True,True,0.5,123,False
647,1c,pinn_actor,actor,False,False,True,True,True,0.5,456,False
648,1c,pinn_actor,actor,False,False,True,True,True,0.5,789,False
649,1c,pinn_actor,actor,False,False,True,True,True,0.5,999,False
650,1c,pinn_actor,actor,False,False,True,True,True,1.0,42,False
651,1c,pinn_actor,actor,False,False,True,True,True,1.0,123,False
652,1c,pinn_actor,actor,False,False,True,True,True,1.0,456,False
653,1c,pinn_actor,actor,False,False,True,True,True,1.0,789,False
654,1c,pinn_actor,actor,False,False,True,True,True,1.0,999,False
655,1c,pinn_both,both,False,False,True,True,True,0.001,42,False
656,1c,pinn_both,both,False,False,True,True,True,0.001,123,False
657,1c,pinn_both,both,False,False,True,True,True,0.001,456,False
658,1c,pinn_both,both,False,False,True,True,True,0.001,789,False
659,1c,pinn_both,both,False,False,True,True,True,0.001,999,False
660,1c,pinn_both,both,False,False,True,True,True,0.01,42,False
661,1c,pinn_both,both,False,False,True,True,True,0.01,123,False
662,1c,pinn_both,both,False,False,True,True,True,0.01,456,False
663,1c,pinn_both,both,False,False,True,True,True,0.01,789,False
664,1c,pinn_both,both,False,False,True,True,True,0.01,999,False
665,1c,pinn_both,both,False,False,True,True,True,0.05,42,False
666,1c,pinn_both,both,False,False,True,True,True,0.05,123,False
667,1c,pinn_both,both,False,False,True,True,True,0.05,456,False
668,1c,pinn_both,both,False,False,True,True,True,0.05,789,False
669,1c,pinn_both,both,False,False,True,True,True,0.05,999,False
670,1c,pinn_both,both,False,False,True,True,True,0.1,42,False
671,1c,pinn_both,both,False,False,True,True,True,0.1,123,False
672,1c,pinn_both,both,False,False,True,True,True,0.1,456,False
673,1c,pinn_both,both,False,False,True,True,True,0.1,789,False
674,1c,pinn_both,both,False,False,True,True,True,0.1,999,False
675,1c,pinn_both,both,False,False,True,True,True,0.2,42,False
676,1c,pinn_both,both,False,False,True,True,True,0.2,123,False
677,1c,pinn_both,both,False,False,True,True,True,0.2,456,False
678,1c,pinn_both,both,False,False,True,True,True,0.2,789,False
679,1c,pinn_both,both,False,False,True,True,True,0.2,999,False
680,1c,pinn_both,both,False,False,True,True,True,0.5,42,False
681,1c,pinn_both,both,False,False,True,True,True,0.5,123,False
682,1c,pinn_both,both,False,False,True,True,True,0.5,456,False
683,1c,pinn_both,both,False,False,True,True,True,0.5,789,False
684,1c,pinn_both,both,False,False,True,True,True,0.5,999,False
685,1c,pinn_both,both,False,False,True,True,True,1.0,42,False
686,1c,pinn_both,both,False,False,True,True,True,1.0,123,False
687,1c,pinn_both,both,False,False,True,True,True,1.0,456,False
688,1c,pinn_both,both,False,False,True,True,True,1.0,789,False
689,1c,pinn_both,both,False,False,True,True,True,1.0,999,False
690,1c,pinn_ego,critic,True,False,True,True,True,0.001,42,False
691,1c,pinn_ego,critic,True,False,True,True,True,0.001,123,False
692,1c,pinn_ego,critic,True,False,True,True,True,0.001,456,False
693,1c,pinn_ego,critic,True,False,True,True,True,0.001,789,False
694,1c,pinn_ego,critic,True,False,True,True,True,0.001,999,False
695,1c,pinn_ego,critic,True,False,True,True,True,0.01,42,False
696,1c,pinn_ego,critic,True,False,True,True,True,0.01,123,False
697,1c,pinn_ego,critic,True,False,True,True,True,0.01,456,False
698,1c,pinn_ego,critic,True,False,True,True,True,0.01,789,False
699,1c,pinn_ego,critic,True,False,True,True,True,0.01,999,False
700,1c,pinn_ego,critic,True,False,True,True,True,0.05,42,False
701,1c,pinn_ego,critic,True,False,True,True,True,0.05,123,False
702,1c,pinn_ego,critic,True,False,True,True,True,0.05,456,False
703,1c,pinn_ego,critic,True,False,True,True,True,0.05,789,False
704,1c,pinn_ego,critic,True,False,True,True,True,0.05,999,False
705,1c,pinn_ego,critic,True,False,True,True,True,0.1,42,False
706,1c,pinn_ego,critic,True,False,True,True,True,0.1,123,False
707,1c,pinn_ego,critic,True,False,True,True,True,0.1,456,False
708,1c,pinn_ego,critic,True,False,True,True,True,0.1,789,False
709,1c,pinn_ego,critic,True,False,True,True,True,0.1,999,False
710,1c,pinn_ego,critic,True,False,True,True,True,0.2,42,False
711,1c,pinn_ego,critic,True,False,True,True,True,0.2,123,False
712,1c,pinn_ego,critic,True,False,True,True,True,0.2,456,False
713,1c,pinn_ego,critic,True,False,True,True,True,0.2,789,False
714,1c,pinn_ego,critic,True,False,True,True,True,0.2,999,False
715,1c,pinn_ego,critic,True,False,True,True,True,0.5,42,False
716,1c,pinn_ego,critic,True,False,True,True,True,0.5,123,False
717,1c,pinn_ego,critic,True,False,True,True,True,0.5,456,False
718,1c,pinn_ego,critic,True,False,True,True,True,0.5,789,False
719,1c,pinn_ego,critic,True,False,True,True,True,0.5,999,False
720,1c,pinn_ego,critic,True,False,True,True,True,1.0,42,False
721,1c,pinn_ego,critic,True,False,True,True,True,1.0,123,False
722,1c,pinn_ego,critic,True,False,True,True,True,1.0,456,False
723,1c,pinn_ego,critic,True,False,True,True,True,1.0,789,False
724,1c,pinn_ego,critic,True,False,True,True,True,1.0,999,False
725,1c,pinn_no_ttc,critic,False,False,False,True,True,0.001,42,False
726,1c,pinn_no_ttc,critic,False,False,False,True,True,0.001,123,False
727,1c,pinn_no_ttc,critic,False,False,False,True,True,0.001,456,False
728,1c,pinn_no_ttc,critic,False,False,False,True,True,0.001,789,False
729,1c,pinn_no_ttc,critic,False,False,False,True,True,0.001,999,False
730,1c,pinn_no_ttc,critic,False,False,False,True,True,0.01,42,False
731,1c,pinn_no_ttc,critic,False,False,False,True,True,0.01,123,False
732,1c,pinn_no_ttc,critic,False,False,False,True,True,0.01,456,False
733,1c,pinn_no_ttc,critic,False,False,False,True,True,0.01,789,False
734,1c,pinn_no_ttc,critic,False,False,False,True,True,0.01,999,False
735,1c,pinn_no_ttc,critic,False,False,False,True,True,0.05,42,False
736,1c,pinn_no_ttc,critic,False,False,False,True,True,0.05,123,False
737,1c,pinn_no_ttc,critic,False,False,False,True,True,0.05,456,False
738,1c,pinn_no_ttc,critic,False,False,False,True,True,0.05,789,False
739,1c,pinn_no_ttc,critic,False,False,False,True,True,0.05,999,False
740,1c,pinn_no_ttc,critic,False,False,False,True,True,0.1,42,False
741,1c,pinn_no_ttc,critic,False,False,False,True,True,0.1,123,False
742,1c,pinn_no_ttc,critic,False,False,False,True,True,0.1,456,False
743,1c,pinn_no_ttc,critic,False,False,False,True,True,0.1,789,False
744,1c,pinn_no_ttc,critic,False,False,False,True,True,0.1,999,False
745,1c,pinn_no_ttc,critic,False,False,False,True,True,0.2,42,False
746,1c,pinn_no_ttc,critic,False,False,False,True,True,0.2,123,False
747,1c,pinn_no_ttc,critic,False,False,False,True,True,0.2,456,False
748,1c,pinn_no_ttc,critic,False,False,False,True,True,0.2,789,False
749,1c,pinn_no_ttc,critic,False,False,False,True,True,0.2,999,False
750,1c,pinn_no_ttc,critic,False,False,False,True,True,0.5,42,False
751,1c,pinn_no_ttc,critic,False,False,False,True,True,0.5,123,False
752,1c,pinn_no_ttc,critic,False,False,False,True,True,0.5,456,False
753,1c,pinn_no_ttc,critic,False,False,False,True,True,0.5,789,False
754,1c,pinn_no_ttc,critic,False,False,False,True,True,0.5,999,False
755,1c,pinn_no_ttc,critic,False,False,False,True,True,1.0,42,False
756,1c,pinn_no_ttc,critic,False,False,False,True,True,1.0,123,False
757,1c,pinn_no_ttc,critic,False,False,False,True,True,1.0,456,False
758,1c,pinn_no_ttc,critic,False,False,False,True,True,1.0,789,False
759,1c,pinn_no_ttc,critic,False,False,False,True,True,1.0,999,False
760,1c,pinn_no_stop,critic,False,False,True,False,True,0.001,42,False
761,1c,pinn_no_stop,critic,False,False,True,False,True,0.001,123,False
762,1c,pinn_no_stop,critic,False,False,True,False,True,0.001,456,False
763,1c,pinn_no_stop,critic,False,False,True,False,True,0.001,789,False
764,1c,pinn_no_stop,critic,False,False,True,False,True,0.001,999,False
765,1c,pinn_no_stop,critic,False,False,True,False,True,0.01,42,False
766,1c,pinn_no_stop,critic,False,False,True,False,True,0.01,123,False
767,1c,pinn_no_stop,critic,False,False,True,False,True,0.01,456,False
768,1c,pinn_no_stop,critic,False,False,True,False,True,0.01,789,False
769,1c,pinn_no_stop,critic,False,False,True,False,True,0.01,999,False
770,1c,pinn_no_stop,critic,False,False,True,False,True,0.05,42,False
771,1c,pinn_no_stop,critic,False,False,True,False,True,0.05,123,False
772,1c,pinn_no_stop,critic,False,False,True,False,True,0.05,456,False
773,1c,pinn_no_stop,critic,False,False,True,False,True,0.05,789,False
774,1c,pinn_no_stop,critic,False,False,True,False,True,0.05,999,False
775,1c,pinn_no_stop,critic,False,False,True,False,True,0.1,42,False
776,1c,pinn_no_stop,critic,False,False,True,False,True,0.1,123,False
777,1c,pinn_no_stop,critic,False,False,True,False,True,0.1,456,False
778,1c,pinn_no_stop,critic,False,False,True,False,True,0.1,789,False
779,1c,pinn_no_stop,critic,False,False,True,False,True,0.1,999,False
780,1c,pinn_no_stop,critic,False,False,True,False,True,0.2,42,False
781,1c,pinn_no_stop,critic,False,False,True,False,True,0.2,123,False
782,1c,pinn_no_stop,critic,False,False,True,False,True,0.2,456,False
783,1c,pinn_no_stop,critic,False,False,True,False,True,0.2,789,False
784,1c,pinn_no_stop,critic,False,False,True,False,True,0.2,999,False
785,1c,pinn_no_stop,critic,False,False,True,False,True,0.5,42,False
786,1c,pinn_no_stop,critic,False,False,True,False,True,0.5,123,False
787,1c,pinn_no_stop,critic,False,False,True,False,True,0.5,456,False
788,1c,pinn_no_stop,critic,False,False,True,False,True,0.5,789,False
789,1c,pinn_no_stop,critic,False,False,True,False,True,0.5,999,False
790,1c,pinn_no_stop,critic,False,False,True,False,True,1.0,42,False
791,1c,pinn_no_stop,critic,False,False,True,False,True,1.0,123,False
792,1c,pinn_no_stop,critic,False,False,True,False,True,1.0,456,False
793,1c,pinn_no_stop,critic,False,False,True,False,True,1.0,789,False
794,1c,pinn_no_stop,critic,False,False,True,False,True,1.0,999,False
795,1c,pinn_no_fric,critic,False,False,True,True,False,0.001,42,False
796,1c,pinn_no_fric,critic,False,False,True,True,False,0.001,123,False
797,1c,pinn_no_fric,critic,False,False,True,True,False,0.001,456,False
798,1c,pinn_no_fric,critic,False,False,True,True,False,0.001,789,False
799,1c,pinn_no_fric,critic,False,False,True,True,False,0.001,999,False
800,1c,pinn_no_fric,critic,False,False,True,True,False,0.01,42,False
801,1c,pinn_no_fric,critic,False,False,True,True,False,0.01,123,False
802,1c,pinn_no_fric,critic,False,False,True,True,False,0.01,456,False
803,1c,pinn_no_fric,critic,False,False,True,True,False,0.01,789,False
804,1c,pinn_no_fric,critic,False,False,True,True,False,0.01,999,False
805,1c,pinn_no_fric,critic,False,False,True,True,False,0.05,42,False
806,1c,pinn_no_fric,critic,False,False,True,True,False,0.05,123,False
807,1c,pinn_no_fric,critic,False,False,True,True,False,0.05,456,False
808,1c,pinn_no_fric,critic,False,False,True,True,False,0.05,789,False
809,1c,pinn_no_fric,critic,False,False,True,True,False,0.05,999,False
810,1c,pinn_no_fric,critic,False,False,True,True,False,0.1,42,False
811,1c,pinn_no_fric,critic,False,False,True,True,False,0.1,123,False
812,1c,pinn_no_fric,critic,False,False,True,True,False,0.1,456,False
813,1c,pinn_no_fric,critic,False,False,True,True,False,0.1,789,False
814,1c,pinn_no_fric,critic,False,False,True,True,False,0.1,999,False
815,1c,pinn_no_fric,critic,False,False,True,True,False,0.2,42,False
816,1c,pinn_no_fric,critic,False,False,True,True,False,0.2,123,False
817,1c,pinn_no_fric,critic,False,False,True,True,False,0.2,456,False
818,1c,pinn_no_fric,critic,False,False,True,True,False,0.2,789,False
819,1c,pinn_no_fric,critic,False,False,True,True,False,0.2,999,False
