scenario,variant,pinn_placement,use_l_ego,use_safety_filter,use_intent,lambda_phys,seed,eval_mode,mean_return,std_return,collision_rate,pothole_hits_mean,mean_ttc,min_ttc
1b,pinn_ego,critic,True,False,False,0.01,123,deterministic,153.58100000000002,2.842170943040401e-14,0.0,0.0,46.07851730227699,0.6680221362619134
1b,pinn_ego,critic,True,False,False,0.01,123,stochastic,170.61587999999938,21.77263639676203,0.0,0.0,82.9834712724272,2.1936929554199383
1b,pinn_ego,critic,True,False,False,0.01,456,deterministic,-16.350999999996503,3.552713678800501e-15,0.0,0.0,31.94403709180077,0.39703040929754363
1b,pinn_ego,critic,True,False,False,0.01,456,stochastic,182.7302400000009,10.621195406469104,0.0,0.0,90.4912664931902,3.7460114120969865
1b,pinn_ego,critic,True,False,False,0.01,789,deterministic,153.461,0.0,0.0,0.0,74.18803723072072,0.6686688887938378
1b,pinn_ego,critic,True,False,False,0.01,789,stochastic,176.78539999999984,18.416020783003013,0.0,0.0,480.2724775291346,3.631654282232711
1b,pinn_ego,critic,True,False,False,0.01,999,deterministic,-25.66099999999751,0.0,0.0,0.0,43.93671748757488,0.36451923081410365
1b,pinn_ego,critic,True,False,False,0.01,999,stochastic,187.0819200000005,10.569646729839263,0.0,0.0,142.14795960300128,3.9133849545994037
1b,pinn_ego,critic,True,False,False,0.05,42,deterministic,173.79700000000022,0.0,0.0,0.0,44.813228559251044,0.6678144185757732
1b,pinn_ego,critic,True,False,False,0.05,42,stochastic,131.99823999999998,44.47127185343824,0.0,0.0,117.06099319814739,2.262577933152898
1b,pinn_ego,critic,True,False,False,0.05,123,deterministic,-145.22399999999834,0.0,0.0,0.0,35.22639269239219,0.4456408700836891
1b,pinn_ego,critic,True,False,False,0.05,123,stochastic,173.43030000000033,18.77966709209727,0.0,0.0,106.61411864527737,3.15866690121112
1b,pinn_ego,critic,True,False,False,0.05,456,deterministic,-176.7249999999983,2.842170943040401e-14,0.0,0.0,33.853298890220685,1.47537306607719
1b,pinn_ego,critic,True,False,False,0.05,456,stochastic,168.81016000000037,26.15019256400237,0.0,0.0,161.5384288429993,3.1326024526734035
1b,pinn_ego,critic,True,False,False,0.05,789,deterministic,158.87199999999962,2.842170943040401e-14,0.0,0.0,78.54991294241894,0.6681582956700959
1b,pinn_ego,critic,True,False,False,0.05,789,stochastic,183.3598199999996,7.673505292081275,0.0,0.0,235.6733264606084,5.740359029849457
1b,pinn_ego,critic,True,False,False,0.05,999,deterministic,-6.8239999999969925,0.0,0.0,0.0,35.97545028670814,0.3864185916481654
1b,pinn_ego,critic,True,False,False,0.05,999,stochastic,188.8623400000005,4.282817547409695,0.0,0.0,176.07353225114392,5.76448048952256
1b,pinn_ego,critic,True,False,False,0.1,42,deterministic,153.35600000000008,0.0,0.0,0.0,46.083445804224894,0.6680221362619134
1b,pinn_ego,critic,True,False,False,0.1,42,stochastic,151.00989999999948,121.35014754012457,0.0,0.0,107.5261000377386,3.1723264380247325
1b,pinn_ego,critic,True,False,False,0.1,123,deterministic,156.03400000000016,0.0,0.0,0.0,39.021494652708164,0.667789757049985
1b,pinn_ego,critic,True,False,False,0.1,123,stochastic,169.53864000000004,16.371279682126257,0.0,0.0,77.82597513989273,1.3475966877000365
1b,pinn_ego,critic,True,False,False,0.1,456,deterministic,152.91600000000005,0.0,0.0,0.0,42.043357316507816,0.666665497284229
1b,pinn_ego,critic,True,False,False,0.1,456,stochastic,179.1625,14.877850983593076,0.0,0.0,137.51056405634415,2.975426964607882
1b,pinn_ego,critic,True,False,False,0.1,789,deterministic,151.09999999999994,0.0,0.0,0.0,45.94626082911503,0.6680221362619134
1b,pinn_ego,critic,True,False,False,0.1,789,stochastic,179.61827999999977,30.47482600904558,0.0,0.0,159.59130428213933,4.640566545431039
1b,pinn_ego,critic,True,False,False,0.1,999,deterministic,168.16400000000368,0.0,0.0,0.0,123.70826005275913,2.088587133364881
1b,pinn_ego,critic,True,False,False,0.1,999,stochastic,182.17776000000035,9.12765287368014,0.0,0.0,268.5616379793868,4.0093153053116
1b,pinn_ego,critic,True,False,False,0.2,42,deterministic,149.84599999999998,0.0,0.0,0.0,45.116318228153986,0.6678566863268917
1b,pinn_ego,critic,True,False,False,0.2,42,stochastic,177.68021999999985,15.228146042496444,0.0,0.0,143.46236565767146,3.447924015047003
1b,pinn_ego,critic,True,False,False,0.2,123,deterministic,153.80400000000006,2.842170943040401e-14,0.0,0.0,39.44985844281661,0.667789757049985
1b,pinn_ego,critic,True,False,False,0.2,123,stochastic,175.2440199999997,21.869311345801542,0.0,0.0,98.63267703673817,3.523688364665735
1b,pinn_ego,critic,True,False,False,0.2,456,deterministic,-19.708999999997413,3.552713678800501e-15,0.0,0.0,36.932244579659624,0.35217024509838013
1b,pinn_ego,critic,True,False,False,0.2,456,stochastic,182.31958000000046,25.48962757130056,0.0,0.0,270.9456145132001,4.1035748964461
1b,pinn_ego,critic,True,False,False,0.2,789,deterministic,135.3059999999997,2.842170943040401e-14,0.0,0.0,54.285014293449485,0.8388822745317792
1b,pinn_ego,critic,True,False,False,0.2,789,stochastic,160.93381999999957,47.48514240715302,0.0,0.0,100.12663293087384,2.9101689259376204
1b,pinn_ego,critic,True,False,False,0.2,999,deterministic,190.75100000000214,0.0,0.0,0.0,76.12015535361319,4.41533492101376
1b,pinn_ego,critic,True,False,False,0.2,999,stochastic,185.53444000000047,2.2022942869653757,0.0,0.0,191.7450183792147,4.359933888342622
1b,pinn_ego,critic,True,False,False,0.5,42,deterministic,7.162000000003811,0.0,0.0,0.0,34.994987783297375,0.3910443214468685
1b,pinn_ego,critic,True,False,False,0.5,42,stochastic,188.14766000000057,9.926486380608235,0.0,0.0,112.44333105636206,4.082368751265218
1b,pinn_ego,critic,True,False,False,0.5,123,deterministic,153.1930000000001,0.0,0.0,0.0,45.93389115873511,0.6680221362619134
1b,pinn_ego,critic,True,False,False,0.5,123,stochastic,170.94263999999987,35.647404603847384,0.02,0.0,98.70901258077976,2.769870584520153
1b,pinn_ego,critic,True,False,False,0.5,456,deterministic,162.14400000000398,2.842170943040401e-14,0.0,0.0,40.69061040765836,0.8028903337380703
1b,pinn_ego,critic,True,False,False,0.5,456,stochastic,155.8203000000004,51.57360631340419,0.0,0.0,130.31800753105753,2.978876605726935
1b,pinn_ego,critic,True,False,False,0.5,789,deterministic,180.67999999999964,2.842170943040401e-14,0.0,0.0,21.007881601389954,0.6699220227967215
1b,pinn_ego,critic,True,False,False,0.5,789,stochastic,181.2044799999996,22.093357706098065,0.0,0.0,243.2432946312346,3.5312479750567096
1b,pinn_ego,critic,True,False,False,0.5,999,deterministic,-11.70299999999778,1.7763568394002505e-15,0.0,0.0,167.1681321906543,0.39002446392998924
1b,pinn_ego,critic,True,False,False,0.5,999,stochastic,189.84604000000047,4.170360847504705,0.0,0.0,156.46188231173858,5.4402447099893605
1b,pinn_ego,critic,True,False,False,1.0,42,deterministic,23.785000000001073,3.552713678800501e-15,0.0,0.0,40.967852607632096,0.0
1b,pinn_ego,critic,True,False,False,1.0,42,stochastic,107.56294000000032,78.61759742103796,0.0,0.0,212.62623555161008,2.313953755873361
1b,pinn_ego,critic,True,False,False,1.0,123,deterministic,153.697,2.842170943040401e-14,0.0,0.0,45.53387872320155,0.6680221362619134
1b,pinn_ego,critic,True,False,False,1.0,123,stochastic,168.36221999999958,13.62124611082279,0.0,0.0,103.91379704690213,1.978218497275917
1b,pinn_ego,critic,True,False,False,1.0,456,deterministic,71.26700000000136,1.4210854715202004e-14,0.0,0.0,21.169447408632553,0.26680635758148474
1b,pinn_ego,critic,True,False,False,1.0,456,stochastic,120.68632000000014,120.21599442028344,0.0,0.0,94.40696577422042,2.214408892860859
1b,pinn_ego,critic,True,False,False,1.0,789,deterministic,153.62599999999998,0.0,0.0,0.0,50.97528996017957,0.6678144185757732
1b,pinn_ego,critic,True,False,False,1.0,789,stochastic,162.69553999999988,35.02283568713991,0.0,0.0,185.2099131044362,2.8302353339216033
1b,pinn_ego,critic,True,False,False,1.0,999,deterministic,-106.52299999999715,1.4210854715202004e-14,0.0,0.0,75.3274781589886,0.35815548358935184
1b,pinn_ego,critic,True,False,False,1.0,999,stochastic,176.8741200000003,18.283749794437625,0.0,0.0,334.0266470392768,3.974260997399824
1b,pinn_no_ttc,critic,False,False,False,0.001,42,deterministic,179.78999999999988,5.684341886080802e-14,0.0,0.0,43.907571450981386,0.6680221362619134
1b,pinn_no_ttc,critic,False,False,False,0.001,42,stochastic,161.70195999999981,56.54135070405029,0.02,0.0,140.69847659994238,4.677405134890373
1b,pinn_no_ttc,critic,False,False,False,0.001,123,deterministic,152.98000000000016,0.0,0.0,0.0,44.37773474510112,0.6678566863268917
1b,pinn_no_ttc,critic,False,False,False,0.001,123,stochastic,176.09879999999936,18.254845470723883,0.0,0.0,111.64768105176503,2.3871320667282254
1b,pinn_no_ttc,critic,False,False,False,0.001,456,deterministic,-153.7539999999973,2.842170943040401e-14,0.0,0.0,30.95901140919248,0.44896478838398834
1b,pinn_no_ttc,critic,False,False,False,0.001,456,stochastic,180.0944200000005,13.671264058732799,0.0,0.0,79.58598674743469,2.9636203314622516
1b,pinn_no_ttc,critic,False,False,False,0.001,789,deterministic,159.52699999999993,2.842170943040401e-14,0.0,0.0,56.244227633460966,0.6671908835806467
1b,pinn_no_ttc,critic,False,False,False,0.001,789,stochastic,176.10301999999967,22.666957381607407,0.02,0.0,389.0281168113111,4.250325515165423
1b,pinn_no_ttc,critic,False,False,False,0.001,999,deterministic,-25.235999999997425,3.552713678800501e-15,0.0,0.0,72.88772252859093,0.3663404795645249
1b,pinn_no_ttc,critic,False,False,False,0.001,999,stochastic,192.55854000000093,4.0313237885836,0.0,0.0,130.4505148636051,4.148152233214288
1b,pinn_no_ttc,critic,False,False,False,0.01,42,deterministic,167.79200000000012,0.0,0.0,0.0,19.21193805511296,0.6665166965215404
1b,pinn_no_ttc,critic,False,False,False,0.01,42,stochastic,185.69373999999988,19.987131293720097,0.0,0.0,147.35971615546686,4.093343781022916
1b,pinn_no_ttc,critic,False,False,False,0.01,123,deterministic,153.82000000000002,0.0,0.0,0.0,44.995553340624326,0.6678566863268917
1b,pinn_no_ttc,critic,False,False,False,0.01,123,stochastic,171.13583999999977,14.51901312398345,0.0,0.0,179.6177978813908,5.933486003993491
1b,pinn_no_ttc,critic,False,False,False,0.01,456,deterministic,149.37300000000326,0.0,0.0,0.0,35.10762620612965,2.139797138580106
1b,pinn_no_ttc,critic,False,False,False,0.01,456,stochastic,187.5432600000009,4.179339994831821,0.0,0.0,141.62784775368033,3.558667553927791
1b,pinn_no_ttc,critic,False,False,False,0.01,789,deterministic,162.7119999999997,0.0,0.0,0.0,98.956789669296,0.6670437703535964
1b,pinn_no_ttc,critic,False,False,False,0.01,789,stochastic,146.00001999999967,37.124082897488584,0.0,0.0,253.00560744871598,2.9990840327904045
1b,pinn_no_ttc,critic,False,False,False,0.01,999,deterministic,-60.784999999998206,7.105427357601002e-15,0.0,0.0,38.842237836417155,0.3576535884245004
1b,pinn_no_ttc,critic,False,False,False,0.01,999,stochastic,181.41668000000067,13.382264735746299,0.0,0.0,157.32617661303183,3.455917411914726
1b,pinn_no_ttc,critic,False,False,False,0.05,42,deterministic,153.58100000000002,2.842170943040401e-14,0.0,0.0,46.07851730227699,0.6680221362619134
1b,pinn_no_ttc,critic,False,False,False,0.05,42,stochastic,178.42093999999986,9.429490727308584,0.0,0.0,166.86737254891187,4.449818380535508
1b,pinn_no_ttc,critic,False,False,False,0.05,123,deterministic,154.12899999999993,2.842170943040401e-14,0.0,0.0,45.13837003305041,0.6678566863268917
1b,pinn_no_ttc,critic,False,False,False,0.05,123,stochastic,179.87617999999986,14.774269381177554,0.0,0.0,144.36354855786908,5.704529497095689
1b,pinn_no_ttc,critic,False,False,False,0.05,456,deterministic,-49.36699999999843,0.0,0.0,0.0,30.258978276440615,0.3540929124759422
1b,pinn_no_ttc,critic,False,False,False,0.05,456,stochastic,177.00668000000064,20.907769211888596,0.0,0.0,92.90385124846495,3.4785527519813115
1b,pinn_no_ttc,critic,False,False,False,0.05,789,deterministic,-352.6739999999986,0.0,0.0,0.0,30.48166855929916,0.0
1b,pinn_no_ttc,critic,False,False,False,0.05,789,stochastic,133.07578000000018,43.28430624847302,0.0,0.0,239.21273078500127,2.016583063307151
1b,pinn_no_ttc,critic,False,False,False,0.05,999,deterministic,31.422000000001116,0.0,0.0,0.0,48.25805668746859,0.48468948901523295
1b,pinn_no_ttc,critic,False,False,False,0.05,999,stochastic,178.02998000000028,20.089071099968795,0.0,0.0,397.85221752749953,4.535013186872353
1b,pinn_no_ttc,critic,False,False,False,0.1,42,deterministic,186.28099999999944,2.842170943040401e-14,0.0,0.0,43.266612762757184,0.6678566863268917
1b,pinn_no_ttc,critic,False,False,False,0.1,42,stochastic,90.55941999999992,109.00999810752965,0.0,0.0,105.87653406476429,2.598983744036434
1b,pinn_no_ttc,critic,False,False,False,0.1,123,deterministic,153.58100000000002,2.842170943040401e-14,0.0,0.0,46.07851730227699,0.6680221362619134
1b,pinn_no_ttc,critic,False,False,False,0.1,123,stochastic,176.57813999999973,8.011567651864372,0.0,0.0,143.66514620955658,5.269790057398853
1b,pinn_no_ttc,critic,False,False,False,0.1,456,deterministic,-141.91199999999742,2.842170943040401e-14,0.0,0.0,70.62463251436633,0.35451139434773027
1b,pinn_no_ttc,critic,False,False,False,0.1,456,stochastic,167.62308000000064,38.461934573206236,0.0,0.0,238.9070146484894,2.9500433264048227
1b,pinn_no_ttc,critic,False,False,False,0.1,789,deterministic,180.35899999999896,0.0,0.0,0.0,45.53870838707924,0.8210617623617444
1b,pinn_no_ttc,critic,False,False,False,0.1,789,stochastic,179.9779000000001,26.07731729396259,0.0,0.0,142.31492020883334,4.624334571305408
1b,pinn_no_ttc,critic,False,False,False,0.1,999,deterministic,-136.19899999999686,0.0,0.0,0.0,75.7886189398905,0.34138593421734237
1b,pinn_no_ttc,critic,False,False,False,0.1,999,stochastic,109.68278000000063,33.9590980170499,0.0,0.0,213.25717993207746,1.502130291064087
1b,pinn_no_ttc,critic,False,False,False,0.2,42,deterministic,155.95600000000002,2.842170943040401e-14,0.0,0.0,55.27462245724964,0.6697808857618177
1b,pinn_no_ttc,critic,False,False,False,0.2,42,stochastic,158.93231999999975,52.376583648588664,0.0,0.0,159.5269681096421,5.020801001635052
1b,pinn_no_ttc,critic,False,False,False,0.2,123,deterministic,149.85699999999994,2.842170943040401e-14,0.0,0.0,45.11871541992482,0.6670200540023228
1b,pinn_no_ttc,critic,False,False,False,0.2,123,stochastic,170.55529999999987,71.24543168210853,0.02,0.0,124.0822814920511,4.689055104674775
1b,pinn_no_ttc,critic,False,False,False,0.2,456,deterministic,165.58800000000193,0.0,0.0,0.0,41.55029422324078,3.037084010506158
1b,pinn_no_ttc,critic,False,False,False,0.2,456,stochastic,165.65694000000036,21.257181920856894,0.0,0.0,158.94292701972597,3.0951488652631998
1b,pinn_no_ttc,critic,False,False,False,0.2,789,deterministic,109.08899999999916,0.0,0.0,0.0,58.673824575261435,0.0
1b,pinn_no_ttc,critic,False,False,False,0.2,789,stochastic,181.49558000000005,16.86781763962368,0.0,0.0,171.8438081339193,5.3701927637043445
1b,pinn_no_ttc,critic,False,False,False,0.2,999,deterministic,-129.30999999999597,2.842170943040401e-14,0.0,0.0,37.93275672685854,0.3768377573390904
1b,pinn_no_ttc,critic,False,False,False,0.2,999,stochastic,176.47780000000066,24.9524593914107,0.0,0.0,182.8377407418131,4.087360581674333
1b,pinn_no_ttc,critic,False,False,False,0.5,42,deterministic,144.4159999999995,2.842170943040401e-14,0.0,0.0,48.390971170251724,0.8275688399927212
1b,pinn_no_ttc,critic,False,False,False,0.5,42,stochastic,177.36996000000022,20.0285806745861,0.0,0.0,172.6702281667763,3.7811630338870774
1b,pinn_no_ttc,critic,False,False,False,0.5,123,deterministic,162.23700000000034,2.842170943040401e-14,0.0,0.0,44.01857357788444,0.6695086144618472
1b,pinn_no_ttc,critic,False,False,False,0.5,123,stochastic,113.69435999999975,80.43237045636795,0.02,0.0,98.9338007339134,3.2534717643210174
1b,pinn_no_ttc,critic,False,False,False,0.5,456,deterministic,158.60800000000052,0.0,0.0,0.0,39.99121269629784,0.6681637711053832
1b,pinn_no_ttc,critic,False,False,False,0.5,456,stochastic,189.99960000000033,3.4818306966307304,0.0,0.0,133.35876903156512,3.9801470314254512
1b,pinn_no_ttc,critic,False,False,False,0.5,789,deterministic,186.7619999999995,2.842170943040401e-14,0.0,0.0,40.91590612386992,0.6678566863268917
1b,pinn_no_ttc,critic,False,False,False,0.5,789,stochastic,146.68069999999986,45.10878780603632,0.0,0.0,129.96988901072848,2.753289043337925
1b,pinn_no_ttc,critic,False,False,False,0.5,999,deterministic,7.2300000000045666,8.881784197001252e-16,0.0,0.0,39.389534896937214,0.0
1b,pinn_no_ttc,critic,False,False,False,0.5,999,stochastic,184.47132000000047,11.651417650123117,0.0,0.0,204.79892051384985,4.110622573486142
1b,pinn_no_ttc,critic,False,False,False,1.0,42,deterministic,153.48499999999999,0.0,0.0,0.0,27.262369743120406,0.6693137058411406
1b,pinn_no_ttc,critic,False,False,False,1.0,42,stochastic,159.63790000000003,85.23382728406595,0.0,0.0,160.61431847110714,3.4514847368564716
1b,pinn_no_ttc,critic,False,False,False,1.0,123,deterministic,156.14999999999995,0.0,0.0,0.0,45.664615488398276,0.6680221362619134
1b,pinn_no_ttc,critic,False,False,False,1.0,123,stochastic,108.75949999999945,46.582768877450924,0.02,0.0,84.23577499663932,2.270273924644724
1b,pinn_no_ttc,critic,False,False,False,1.0,456,deterministic,95.75900000000124,0.0,0.0,0.0,127.61247404468088,0.0
1b,pinn_no_ttc,critic,False,False,False,1.0,456,stochastic,28.38854000000031,84.52972746063006,0.0,0.0,267.4336240556983,1.057302619401537
1b,pinn_no_ttc,critic,False,False,False,1.0,789,deterministic,153.57399999999996,2.842170943040401e-14,0.0,0.0,46.078377226144454,0.6680221362619134
1b,pinn_no_ttc,critic,False,False,False,1.0,789,stochastic,145.21153999999962,54.312789494265544,0.0,0.0,98.34473464264309,2.9120180220223024
1b,pinn_no_ttc,critic,False,False,False,1.0,999,deterministic,9.088000000001191,0.0,0.0,0.0,44.02969851200042,0.032524510486737296
1b,pinn_no_ttc,critic,False,False,False,1.0,999,stochastic,180.91938000000056,35.34722954229368,0.0,0.0,159.59835644439653,4.458895361349827
1b,pinn_no_stop,critic,False,False,False,0.001,42,deterministic,165.84199999999979,0.0,0.0,0.0,44.90224640767065,0.6680221362619134
1b,pinn_no_stop,critic,False,False,False,0.001,42,stochastic,174.89189999999948,21.899750785111653,0.0,0.0,75.69711779258243,1.8576738705290459
1b,pinn_no_stop,critic,False,False,False,0.001,123,deterministic,153.58100000000002,2.842170943040401e-14,0.0,0.0,46.07851730227699,0.6680221362619134
1b,pinn_no_stop,critic,False,False,False,0.001,123,stochastic,150.26017999999928,31.338088239514523,0.0,0.0,84.32536186380892,1.2170965414143935
1b,pinn_no_stop,critic,False,False,False,0.001,456,deterministic,-52.04999999999596,1.4210854715202004e-14,0.0,0.0,29.947004853348027,0.4105962328756875
1b,pinn_no_stop,critic,False,False,False,0.001,456,stochastic,177.96220000000048,17.49592612810199,0.0,0.0,101.73113216978655,3.746840554273346
1b,pinn_no_stop,critic,False,False,False,0.001,789,deterministic,159.44799999999984,0.0,0.0,0.0,51.32021884560799,0.6677013145338203
1b,pinn_no_stop,critic,False,False,False,0.001,789,stochastic,174.14265999999995,45.21048141863131,0.0,0.0,140.67969103793047,3.1939038104061854
1b,pinn_no_stop,critic,False,False,False,0.001,999,deterministic,-132.40999999999724,2.842170943040401e-14,0.0,0.0,156.49776180632418,2.085856374488784
1b,pinn_no_stop,critic,False,False,False,0.001,999,stochastic,184.23358000000073,7.464000742470646,0.0,0.0,283.88864889249135,5.067974181378033
1b,pinn_no_stop,critic,False,False,False,0.01,42,deterministic,152.71599999999992,0.0,0.0,0.0,44.804725430727856,0.6674134173339408
1b,pinn_no_stop,critic,False,False,False,0.01,42,stochastic,188.65589999999997,6.703683119748416,0.0,0.0,229.87962558117735,4.90246850177589
1b,pinn_no_stop,critic,False,False,False,0.01,123,deterministic,154.10899999999995,0.0,0.0,0.0,45.13796808753481,0.6678566863268917
1b,pinn_no_stop,critic,False,False,False,0.01,123,stochastic,168.42379999999946,12.27556149428619,0.0,0.0,87.26480329326006,1.7582567737334573
1b,pinn_no_stop,critic,False,False,False,0.01,456,deterministic,178.79000000000292,0.0,0.0,0.0,37.1814686413766,2.860979755809355
1b,pinn_no_stop,critic,False,False,False,0.01,456,stochastic,177.49452000000062,21.957178050232304,0.0,0.0,157.31995396547092,3.6255923570467705
1b,pinn_no_stop,critic,False,False,False,0.01,789,deterministic,168.50799999999947,0.0,0.0,0.0,20.769200605561988,0.6699220227967215
1b,pinn_no_stop,critic,False,False,False,0.01,789,stochastic,172.87775999999974,21.748361696973912,0.0,0.0,326.2755648723144,3.956451007394731
1b,pinn_no_stop,critic,False,False,False,0.01,999,deterministic,-122.0779999999963,2.842170943040401e-14,0.0,0.0,36.08468086844138,0.3787232717943684
1b,pinn_no_stop,critic,False,False,False,0.01,999,stochastic,187.1980000000009,11.715087936503089,0.0,0.0,138.58097227173175,4.453723523416135
1b,pinn_no_stop,critic,False,False,False,0.05,42,deterministic,173.66000000000062,2.842170943040401e-14,0.0,0.0,37.108748825003254,0.667789757049985
1b,pinn_no_stop,critic,False,False,False,0.05,42,stochastic,195.49942000000007,6.577797564808423,0.0,0.0,121.1743483507053,3.7593657306476276
1b,pinn_no_stop,critic,False,False,False,0.05,123,deterministic,153.59899999999993,2.842170943040401e-14,0.0,0.0,45.12888244797651,0.6678566863268917
1b,pinn_no_stop,critic,False,False,False,0.05,123,stochastic,168.54028000000005,15.555455701508754,0.0,0.0,91.77672724538337,1.8435101892937644
1b,pinn_no_stop,critic,False,False,False,0.05,456,deterministic,-104.20399999999736,1.4210854715202004e-14,0.0,0.0,36.74322185477084,0.4062566322816836
1b,pinn_no_stop,critic,False,False,False,0.05,456,stochastic,165.34252000000063,31.64645999048866,0.0,0.0,169.48738145898722,3.0228355510376654
1b,pinn_no_stop,critic,False,False,False,0.05,789,deterministic,61.064000000001464,1.4210854715202004e-14,0.0,0.0,22.348568948884598,1.2380384966451656
1b,pinn_no_stop,critic,False,False,False,0.05,789,stochastic,180.09852000000018,17.871200323693987,0.0,0.0,248.47236623613387,4.1371919720238
1b,pinn_no_stop,critic,False,False,False,0.05,999,deterministic,52.29800000000089,1.4210854715202004e-14,0.0,0.0,37.496284073080965,0.5658576066406967
1b,pinn_no_stop,critic,False,False,False,0.05,999,stochastic,166.16720000000026,27.602363714001058,0.0,0.0,277.56362720506365,3.991058194941999
1b,pinn_no_stop,critic,False,False,False,0.1,42,deterministic,153.26599999999993,0.0,0.0,0.0,46.07275724784319,0.6680221362619134
1b,pinn_no_stop,critic,False,False,False,0.1,42,stochastic,163.30171999999985,48.610915358195,0.0,0.0,76.92562293763831,2.100155935978179
1b,pinn_no_stop,critic,False,False,False,0.1,123,deterministic,162.06199999999998,0.0,0.0,0.0,43.7631964454482,0.6678566863268917
1b,pinn_no_stop,critic,False,False,False,0.1,123,stochastic,149.84595999999968,36.396947914878815,0.0,0.0,90.92836832225319,2.1970342322096807
1b,pinn_no_stop,critic,False,False,False,0.1,456,deterministic,-111.88599999999722,1.4210854715202004e-14,0.0,0.0,36.829409750686736,0.3806360554850726
1b,pinn_no_stop,critic,False,False,False,0.1,456,stochastic,169.83438000000072,25.64925204826836,0.0,0.0,188.97595825693162,2.9236241517153503
1b,pinn_no_stop,critic,False,False,False,0.1,789,deterministic,150.26099999999948,0.0,0.0,0.0,39.239075172767095,0.8220840983604699
1b,pinn_no_stop,critic,False,False,False,0.1,789,stochastic,184.4936200000001,10.980021939668466,0.0,0.0,202.90683674335187,3.7765570022712267
1b,pinn_no_stop,critic,False,False,False,0.1,999,deterministic,-221.50199999999836,0.0,0.0,0.0,107.5928967380231,1.4137073692150008
1b,pinn_no_stop,critic,False,False,False,0.1,999,stochastic,183.7673800000006,4.914692193373002,0.0,0.0,270.2779574389433,5.515509303966999
1b,pinn_no_stop,critic,False,False,False,0.2,42,deterministic,153.86700000000016,2.842170943040401e-14,0.0,0.0,44.60901421812162,0.6678566863268917
1b,pinn_no_stop,critic,False,False,False,0.2,42,stochastic,171.2409599999997,17.671993702986768,0.0,0.0,89.2051564600063,2.1656026324001236
1b,pinn_no_stop,critic,False,False,False,0.2,123,deterministic,150.515,2.842170943040401e-14,0.0,0.0,45.936163884273746,0.6680221362619134
1b,pinn_no_stop,critic,False,False,False,0.2,123,stochastic,172.07533999999916,10.483177292424404,0.0,0.0,69.82974235305143,1.4364708709649046
1b,pinn_no_stop,critic,False,False,False,0.2,456,deterministic,153.8180000000004,0.0,0.0,0.0,55.53991429282067,0.6675709663049674
1b,pinn_no_stop,critic,False,False,False,0.2,456,stochastic,175.4293000000002,16.90597564916033,0.0,0.0,170.14833352615608,4.282052162526753
1b,pinn_no_stop,critic,False,False,False,0.2,789,deterministic,159.03299999999965,0.0,0.0,0.0,49.841443654151405,0.6678144185757732
1b,pinn_no_stop,critic,False,False,False,0.2,789,stochastic,143.6648999999998,45.31343951511527,0.0,0.0,151.24777276313327,2.6919664004099797
1b,pinn_no_stop,critic,False,False,False,0.2,999,deterministic,-91.89399999999712,1.4210854715202004e-14,0.0,0.0,39.39234614443169,0.37952092471222443
1b,pinn_no_stop,critic,False,False,False,0.2,999,stochastic,181.97398000000052,17.07181389131221,0.0,0.0,155.2204890384789,4.03923988952629
1b,pinn_no_stop,critic,False,False,False,0.5,42,deterministic,-90.97099999999772,0.0,0.0,0.0,43.75835866673119,0.36898496764495653
1b,pinn_no_stop,critic,False,False,False,0.5,42,stochastic,175.3109800000006,6.385078262605827,0.0,0.0,392.07898651134497,5.920825928227315
1b,pinn_no_stop,critic,False,False,False,0.5,123,deterministic,153.70600000000002,2.842170943040401e-14,0.0,0.0,54.80997037653965,0.6665471052505937
1b,pinn_no_stop,critic,False,False,False,0.5,123,stochastic,178.43527999999944,22.58942805654014,0.0,0.0,85.51145062664686,2.916944514975721
1b,pinn_no_stop,critic,False,False,False,0.5,456,deterministic,-41.33799999999723,0.0,0.0,0.0,36.21209564306022,0.3826019074907559
1b,pinn_no_stop,critic,False,False,False,0.5,456,stochastic,183.2232400000003,4.662641464063072,0.0,0.0,163.2467981118919,4.253129769510919
1b,pinn_no_stop,critic,False,False,False,0.5,789,deterministic,153.556,0.0,0.0,0.0,50.96491231523912,0.6680221362619134
1b,pinn_no_stop,critic,False,False,False,0.5,789,stochastic,115.42365999999947,49.142373229468696,0.0,0.0,176.17817528554963,1.7004922362613122
1b,pinn_no_stop,critic,False,False,False,0.5,999,deterministic,178.5270000000034,2.842170943040401e-14,0.0,0.0,43.192703366487265,2.339041590794025
1b,pinn_no_stop,critic,False,False,False,0.5,999,stochastic,165.1037200000004,31.841611895153832,0.0,0.0,200.409724408988,3.0929509195933838
1b,pinn_no_stop,critic,False,False,False,1.0,42,deterministic,153.78899999999993,0.0,0.0,0.0,45.828883058998784,0.6680221362619134
1b,pinn_no_stop,critic,False,False,False,1.0,42,stochastic,159.45583999999982,34.13083979005507,0.0,0.0,124.80004073418779,2.9858676136278017
1b,pinn_no_stop,critic,False,False,False,1.0,123,deterministic,156.57100000000034,2.842170943040401e-14,0.0,0.0,45.07096191187029,0.6680221362619134
1b,pinn_no_stop,critic,False,False,False,1.0,123,stochastic,162.99067999999986,65.37449257759181,0.0,0.0,145.76064705245471,4.054353854004951
1b,pinn_no_stop,critic,False,False,False,1.0,456,deterministic,95.75900000000124,0.0,0.0,0.0,127.61247404468088,0.0
