step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,cbf_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,539.3416125223665,10,0.09618929773569107,8.02379035949707,0,0.0,10.833742892147942,0.3204722699178613,1.5050208568572998,0.018813811242580414,6.147576332092285,0.0,1.5529762506484985,1.5529762506484985,339.6770715713501
45056,553.526045191239,10,0.05273660272359848,277.84539794921875,0,0.0,10.789972156040793,0.5322196418654961,1.326737880706787,0.0,42.723777770996094,0.0,210.8343505859375,210.8343505859375,327.6245491504669
86016,500.7910301274926,10,0.1266607940196991,184.0493621826172,0,0.0,5.585774477944987,0.0,0.904906690120697,0.0,32.04369354248047,0.0,131.857666015625,131.857666015625,359.9147217273712
126976,473.17277259561945,10,-0.08571283519268036,197.2783203125,0,0.0,5.6545193545754175,0.0,0.5066429376602173,0.19997680187225342,61.2901611328125,0.0,146.89785766601562,146.89785766601562,396.4925220012665
167936,462.76181807649556,10,-0.014543712139129639,411.1933288574219,0,0.0,6.136686132110477,0.0,0.35731908679008484,0.04425427317619324,225.13720703125,1.065869688987732,288.6634216308594,288.6634216308594,388.7002487182617
208896,455.02118173041293,10,0.04888162016868591,255.04562377929688,0,0.0,7.1244110917960555,0.0,0.37848910689353943,0.3012218475341797,250.60516357421875,1.2850624322891235,108.86495971679688,108.86495971679688,403.19313764572144
249856,447.9666557689253,10,0.011224612593650818,261.506103515625,0,0.0,6.473435526692144,0.0,0.2849615216255188,0.9258209466934204,95.78392028808594,1.1847347021102905,165.07525634765625,165.07525634765625,399.5264036655426
290816,438.3968487978097,10,-0.07044731080532074,180.59628295898438,1,0.1,5.687183724402431,0.0,0.2276008427143097,0.0,145.30517578125,1.4465185403823853,98.16148376464844,98.16148376464844,386.04323649406433
331776,436.8991989313864,10,-0.016507208347320557,106.21644592285156,0,0.0,6.418824340278553,0.0,0.38798409700393677,0.0,83.28086853027344,0.22130930423736572,35.16327667236328,35.16327667236328,413.4288167953491
372736,422.99348903824773,10,-0.15398448705673218,148.81637573242188,3,0.3,5.7325174915458295,0.0,0.3908437192440033,0.0,188.9892578125,0.0,40.25815200805664,40.25815200805664,410.10645508766174
