step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,cbf_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,191.01614999999993,10,0.034134604036808014,1.2193551063537598,7,0.7,5.391340849301359,0.0,1.4964133501052856,0.0,1.4862651824951172,0.0,0.19557100534439087,0.19557100534439087,771.0644669532776
45056,63.34747670027606,10,0.062319181859493256,20.610191345214844,10,1.0,6.100039268294667,0.0,1.4257116317749023,0.2913857102394104,13.444351196289062,0.0,9.834837913513184,9.834837913513184,915.9935364723206
86016,105.71235645578345,10,-0.06303322315216064,20.09357452392578,8,0.8,7.1296448686137275,0.0,1.3627231121063232,0.5210176110267639,25.356475830078125,0.0,8.894939422607422,8.894939422607422,914.0132164955139
126976,115.39944859183761,10,0.062144935131073,29.292713165283203,2,0.2,89.76897256468604,0.0,1.3955968618392944,0.3178219497203827,35.49127197265625,0.0,23.91901397705078,23.91901397705078,913.8635156154633
167936,90.43105887194415,10,-0.023527901619672775,10.72299861907959,9,0.9,5.158300880705972,0.0,1.3555817604064941,0.9605889916419983,17.308563232421875,0.0,7.304332733154297,7.304332733154297,929.6766498088837
208896,80.17262977480898,10,-0.018977858126163483,129.28961181640625,8,0.8,46.967152879668646,0.0,1.1951444149017334,0.0,101.93890380859375,192.81712341308594,62.96129608154297,62.96129608154297,1107.1223828792572
249856,73.76826138174837,10,0.09006883203983307,37.518035888671875,6,0.6,130.71033675384334,0.0,1.2031784057617188,0.07155034691095352,35.57372283935547,0.0,29.35296630859375,29.35296630859375,1306.6475539207458
290816,82.92220162765791,10,0.04727904498577118,179.8477325439453,8,0.8,5.564334952419682,0.0,1.0926823616027832,0.27248260378837585,216.51895141601562,0.0,50.870887756347656,50.870887756347656,1330.5665996074677
331776,88.1661040264676,10,0.05984088033437729,51.94285202026367,5,0.5,42.30204528459981,0.0,1.1550159454345703,0.19573570787906647,52.813419342041016,0.4827595055103302,30.041168212890625,30.041168212890625,1337.4600341320038
372736,92.71175284136949,10,-0.16227060556411743,115.2029800415039,4,0.4,129.2488948322266,0.0,1.0318877696990967,0.06517717242240906,136.52206420898438,0.0,38.47321319580078,38.47321319580078,1315.9064810276031
