ho_name,method,metric,source_mean,ho_mean,delta,cohens_d
HO3_full_to_adversarial,drppo,hard_brakes_per_ep_mean,0.5919014084507043,0.6534890965732086,0.06158768812250437,0.1647638889752951
HO3_full_to_adversarial,drppo,row_violations_per_ep_mean,28.20387323943662,22.55397196261682,-5.649901276819801,-0.17309042072069947
HO3_full_to_adversarial,drppo,action_go_frac,0.5424429929663448,0.5601250054054943,0.017682012439149464,0.06475527307613703
HO3_full_to_adversarial,drppo,action_yield_frac,0.11744292283357707,0.11602487758325113,-0.0014180452503259472,-0.01202166955622486
HO3_full_to_adversarial,drppo,switching_rate_mean,0.2774047572438554,0.2694200259530681,-0.007984731290787306,-0.0351879828418258
HO3_full_to_adversarial,drppo,decision_latency_mean,8.180115778700744,6.630599104344404,-1.5495166743563393,-0.07356418651525015
HO3_full_to_adversarial,hjb_aux,mean_return,254.34610268844224,277.0324554058722,22.68635271742997,0.1872350598099552
HO3_full_to_adversarial,hjb_aux,collision_rate,0.13613065326633167,0.1500259067357513,0.013895253469419638,0.07204896348503548
HO3_full_to_adversarial,hjb_aux,success_rate,0.595217755443886,0.6645336787564766,0.06931592331259062,0.1909877021984285
HO3_full_to_adversarial,hjb_aux,mean_ttc,7.731326832495396,7.391627151403939,-0.33969968109145743,-0.04245376016173039
HO3_full_to_adversarial,hjb_aux,min_ttc,0.23399865108167442,0.19079524267738945,-0.043203408404284965,-0.14904434825390658
HO3_full_to_adversarial,hjb_aux,ttc_p10_mean,0.861281268451686,0.7473422750353602,-0.11393899341632574,-0.17134749329786292
HO3_full_to_adversarial,hjb_aux,action_entropy_mean,0.8074888198405539,0.7556614235701619,-0.05182739627039201,-0.10504563855785794
HO3_full_to_adversarial,hjb_aux,hard_brakes_per_ep_mean,0.593676716917923,0.6637305699481865,0.07005385303026346,0.1923245996111237
HO3_full_to_adversarial,hjb_aux,row_violations_per_ep_mean,29.23340871021776,25.525233160621763,-3.708175549595996,-0.10646642644273129
