step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,train_time_per_iter
4096,54.26710642068142,10,0.08387292921543121,0.6793981790542603,2,0.2,122.78641447872913,0.0,1.5304865837097168,1207.6266231536865
45056,29.669071168726465,10,-0.16180378198623657,96.68626403808594,10,1.0,4.804530647238964,0.0,1.4114362001419067,1407.9928348064423
86016,72.6984082650736,10,0.15641078352928162,41.64471435546875,4,0.4,11.348582964157902,0.0,1.3185749053955078,1391.9730620384216
126976,93.15512891102856,10,-0.026545122265815735,21.625873565673828,6,0.6,58.934026333748974,0.0,1.2722201347351074,1357.367427110672
167936,93.76916886124329,10,-0.1337607353925705,37.12834930419922,4,0.4,56.65845696294352,0.0,1.1757302284240723,1307.416220664978
208896,88.59915703985837,10,0.0970916673541069,11.738382339477539,8,0.8,10.29119177954413,0.0,1.3208730220794678,1311.6763002872467
249856,89.86029915297819,10,0.05959710478782654,8.139566421508789,7,0.7,9.439953417401735,0.0,1.3172872066497803,1340.9520499706268
290816,86.48327100959321,10,0.0017973072826862335,26.387737274169922,8,0.8,14.454175378306022,0.0,1.1926212310791016,1343.6719143390656
331776,84.86518820246434,10,0.09044016897678375,90.0334243774414,9,0.9,212.33860958178118,0.0,1.2265853881835938,1327.6451189517975
372736,83.99797162908064,10,-0.07203450053930283,82.90327453613281,6,0.6,195.50396470522395,0.0,1.0488855838775635,1354.0783767700195
