iteration,total_steps,wall_time_seconds,iter_time_seconds,env_step_time_seconds,learn_step_time_seconds,residual_compute_time_seconds,L_total,L_policy,L_value,L_entropy,L_residual_optimality,L_residual_safety,L_distill,mean_reward,mean_episode_length,n_episodes,n_collisions,n_successes,n_timeouts,n_aborts,action_dist_stop,action_dist_creep,action_dist_yield,action_dist_go,action_dist_abort
1,4096,73.05119800567627,73.02236652374268,27.69815731048584,8.18758749961853,0.0,0.41690393164753914,-0.004015963524580002,0.42091989517211914,1.5377197265625,0.0,0.0,0.0,-477.49139404296875,500.0,8,0,0,8,0,0.20263671875,0.275634765625,0.2080078125,0.141845703125,0.171875
2,8192,196.01596474647522,71.40454053878784,27.133468627929688,9.199122428894043,0.0,1.7275461256504059,-0.11927267909049988,1.8468188047409058,1.4644221067428589,0.0,0.0,0.0,-239.0850830078125,500.0,8,0,0,8,0,0.18212890625,0.252197265625,0.20068359375,0.25927734375,0.105712890625
3,12288,260.4274682998657,64.4080331325531,27.326732397079468,0.8069496154785156,0.0,3.6945134848356247,-0.2394443303346634,3.933957815170288,1.4126046895980835,0.0,0.0,0.0,227.80299377441406,500.0,8,0,0,8,0,0.116943359375,0.29296875,0.194091796875,0.270751953125,0.125244140625
4,16384,327.30107951164246,66.8678879737854,24.480390548706055,11.035911560058594,0.0,28.251111283898354,0.04309774935245514,28.2080135345459,1.3041372299194336,0.0,0.0,0.0,1602.9615478515625,463.25,8,2,0,6,0,0.06982421875,0.301513671875,0.228515625,0.3193359375,0.080810546875
5,20480,400.76659393310547,73.44661855697632,30.39736247062683,4.706892251968384,0.0,3.99329811707139,-0.025288518518209457,4.0185866355896,1.351240634918213,0.0,0.0,0.0,1872.2974853515625,500.0,8,0,0,8,0,0.1005859375,0.26513671875,0.23876953125,0.31201171875,0.08349609375
6,24576,491.9708321094513,91.18129706382751,33.82655143737793,11.780879497528076,0.0,48.00620901212096,-0.005647066980600357,48.01185607910156,1.3033111095428467,0.0,0.0,0.0,2883.630859375,382.8,10,4,0,6,0,0.092041015625,0.2470703125,0.253173828125,0.35400390625,0.0537109375
7,28672,570.2037816047668,78.20368838310242,30.87358021736145,1.680217981338501,0.0,60.66194263100624,0.04352298378944397,60.6184196472168,1.2971948385238647,0.0,0.0,0.0,3651.262451171875,375.5,10,5,0,5,0,0.072265625,0.25732421875,0.2685546875,0.3466796875,0.05517578125
8,32768,647.5988764762878,77.36934638023376,28.79436993598938,3.9140982627868652,0.0,47.11421924829483,-0.06391185522079468,47.178131103515625,1.3139578104019165,0.0,0.0,0.0,1833.9058837890625,386.7,10,7,0,3,0,0.080810546875,0.17578125,0.3134765625,0.357666015625,0.072265625
9,36864,740.5685698986053,92.8894271850586,29.690165281295776,13.056196928024292,0.0,104.59833423048258,0.06601611524820328,104.53231811523438,1.3107928037643433,0.0,0.0,0.0,2912.125,286.35714285714283,14,12,0,2,0,0.095703125,0.193115234375,0.2939453125,0.363037109375,0.05419921875
10,40960,828.464478969574,87.83344626426697,32.94748091697693,11.123691082000732,0.0,34.28894732892513,-0.040356412529945374,34.32930374145508,1.3276152610778809,0.0,0.0,0.0,1998.9033203125,325.9166666666667,12,12,0,0,0,0.138427734375,0.16162109375,0.31982421875,0.32421875,0.055908203125
11,45056,916.0236694812775,87.49765467643738,34.481303215026855,7.529469966888428,0.0,27.30004020035267,-0.03599648177623749,27.336036682128906,1.3597913980484009,0.0,0.0,0.0,3013.22509765625,366.3636363636364,11,6,0,5,0,0.152587890625,0.1943359375,0.2724609375,0.326416015625,0.05419921875
12,49152,1026.9593913555145,81.82063102722168,34.81261873245239,3.6993887424468994,0.0,10.436161011457443,-0.09841254353523254,10.534573554992676,1.3995873928070068,0.0,0.0,0.0,3569.170166015625,399.6666666666667,9,6,0,3,0,0.1455078125,0.18212890625,0.267333984375,0.324462890625,0.08056640625
13,53248,1094.461473941803,67.4558641910553,24.651638507843018,8.83441686630249,0.0,15.54019758105278,-0.0025298893451690674,15.54272747039795,1.3511465787887573,0.0,0.0,0.0,5735.09326171875,474.875,8,3,0,5,0,0.153076171875,0.24560546875,0.217529296875,0.33203125,0.0517578125
14,57344,1169.164025068283,74.67577695846558,28.92468500137329,7.819188594818115,0.0,36.64357713609934,0.10354188829660416,36.540035247802734,1.3594136238098145,0.0,0.0,0.0,3850.526611328125,361.2,10,7,0,3,0,0.17578125,0.211181640625,0.253662109375,0.2978515625,0.0615234375
15,61440,1262.2191462516785,93.0079185962677,34.97447395324707,9.14515995979309,0.0,26.277891356498003,0.04405232146382332,26.23383903503418,1.3894860744476318,0.0,0.0,0.0,4795.837890625,478.375,8,1,0,7,0,0.2294921875,0.2265625,0.205078125,0.286865234375,0.052001953125
16,65536,1339.7558834552765,77.51495575904846,31.617485284805298,3.205225706100464,0.0,47.38053584098816,-0.0848686695098877,47.46540451049805,1.327587366104126,0.0,0.0,0.0,3513.128173828125,403.9,10,6,0,4,0,0.232421875,0.234619140625,0.182861328125,0.31005859375,0.0400390625
17,69632,1424.060311794281,84.26514196395874,32.00653958320618,7.775280237197876,0.0,30.371523283421993,-0.02577362209558487,30.397296905517578,1.3125578165054321,0.0,0.0,0.0,3116.807373046875,401.6,10,7,0,3,0,0.246337890625,0.227294921875,0.195068359375,0.30029296875,0.031005859375
18,73728,1499.4066259860992,75.30653357505798,29.945024967193604,4.300916910171509,0.0,21.78053779900074,-0.004999920725822449,21.785537719726562,1.3021423816680908,0.0,0.0,0.0,5081.978515625,415.44444444444446,9,2,0,7,0,0.250244140625,0.24951171875,0.158447265625,0.316650390625,0.025146484375
19,77824,1569.069044828415,69.65133261680603,29.81079339981079,1.6753690242767334,0.0,39.618247617036104,-0.00034750625491142273,39.618595123291016,1.3368747234344482,0.0,0.0,0.0,4790.59716796875,390.6,10,4,0,6,0,0.254638671875,0.221435546875,0.19091796875,0.31787109375,0.01513671875
20,81920,1651.0984778404236,81.96256804466248,30.76092553138733,8.46353268623352,0.0,1.7407992035150528,0.00945378839969635,1.7313454151153564,1.2648372650146484,0.0,0.0,0.0,7165.21533203125,500.0,8,0,0,8,0,0.251708984375,0.2470703125,0.135498046875,0.3466796875,0.01904296875
21,86016,1738.4607038497925,87.36145281791687,33.90903067588806,8.052074670791626,0.0,15.93539161235094,0.05460471659898758,15.880786895751953,1.2686069011688232,0.0,0.0,0.0,4976.39501953125,400.77777777777777,9,4,0,5,0,0.279296875,0.23388671875,0.162109375,0.30517578125,0.01953125
22,90112,1852.9272167682648,54.38027358055115,18.696584701538086,2.6745352745056152,0.0,38.98499117791653,0.14621935784816742,38.83877182006836,1.2807412147521973,0.0,0.0,0.0,5138.9375,369.0,10,5,0,5,0,0.27880859375,0.226806640625,0.135986328125,0.340087890625,0.018310546875
