step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,cbf_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,226.0354248666484,10,0.01804082654416561,8.041799545288086,0,0.0,9.227266325363791,0.0,1.5049666166305542,0.0,3.377814292907715,0.0,4.050447463989258,4.050447463989258,217.4250774383545
45056,287.53426344078565,10,-0.1516544222831726,381.1330871582031,0,0.0,6.5100019876046025,0.0,1.2686009407043457,0.0,49.259883880615234,0.0034997074399143457,273.4577941894531,273.4577941894531,246.42641925811768
86016,383.1368756271904,10,0.006075295619666576,342.6865539550781,0,0.0,6.803040548268001,0.0,0.9852985739707947,0.0,67.47203063964844,0.0,252.23231506347656,252.23231506347656,282.8920669555664
126976,419.6986067204218,10,0.12811149656772614,233.77854919433594,0,0.0,7.3176322566584675,0.0,0.8560008406639099,0.0,61.474830627441406,0.0,181.52757263183594,181.52757263183594,309.16708183288574
167936,447.0131178763375,10,-0.07720679044723511,175.29861450195312,0,0.0,6.74418583587516,0.0,0.8099675178527832,0.0,44.17829895019531,0.0,125.99716186523438,125.99716186523438,317.62757778167725
208896,459.93549031877393,10,0.11864575743675232,49.977542877197266,0,0.0,9.423774380617031,0.0,0.816968560218811,0.0,27.1236629486084,0.0,42.01081848144531,42.01081848144531,309.6500768661499
249856,477.5924528625224,10,-0.0767354816198349,48.64325714111328,0,0.0,6.502772842986004,0.0,0.7100529670715332,0.0,82.01522064208984,0.0,28.35516357421875,28.35516357421875,329.2415759563446
290816,483.1157332371522,10,0.025128528475761414,48.95412826538086,0,0.0,6.5430556555994395,0.0,0.6920307278633118,0.0,40.129737854003906,0.13751812279224396,25.727481842041016,25.727481842041016,321.624062538147
331776,488.20628509969146,10,-0.0614306814968586,52.45166778564453,0,0.0,26.867319321261736,0.0,0.6838597059249878,0.0,39.43018341064453,0.0,48.15520477294922,48.15520477294922,300.826504945755
372736,498.53283658972225,10,-0.030262034386396408,76.96212005615234,0,0.0,6.86500124388075,0.0,0.6057106256484985,0.0,83.1329574584961,0.0,31.900814056396484,31.900814056396484,317.07134532928467
