step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,eikonal_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,-118.44799999999967,5,-0.005737845320254564,63.08109664916992,0,0.0,11.286439750327013,0.5516518789214591,1.4099981784820557,1.8860632181167603,30.293832778930664,0.0,13.100581169128418,13.100581169128418,16.794551849365234
8192,-132.74321419403748,5,0.07829155027866364,74.70487213134766,0,0.0,10.668878390352294,0.5476395627273463,1.3251088857650757,1.9824174642562866,31.8861026763916,0.0,25.17314338684082,25.17314338684082,16.515082359313965
