step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,soft_residual_mean,cbf_residual_mean,anchor_loss_optimality,anchor_loss_safety,bc_loss_optimality,bc_loss_safety,distill_loss,distill_gap,actor_align_kl,train_time_per_iter
4096,240.69819999999996,10,-0.07600606232881546,3.295722723007202,5,0.5,5.245340957443268,0.0,1.4890674352645874,1260.46435546875,0.0,9.716535568237305,2.500032424926758,0.0,0.0,1.7501338720321655,1.7501338720321655,0.2815632224082947,663.3593180179596
45056,154.00018056634514,10,0.013618139550089836,46.41225814819336,7,0.7,8.991973293969547,0.0,1.4862643480300903,3.1414952278137207,0.10550915449857712,93.5933837890625,72.46597290039062,5.957149505615234,2.470424175262451,32.92912292480469,32.92912292480469,0.30911096930503845,690.204274892807
86016,134.19203927333706,10,0.07914271205663681,40.68499755859375,7,0.7,6.3085270571464545,0.0,1.4664688110351562,1262.75537109375,0.3111588656902313,59.394020080566406,42.61330795288086,0.0,0.0,14.162328720092773,14.162328720092773,0.3806181252002716,647.5455234050751
126976,136.68705649230714,10,-0.16868913173675537,128.65933227539062,7,0.7,11.689471336978093,0.0,1.4654226303100586,2.650545358657837,0.23640267550945282,212.54302978515625,132.34158325195312,0.0,0.0,81.27227783203125,81.27227783203125,0.34458479285240173,657.4341220855713
167936,127.3573193809676,10,0.007185820490121841,91.50586700439453,7,0.7,23.118030956323064,0.0,1.4232535362243652,4.678380012512207,0.1983877271413803,77.89485168457031,48.47996139526367,52.74842071533203,0.9130014777183533,35.90718460083008,35.90718460083008,0.4186747074127197,685.705263376236
208896,113.98487465125997,10,0.021852388978004456,66.82048034667969,10,1.0,8.328234667091804,0.0,1.4824000597000122,2.165287733078003,0.012039532884955406,80.5490951538086,73.09162139892578,0.0,0.0,17.63159942626953,17.63159942626953,0.19829422235488892,625.70325922966
249856,100.29136704379341,10,0.014119431376457214,29.704212188720703,10,1.0,6.496046516951599,0.0,1.4828176498413086,1.7071462869644165,0.15606766939163208,133.76361083984375,53.98014831542969,0.0,0.0,50.818382263183594,50.818382263183594,0.2688378095626831,662.9926958084106
290816,99.5681991487323,10,0.03198389708995819,29.62601089477539,9,0.9,7.577166039537579,0.0,1.445024013519287,22.981807708740234,0.1782427430152893,98.7582778930664,53.85237121582031,0.0,0.0,29.619522094726562,29.619522094726562,0.3672558069229126,659.4839882850647
331776,94.7017504235267,10,0.1971147507429123,30.209325790405273,9,0.9,11.429895672474728,0.0,1.4534647464752197,131.42758178710938,0.8118752241134644,75.2210693359375,36.17695617675781,0.0,0.0,29.34480857849121,29.34480857849121,0.4229210317134857,744.7898151874542
372736,91.00329212502473,10,-0.11313837766647339,159.0791015625,10,1.0,8.685116798066202,0.0,1.4649500846862793,1.8099794387817383,0.1386532336473465,549.9442138671875,150.54266357421875,154.92642211914062,22.017793655395508,95.37550354003906,95.37550354003906,0.3497481048107147,772.0086190700531
