step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,L_eik,L_bc_raw,L_bc_normalized,L_ground_raw,L_ground_normalized,L_distill,mean_rho,mean_T_succ,mean_T_coll,n_grounding_points,sigma_eik,sigma_bc,sigma_ground,alm_lambda,alm_mu,L_eik_alm_contribution,n_success_buffer,n_collision_buffer,n_intermediate_buffer,train_time_per_iter
4096,-69.67100534119878,10,0.11660100519657135,66.87916564941406,3,0.3,43.14624400159102,0.0,1.5200872421264648,11.903253555297852,41.4906005859375,27.082122802734375,41.495941162109375,27.085674285888672,0.014726224355399609,3.1765847206115723,0.0,93.55928039550781,128,0.0,1.23826265335083,1.238261342048645,0.0,1.0,70.84371948242188,0,1000,0,645.4039087295532
45056,-28.054447983099532,10,0.10109184682369232,30.829030990600586,7,0.7,8.143759787414627,0.0,1.48887038230896,8.072958946228027,112.71409606933594,72.53401184082031,103.25314331054688,66.44222259521484,0.047132231295108795,2.3038458824157715,0.0,89.8030776977539,128,0.0,1.2465754747390747,1.246607780456543,1051.8431408065371,625.0,28857.9453125,0,1000,0,673.0355539321899
86016,-3.3524209285688755,10,0.03594260662794113,8.054250717163086,8,0.8,107.40982978838068,0.0,1.4903526306152344,5.8725996017456055,3361.91259765625,2147.162841796875,3498.22021484375,2234.107177734375,0.058224666863679886,1.8141679763793945,0.0,42.37873840332031,128,0.0,1.2513012886047363,1.2513326406478882,200306.83149939543,10000.0,1348758.875,0,1000,0,694.3427493572235
126976,9.980799628257781,10,-0.03188353031873703,24.523746490478516,8,0.8,9.58872110616057,0.0,1.4324986934661865,6.628066539764404,4631.166015625,2898.857421875,4653.4853515625,2912.629150390625,0.05018048360943794,1.9914419651031494,0.0,32.30202102661133,128,0.0,1.2639613151550293,1.2640044689178467,520218.13356673485,10000.0,3667696.5,0,1000,0,706.3968086242676
167936,23.0544231602008,10,0.07482919096946716,39.82874298095703,9,0.9,76.1357053235956,0.0,1.441506028175354,5.104296684265137,4376.509765625,2633.564208984375,4392.857421875,2643.290771484375,0.03860419616103172,1.5884106159210205,0.0,33.88304901123047,128,0.0,1.2891281843185425,1.289155125617981,799288.7296796045,10000.0,4210076.0,0,1000,0,686.3333003520966
208896,42.601089078052084,10,-0.016057556495070457,25.205730438232422,6,0.6,10.050522084858057,0.0,1.425755500793457,3.7050118446350098,5251.333984375,2821.54931640625,5201.62744140625,2794.849853515625,0.039195191115140915,1.1916600465774536,0.0,27.579471588134766,128,0.0,1.3642818927764893,1.364280104637146,1075006.6920545152,10000.0,4051548.25,0,1000,0,678.3138082027435
249856,43.58618358695352,10,0.01440785638988018,17.92538833618164,9,0.9,6.103074241778909,0.0,1.4080219268798828,5.1253790855407715,3422.82373046875,1483.9718017578125,3417.063232421875,1481.366943359375,0.04912437126040459,1.4815505743026733,0.0,41.51748275756836,128,0.0,1.5188000202178955,1.5188549757003784,1367868.4295563227,10000.0,7142191.5,0,1000,0,678.7039728164673
290816,48.09137869578508,10,0.11383593827486038,13.66912841796875,7,0.7,11.023313357764545,0.0,1.4489954710006714,8.278233528137207,2612.70556640625,854.2787475585938,2583.52197265625,844.6474609375,0.058241453021764755,2.3211402893066406,0.0,48.95305633544922,128,0.0,1.748882532119751,1.7489749193191528,1644362.7749256059,10000.0,13955065.0,0,1000,0,625.6492128372192
331776,54.71847743950211,10,-0.029223646968603134,18.972736358642578,2,0.2,10.865583652226746,0.0,1.443160891532898,8.870709419250488,1506.8753662109375,304.71978759765625,1513.095458984375,305.9690246582031,0.03266821801662445,2.4365437030792236,0.0,61.25236129760742,128,0.0,2.2238962650299072,2.2239279747009277,1895801.1840109914,10000.0,17210548.0,0,1000,0,601.7721703052521
372736,56.14060780626547,10,-0.13695520162582397,13.789233207702637,6,0.6,76.33628233784252,0.0,1.4220738410949707,6.82248067855835,521.1075439453125,75.9992446899414,522.1953125,76.15626525878906,0.04027701914310455,1.9575798511505127,0.0,77.23635864257812,128,0.0,2.6187117099761963,2.618739366531372,2230588.416374588,10000.0,15450878.0,0,1000,0,600.005658864975
