step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,cbf_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,-27.915835959949835,10,0.01856609433889389,9.208827018737793,0,0.0,10.539826757801565,0.39426494587869537,1.5492920875549316,0.0,4.152522563934326,0.0,2.4114787578582764,2.4114787578582764,341.0104949474335
45056,172.97018502047518,10,-0.08576714247465134,578.1939697265625,1,0.1,12.572976119839504,0.0,1.1753681898117065,0.368652880191803,45.036468505859375,5.1133012771606445,396.0089416503906,396.0089416503906,358.8048255443573
86016,257.31182334698343,10,0.05511567369103432,258.5560302734375,0,0.0,6.656688213030301,0.0,0.9761093854904175,0.0,45.1478271484375,1.9089645147323608,199.31700134277344,199.31700134277344,362.36246037483215
126976,283.25594251023756,10,-0.1288830041885376,492.554443359375,1,0.1,5.471194147050944,0.0,0.5299075841903687,0.0,181.31655883789062,11.367635726928711,209.91453552246094,209.91453552246094,395.6461503505707
167936,312.12180400819,10,-0.001616738736629486,255.72048950195312,0,0.0,6.086788076148616,0.0,0.33559495210647583,0.0,160.09732055664062,1.6252505779266357,109.40322875976562,109.40322875976562,386.6822295188904
208896,323.80396167349164,10,-0.13326895236968994,149.79302978515625,1,0.1,6.22716118646413,0.0,0.3922702670097351,0.0,150.02137756347656,4.749241828918457,44.873775482177734,44.873775482177734,405.7474262714386
249856,337.60343143442145,10,0.0020057931542396545,166.24383544921875,0,0.0,5.922590100723842,0.0,0.3595719039440155,0.0,175.33151245117188,0.10464825481176376,74.53102111816406,74.53102111816406,397.8917157649994
290816,344.41865250511876,10,0.05096399784088135,176.32814025878906,1,0.1,6.203537844876614,0.0,0.21854987740516663,0.0,101.1217041015625,0.0605771541595459,89.39009857177734,89.39009857177734,387.4821107387543
331776,348.21162444899653,10,0.06455940008163452,256.3443603515625,1,0.1,5.9071680292080675,0.0,0.19883280992507935,0.0,242.0578155517578,0.0,181.642578125,181.642578125,411.2338080406189
372736,351.22740700409685,10,-0.11345994472503662,150.7157440185547,1,0.1,6.783852960421784,0.0,0.16785579919815063,0.0,147.9636993408203,0.0,23.943191528320312,23.943191528320312,403.08121728897095
