step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,soft_residual_mean,cbf_residual_mean,anchor_loss_optimality,anchor_loss_safety,bc_loss_optimality,bc_loss_safety,distill_loss,distill_gap,actor_align_kl,train_time_per_iter
4096,219.11142821622303,10,0.21111656725406647,2.9449760913848877,0,0.0,8.881469955491257,0.0,1.52951979637146,1.001389741897583,0.05753062665462494,3.7754836082458496,2.586373805999756,0.0,0.0,0.25557929277420044,0.25557929277420044,1.011049747467041,746.6984069347382
45056,338.5913300362953,10,0.003517378121614456,162.73089599609375,0,0.0,9.87471407138376,0.0,1.3407173156738281,3.5318174362182617,0.03674517571926117,176.53134155273438,75.87117004394531,0.0,0.0,39.82133865356445,39.82133865356445,0.5426682233810425,778.0354881286621
86016,366.7942265671849,10,0.10520914196968079,231.6157684326172,0,0.0,9.410598927132485,0.0,1.1582467555999756,215.7395782470703,0.0,374.97100830078125,138.77415466308594,0.0,0.0,66.84822845458984,66.84822845458984,0.5439353585243225,702.4807369709015
126976,363.02787906330525,10,0.1985568404197693,118.30628204345703,0,0.0,79.37673268747469,0.0,1.1315003633499146,5084.80126953125,0.0,266.752197265625,43.63098907470703,0.0,0.0,62.08146286010742,62.08146286010742,0.4999663829803467,644.3467967510223
167936,371.3915777709215,10,-0.061982411891222,55.99946975708008,0,0.0,119.05079413444098,0.02632057582649947,1.0758039951324463,15776.3291015625,0.0,151.40089416503906,42.500064849853516,0.9173328876495361,0.09895844757556915,53.48292922973633,53.48292922973633,0.4450719952583313,689.798059463501
208896,364.7046953649931,10,-0.019010119140148163,44.038108825683594,1,0.1,5.329924201928279,0.0,1.0960240364074707,4.120677471160889,0.0,242.38140869140625,22.566757202148438,0.0,0.0,44.76747131347656,44.76747131347656,0.45405715703964233,703.7106680870056
249856,372.2508603084024,10,0.050387486815452576,57.22808837890625,0,0.0,6.125635098235134,0.0,1.100360631942749,3.173257827758789,0.0,261.11529541015625,34.970787048339844,4.460014343261719,2.1953177452087402,70.5175552368164,70.5175552368164,0.45352351665496826,699.2172131538391
290816,381.9828679289288,10,-0.08336615562438965,18.434160232543945,0,0.0,6.201869487113073,0.0,1.0308396816253662,2.628009796142578,0.0,55.82280349731445,23.74954605102539,0.0,0.0,15.274142265319824,15.274142265319824,0.488606333732605,622.2270016670227
331776,392.6980006292875,10,0.08189278095960617,54.9786376953125,0,0.0,6.237895359801795,0.0,1.1511446237564087,2.4932615756988525,0.0,159.84791564941406,51.30077362060547,0.9968793392181396,2.414766788482666,31.95311737060547,31.95311737060547,0.4809669256210327,617.4631850719452
372736,394.03086985339553,10,0.055968351662158966,23.142057418823242,0,0.0,5.735134762603455,0.0,1.0744714736938477,2.1497650146484375,0.0,117.73529815673828,21.99272918701172,0.004573404788970947,0.03178507462143898,21.39164161682129,21.39164161682129,0.5148096084594727,679.1939375400543
