step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,train_time_per_iter
4096,476.3798950559846,10,-0.1401778757572174,16.447242736816406,0,0.0,7.814551749985839,0.0,1.4653245210647583,615.169252872467
45056,443.9761302845006,10,-0.06597508490085602,430.3379211425781,0,0.0,12.6248815802768,0.36600218437057636,1.1312772035598755,801.6534414291382
86016,436.0551600207212,10,0.05571853742003441,207.96792602539062,2,0.2,12.339179520291465,0.0,0.9235028624534607,872.5599715709686
126976,434.5112450155409,10,-0.07587889581918716,249.60244750976562,0,0.0,6.6987812959154125,0.0,0.7526683807373047,1021.898020029068
167936,424.6549760124327,10,0.14678286015987396,808.932373046875,1,0.1,6.095916587822141,0.0,0.42444702982902527,1033.143886566162
208896,420.2369550103606,10,-0.05140479654073715,95.32601928710938,1,0.1,6.352425670079806,0.0,0.3087972104549408,974.3857316970825
249856,413.93506143745196,10,-0.029027437791228294,128.50701904296875,1,0.1,5.8455394449979305,0.0,0.3405025601387024,1020.6557626724243
290816,411.97042875777043,10,-0.005363568663597107,75.64469146728516,0,0.0,5.602250086858059,0.0,0.3223839998245239,1026.0226738452911
331776,407.1769144513515,10,-0.04367182403802872,114.4779052734375,1,0.1,5.806268890721227,0.0,0.3716692328453064,1054.3438229560852
372736,407.8210230062163,10,-0.11699485033750534,99.59332275390625,0,0.0,5.903494342889014,0.0,0.3982373774051666,1151.6558804512024
