step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,L_eik,L_bc_raw,L_bc_normalized,L_ground_raw,L_ground_normalized,L_distill,mean_rho,mean_T_succ,mean_T_coll,n_grounding_points,sigma_eik,sigma_bc,sigma_ground,alm_lambda,alm_mu,L_eik_alm_contribution,n_success_buffer,n_collision_buffer,n_intermediate_buffer,train_time_per_iter
4096,37.97592808725296,10,0.2716149687767029,31.525190353393555,0,0.0,12.106927464671372,0.0,1.52896249294281,4.17769718170166,0.0,0.0,0.0,0.0,0.09095657616853714,1.5930681228637695,0.0,0.0,0,0.0,0.9800772070884705,0.9800772070884705,0.0,1.0,8.726576805114746,0,0,0,2012.1766049861908
45056,83.63167877668468,10,-0.08713242411613464,22.53128433227539,0,0.0,7.008585957104627,0.0,1.489593267440796,4.914908409118652,0.0,0.0,0.0,0.0,0.10213762521743774,1.7276664972305298,0.0,0.0,0,0.0,0.9551703333854675,0.9551703333854675,703.6121077411808,625.0,11007.041015625,0,0,0,1960.261702299118
86016,33.056880212916575,10,0.004257623106241226,16.694225311279297,0,0.0,9.165726748097807,0.0,1.4874610900878906,4.696863651275635,0.0,0.0,0.0,0.0,0.08646301180124283,1.6668317317962646,0.0,0.0,0,0.0,0.9550685286521912,0.9550685286521912,164275.17589107575,10000.0,881880.6875,0,0,0,2032.4592008590698
126976,33.704464450654676,10,-0.0989847481250763,35.40896224975586,0,0.0,8.495514441267996,0.0,1.4758098125457764,5.6222968101501465,3.398439407348633,3.715988874435425,1695.5587158203125,1650.177978515625,0.0796700119972229,1.8719549179077148,1.2259646654129028,0.0,128,0.0,0.9563186168670654,1.0136895179748535,423563.6721264613,10000.0,2539451.75,16,0,1000,2112.288230419159
167936,34.380324377339235,10,0.212008535861969,4.992396831512451,0,0.0,9.96806263517569,0.0,1.4426223039627075,6.605803966522217,23.332218170166016,25.418720245361328,2347.46337890625,1768.25927734375,0.10284675657749176,2.1245269775390625,-3.93686842918396,0.0,128,0.0,0.95807945728302,1.1522562503814697,695983.3000313533,10000.0,4815712.5,16,0,1000,2152.990690946579
208896,36.6769707518722,10,0.023482710123062134,11.647445678710938,0,0.0,10.244671458436082,0.0,1.3980906009674072,6.116220474243164,4.429399490356445,4.815425872802734,2068.9384765625,1063.922119140625,0.08936221152544022,2.0624423027038574,-2.088231086730957,0.0,128,0.0,0.9590809345245361,1.3946205377578735,993603.5566909281,10000.0,6264139.5,32,0,1000,2168.1465816497803
249856,41.51599459284908,10,0.01567893475294113,3.3857200145721436,0,0.0,8.41818730566601,0.0,1.4529824256896973,4.779718399047852,47.15406036376953,48.666744232177734,2325.127685546875,597.4437866210938,0.08337076753377914,1.6432626247406006,-6.7997612953186035,0.0,128,0.0,0.9843495488166809,1.9730604887008667,1281604.7818578822,10000.0,6239938.5,32,0,1000,2016.9798200130463
290816,55.12385462224677,10,-0.0029436275362968445,12.03158187866211,0,0.0,8.949060256130775,0.0,1.4538966417312622,6.330995082855225,5.661920547485352,5.522916793823242,1605.403076171875,182.95448303222656,0.07860822975635529,1.9638229608535767,2.2632851600646973,0.0,128,0.0,1.0125118494033813,2.9626972675323486,1539225.3929741723,10000.0,9945235.0,32,0,1000,2193.7637946605682
331776,55.99493105146817,10,0.22289901971817017,5.0678510665893555,0,0.0,11.13419580931925,0.0,1.4779837131500244,5.723003387451172,11.69766902923584,8.267569541931152,1686.0299072265625,84.1280517578125,0.08610410988330841,1.9021704196929932,3.2580761909484863,0.0,128,0.0,1.189504861831665,4.477391719818115,1805672.6195888636,10000.0,10497635.0,40,0,1000,1741.5563054084778
372736,49.09145074659763,10,-0.026279274374246597,16.422489166259766,0,0.0,9.537069801366224,0.0,1.4365234375,4.955989360809326,1.9619117975234985,1.2599393129348755,2572.9658203125,48.6917724609375,0.07282360643148422,1.806427001953125,-1.0151218175888062,0.0,128,0.0,1.247855544090271,7.2709269523620605,2136188.092622165,10000.0,10709734.0,80,0,1000,1754.7567372322083
