step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,soft_residual_mean,cbf_residual_mean,anchor_loss_optimality,anchor_loss_safety,bc_loss_optimality,bc_loss_safety,distill_loss,distill_gap,actor_align_kl,train_time_per_iter
4096,104.85263009180198,10,0.08156657218933105,0.546218991279602,0,0.0,198.6941276411134,0.6970885703496279,1.5295490026474,1.4870554208755493,0.0,0.8624101281166077,0.6799958944320679,0.0,0.0,0.09837363660335541,0.09837363660335541,0.478074848651886,1323.7359623908997
45056,53.4704907670999,10,0.158237025141716,133.5981903076172,10,1.0,8.035065471681905,0.0,1.4836992025375366,2.273350477218628,0.42505234479904175,137.3080291748047,132.67599487304688,0.0,0.0,67.47527313232422,67.47527313232422,0.2370246946811676,1432.0064663887024
86016,63.82417260260255,10,-0.0424514003098011,29.197694778442383,8,0.8,161.7120620711078,0.0,1.4888707399368286,2.9764184951782227,0.6618269681930542,77.4430160522461,63.29560470581055,0.0,0.0,18.894020080566406,18.894020080566406,0.37274518609046936,1460.2557044029236
126976,93.03461178259056,10,0.03289762884378433,28.033279418945312,4,0.4,111.24039606231618,0.0,1.4486232995986938,21.3961181640625,0.44537490606307983,37.76191711425781,30.413333892822266,17.480327606201172,0.6345751285552979,10.270524024963379,10.270524024963379,0.2516266703605652,1360.8796133995056
167936,91.59785004750965,10,0.03645321726799011,75.90803527832031,10,1.0,7.839005372199477,0.0,1.4294312000274658,1.964803695678711,0.20992223918437958,136.68173217773438,131.818115234375,0.0,0.0,38.34135437011719,38.34135437011719,0.2599555253982544,1394.6204783916473
208896,102.80293814421384,10,0.1307447999715805,87.89579010009766,6,0.6,15.352320111942452,0.0,1.4756077527999878,42.24244689941406,0.19624561071395874,120.67960357666016,99.63795471191406,0.0,0.0,21.005577087402344,21.005577087402344,0.3122445344924927,1398.846922636032
249856,108.27341412089741,10,0.014081520028412342,18.2335147857666,7,0.7,10.656063595198106,0.0,1.477364182472229,1.8752937316894531,0.431061714887619,35.63534164428711,30.855966567993164,0.0,0.0,13.456215858459473,13.456215858459473,0.1681978404521942,1489.633267879486
290816,115.91568554134733,10,0.007005790248513222,27.502717971801758,6,0.6,10.888867452296331,0.0,1.437503695487976,2.115623712539673,0.055412739515304565,54.708770751953125,42.44336700439453,0.0,0.0,14.983424186706543,14.983424186706543,0.20666168630123138,1565.6365675926208
331776,112.44512254155794,10,0.051112040877342224,87.04852294921875,7,0.7,9.821018639933959,0.0,1.4415533542633057,2.2072324752807617,0.37540966272354126,127.35380554199219,100.53680419921875,40.39690399169922,0.16333414614200592,20.974475860595703,20.974475860595703,0.32490605115890503,1548.8692190647125
372736,124.2105049374442,10,-0.0010008197277784348,62.742679595947266,5,0.5,5.31622347992534,0.0,1.4820137023925781,2.3909800052642822,0.23297947645187378,132.9945068359375,117.19261932373047,0.0,0.0,65.47941589355469,65.47941589355469,0.2902289628982544,1625.1522290706635
