step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,train_time_per_iter
4096,307.6758999999999,10,0.1249064952135086,202.93255615234375,0,0.0,2.6659516839190807,0.0,1.4901294708251953,462.7109725475311
45056,251.5469817993163,10,0.21486583352088928,21.57390594482422,0,0.0,2.6088536323987706,0.0,1.4468584060668945,473.36849665641785
86016,163.50136286621088,10,0.060712121427059174,10.95934009552002,0,0.0,16.58458498914816,0.0,1.4073681831359863,457.22148847579956
126976,116.89302214965824,10,0.06241481006145477,22.816574096679688,0,0.0,14.864834536126919,0.0,1.3989372253417969,465.28213572502136
167936,93.90686771972658,10,0.03051500767469406,53.12864685058594,0,0.0,19.434643275115757,0.0,1.351453423500061,445.5599377155304
208896,87.8631132792155,10,0.11579212546348572,67.85958862304688,0,0.0,17.666655944550563,0.0,1.2840101718902588,462.8092896938324
249856,121.26217294942697,10,0.0332854688167572,86.73623657226562,0,0.0,3.8233112372761235,0.0,1.0481127500534058,453.1822283267975
290816,135.78417586924746,10,0.037378620356321335,117.92727661132812,0,0.0,6.015465259828758,0.0,1.0560349225997925,479.21960711479187
331776,154.78708618403286,10,0.05766924470663071,52.0952033996582,0,0.0,4.92819179762764,0.0,0.9015283584594727,484.49976658821106
372736,146.92430431611785,10,-0.04419846087694168,75.1602783203125,0,0.0,17.202045090397135,0.0,0.9812828302383423,474.18414282798767
