step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,soft_residual_mean,cbf_residual_mean,anchor_loss_optimality,anchor_loss_safety,bc_loss_optimality,bc_loss_safety,distill_loss,distill_gap,actor_align_kl,train_time_per_iter
4096,81.92475000000145,10,-0.024701224640011787,0.619828999042511,6,0.6,16.1125810379232,0.0,1.5073652267456055,1.846198320388794,0.0,0.7804357409477234,0.6904019117355347,0.0,0.0,0.07815966755151749,0.07815966755151749,0.2891051173210144,650.6234817504883
45056,59.88391786861373,10,-0.008789073675870895,49.44141387939453,6,0.6,5.320696727789279,0.0,1.5022130012512207,2.051159381866455,1.700488805770874,145.2974853515625,124.71656036376953,0.0,0.0,59.80467987060547,59.80467987060547,0.3428977131843567,674.6069965362549
86016,82.9479139957423,10,0.0022877007722854614,24.41252899169922,3,0.3,12.425332361769424,0.0,1.4651657342910767,8.120819091796875,0.5417306423187256,58.74263381958008,40.87700653076172,0.0,0.0,18.909696578979492,18.909696578979492,0.39770936965942383,610.1241188049316
126976,81.90975350829922,10,0.06910735368728638,67.03121185302734,8,0.8,6.142035434068531,0.0,1.452744722366333,10.739424705505371,0.13200843334197998,79.60796356201172,71.00670623779297,249.953857421875,264.615478515625,30.04192352294922,30.04192352294922,0.2941698431968689,650.3035833835602
167936,77.0162764659012,10,-0.05135776475071907,59.5870361328125,8,0.8,19.54189888450796,0.0,1.4048429727554321,1598.0531005859375,0.5139379501342773,65.20220184326172,56.85786056518555,0.0,0.0,30.41934585571289,30.41934585571289,0.3148059844970703,655.211837053299
208896,86.26759957371256,10,0.09567229449748993,48.435569763183594,7,0.7,10.966010062306518,0.0,1.4331262111663818,1.883914589881897,0.348217248916626,121.09437561035156,94.16798400878906,0.0,0.0,38.48108673095703,38.48108673095703,0.46799615025520325,667.1564545631409
249856,87.79708780885385,10,0.092777781188488,38.85822296142578,7,0.7,9.167831673084613,0.0,1.461992621421814,4.040018081665039,0.28153252601623535,63.849754333496094,53.769325256347656,0.0,0.0,22.097061157226562,22.097061157226562,0.2936997413635254,728.8231406211853
290816,85.13537845323057,10,0.05912995710968971,60.4294548034668,9,0.9,8.08112850572563,0.0,1.4737430810928345,2.131852865219116,0.05337096005678177,68.60975646972656,62.869441986083984,0.0,0.0,17.069549560546875,17.069549560546875,0.19904422760009766,729.0686776638031
331776,83.44738191829036,10,-0.07895922660827637,45.156185150146484,7,0.7,61.655895655861784,0.0,1.447784662246704,1.9583935737609863,0.5220451354980469,85.09965515136719,57.187217712402344,0.0,0.0,19.68723487854004,19.68723487854004,0.3210512101650238,745.5161395072937
372736,79.81487829752915,10,-0.026860084384679794,23.105060577392578,10,1.0,5.642679874967625,0.0,1.4667925834655762,2663.9326171875,0.3378993570804596,38.002601623535156,23.003841400146484,0.0,0.0,14.005463600158691,14.005463600158691,0.26936250925064087,758.7500581741333
