iteration,total_steps,wall_time_seconds,iter_time_seconds,env_step_time_seconds,learn_step_time_seconds,residual_compute_time_seconds,L_total,L_policy,L_value,L_entropy,L_residual_optimality,L_residual_safety,L_distill,mean_reward,mean_episode_length,n_episodes,n_collisions,n_successes,n_timeouts,n_aborts,action_dist_stop,action_dist_creep,action_dist_yield,action_dist_go,action_dist_abort,distill_loss_optimality_component,distill_loss_safety_component
1,4096,120.92623376846313,120.90773701667786,20.94629693031311,54.87803769111633,54.81813836097717,1.671355451643467,-0.06499456614255905,1.251680850982666,1.54376220703125,1.2948288917541504,0.0,0.2257033884525299,-1213.996826171875,500.0,8,0,0,8,0,0.21728515625,0.150634765625,0.158935546875,0.288818359375,0.184326171875,0.5169358849525452,0.3309405744075775
2,8192,304.60234117507935,113.33047938346863,19.929234743118286,47.94635272026062,47.874481201171875,1.8643641225993632,-0.006087113171815872,1.5091712474822998,1.4660754203796387,0.9991647005081177,0.0,0.16144704818725586,-1784.61328125,500.0,8,0,0,8,0,0.236083984375,0.19970703125,0.177978515625,0.2470703125,0.13916015625,0.21836915612220764,0.20833183825016022
3,12288,403.62874150276184,99.02435564994812,20.839048624038696,32.27670478820801,32.24042797088623,9.535483105480672,0.046614132821559906,1.875412106513977,1.4428796768188477,37.22712326049805,0.0,0.1680322140455246,-1385.023193359375,500.0,8,0,0,8,0,0.224365234375,0.20751953125,0.217529296875,0.29052734375,0.06005859375,0.24720805883407593,0.1850331574678421
4,16384,512.1694152355194,108.53322434425354,20.186687231063843,47.58026099205017,47.5340142250061,28.07629808038473,0.1068059429526329,6.024368762969971,1.4812562465667725,105.96244812011719,0.0,0.7526337504386902,-307.6962890625,500.0,8,0,0,8,0,0.15185546875,0.23876953125,0.212158203125,0.337158203125,0.06005859375,1.3751232624053955,1.8578492403030396
5,20480,604.1759297847748,91.94204139709473,20.12153649330139,29.668402194976807,29.632457733154297,32.60853025987744,-0.03291350230574608,29.918928146362305,1.3948429822921753,2.4078426361083984,0.032397910952568054,2.2344675064086914,1885.95068359375,500.0,8,0,0,8,0,0.147705078125,0.212158203125,0.159423828125,0.403076171875,0.07763671875,5.245704174041748,7.742656707763672
6,24576,698.418134689331,94.14605689048767,22.003562450408936,31.594467639923096,31.549736976623535,33.663328546285626,0.05864359438419342,30.6024227142334,1.3412210941314697,2.2715001106262207,0.1411808878183365,2.519726037979126,2237.330810546875,500.0,8,0,0,8,0,0.138671875,0.201904296875,0.139892578125,0.416015625,0.103515625,5.1287126541137695,9.3743314743042
7,28672,804.7753593921661,106.20368337631226,22.554534912109375,35.22552752494812,35.18941068649292,208.702732373029,0.026508260518312454,185.69345092773438,1.3819267749786377,49.975189208984375,0.19240176677703857,12.949254989624023,6498.48876953125,443.0,9,0,3,6,0,0.129638671875,0.19677734375,0.14794921875,0.42626953125,0.099365234375,23.164104461669922,44.00543975830078
8,32768,901.8424248695374,97.05597949028015,20.35736083984375,38.089767932891846,38.0320258140564,223.28835340961814,0.05361369624733925,207.7420196533203,1.4542877674102783,22.801809310913086,0.002843998372554779,10.93178939819336,4407.23388671875,485.375,8,0,1,7,0,0.1484375,0.178955078125,0.135009765625,0.411865234375,0.125732421875,4.140623092651367,26.118684768676758
9,36864,1025.8012237548828,123.95647358894348,20.045770406723022,57.82737183570862,57.764127016067505,23.64573218524456,-0.0016654282808303833,17.17110252380371,1.3844090700149536,1.2756662368774414,0.0,6.221161842346191,2704.77734375,500.0,8,0,0,8,0,0.168701171875,0.17138671875,0.11328125,0.414306640625,0.13232421875,6.508798122406006,7.313752174377441
10,40960,1128.6298353672028,102.82204627990723,24.28625249862671,31.282636642456055,31.227901220321655,263.9502754241228,0.017446406185626984,190.96646118164062,1.3269972801208496,4.370064735412598,0.024304963648319244,72.08749389648438,9516.93359375,421.1111111111111,9,0,4,5,0,0.147216796875,0.212158203125,0.102783203125,0.45263671875,0.085205078125,37.05976104736328,140.98324584960938
