step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,cbf_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,-246.01367618085274,10,-0.21418854594230652,1.0354989767074585,0,0.0,11.762711319878548,0.0,1.5138707160949707,0.005826450884342194,1.2604000568389893,0.0,0.12657830119132996,0.12657830119132996,239.44597005844116
45056,57.352449457149405,10,0.1814170628786087,453.43121337890625,1,0.1,6.9502353368204375,0.0,1.320371389389038,0.058802276849746704,68.17670440673828,0.0,229.53927612304688,229.53927612304688,243.87428069114685
86016,164.365032971433,10,-0.06850306689739227,225.5603485107422,1,0.1,5.669440828908896,0.0,1.044407606124878,0.0,41.29340362548828,0.0,158.4755096435547,158.4755096435547,278.7099907398224
126976,218.2657747285748,10,0.07400764524936676,369.3104553222656,1,0.1,5.42706316137776,0.0,0.7229671478271484,0.5313304662704468,145.59715270996094,0.31156688928604126,222.0360107421875,222.0360107421875,326.0713391304016
167936,244.82381978285986,10,-0.01288606971502304,340.9882507324219,2,0.2,5.345307163170406,0.0,0.3335794508457184,0.0,111.90876007080078,0.0,159.86917114257812,159.86917114257812,345.51925921440125
208896,262.39701648571656,10,-0.017208632081747055,30.19967269897461,2,0.2,5.444967297414074,0.0,0.4948643743991852,0.0,30.514209747314453,27.40747833251953,22.834373474121094,22.834373474121094,345.76048016548157
249856,281.23815698775707,10,0.1060403510928154,90.22488403320312,1,0.1,5.695864162711577,0.0,0.5244799256324768,0.0,115.66221618652344,0.01267410907894373,70.47900390625,70.47900390625,339.0305097103119
290816,290.85817486428743,10,-0.05168761685490608,202.2645263671875,2,0.2,5.8073155248046255,0.0,0.4191960096359253,0.0,152.8350830078125,2.1491661071777344,123.524658203125,123.524658203125,339.33769512176514
331776,295.63213321269996,10,-0.020630937069654465,285.6972961425781,2,0.2,5.269634435805468,0.0,0.18606355786323547,0.0,147.16172790527344,0.0,125.74207305908203,125.74207305908203,345.2338719367981
372736,306.86846989143,10,0.10649570822715759,437.7384033203125,0,0.0,5.531518221117146,0.0,0.19164660573005676,0.05185403674840927,187.05816650390625,0.0,357.47650146484375,357.47650146484375,334.58999490737915
