step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,soft_residual_mean,cbf_residual_mean,anchor_loss_optimality,anchor_loss_safety,bc_loss_optimality,bc_loss_safety,distill_loss,distill_gap,actor_align_kl,train_time_per_iter
4096,328.5596136618641,10,0.017677195370197296,5.044178485870361,1,0.1,11.78974101620318,0.0,1.5354735851287842,67.23124694824219,0.0,7.06950044631958,4.328650951385498,0.0,0.0,0.8971769213676453,0.8971769213676453,0.795377254486084,742.2442889213562
45056,400.93031179596437,10,0.2055581510066986,229.56460571289062,0,0.0,11.160835551510443,0.1287893027717779,1.3981059789657593,42.49737548828125,0.0,140.76983642578125,58.02620315551758,0.0,0.0,113.88705444335938,113.88705444335938,0.973473846912384,773.9241087436676
86016,402.99071132562676,10,-0.10019268840551376,139.7614288330078,0,0.0,40.54358821541617,0.0,1.2576022148132324,2.4773526191711426,0.0,302.38568115234375,80.00731658935547,0.0,0.0,68.61114501953125,68.61114501953125,0.6080142259597778,727.8732800483704
126976,389.65830849422,10,-0.0671466812491417,74.77420806884766,1,0.1,6.404337032592416,0.0,1.1766753196716309,274.52581787109375,0.0,133.2806854248047,67.23371887207031,0.0,0.0,23.89608383178711,23.89608383178711,0.42441314458847046,760.8989908695221
167936,390.66930577975177,10,0.014597449451684952,54.857139587402344,0,0.0,6.555478533109612,0.0,1.1515790224075317,2440.337890625,0.0,210.59054565429688,31.258464813232422,0.0,0.0,42.921730041503906,42.921730041503906,0.5744351148605347,755.7054913043976
208896,405.00633765422134,10,0.050969332456588745,57.03245162963867,0,0.0,6.77294932508562,0.0,1.116394281387329,7083.14599609375,0.0,276.135986328125,38.582881927490234,1.9152522087097168,0.3246648609638214,62.060184478759766,62.060184478759766,0.4871184229850769,773.6654984951019
249856,415.5064191222979,10,-0.05966917425394058,41.64692687988281,0,0.0,6.438971093278051,0.0,1.0683438777923584,2.6773087978363037,0.0,228.79835510253906,26.94338607788086,0.0,0.0,38.07315444946289,38.07315444946289,0.4804656505584717,739.8927707672119
290816,427.26302923201075,10,0.2791151702404022,44.47965621948242,0,0.0,6.66164774720222,0.0,1.1125435829162598,2.517207384109497,0.0,170.98764038085938,39.867210388183594,2.752146005630493,0.02811281755566597,48.43907165527344,48.43907165527344,0.5825409293174744,693.5528461933136
331776,420.3248372024799,10,0.1592913419008255,24.113479614257812,0,0.0,5.283718381734169,0.0,0.9731109142303467,2.88448429107666,0.0,148.30020141601562,20.249847412109375,0.0,0.0,22.340595245361328,22.340595245361328,0.683415412902832,679.2405064105988
372736,426.28289439141497,10,0.13288232684135437,29.027761459350586,0,0.0,6.369734106948994,0.0,1.0898206233978271,3.137082099914551,0.0,81.20022583007812,31.038599014282227,0.0,0.0,18.901220321655273,18.901220321655273,0.46656280755996704,697.6023597717285
