step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,L_eik,L_bc_raw,L_bc_normalized,L_ground_raw,L_ground_normalized,L_distill,mean_rho,mean_T_succ,mean_T_coll,n_grounding_points,sigma_eik,sigma_bc,sigma_ground,alm_lambda,alm_mu,L_eik_alm_contribution,n_success_buffer,n_collision_buffer,n_intermediate_buffer,train_time_per_iter
4096,74.88185858917033,10,-0.02092025801539421,24.30241584777832,0,0.0,37.24883237007062,0.0,1.5074751377105713,4.059453010559082,0.0,0.0,0.0,0.0,0.06995212286710739,1.5776951313018799,0.0,0.0,0,0.0,0.9812014698982239,0.9812014698982239,0.0,1.0,8.239579200744629,0,0,0,593.4890666007996
45056,65.7274818893232,10,0.1491623967885971,3.925759792327881,0,0.0,11.450571297417525,0.0,1.4696882963180542,6.258453369140625,0.0,0.0,0.0,0.0,0.11565258353948593,2.04323673248291,0.0,0.0,0,0.0,0.9631357192993164,0.9631357192993164,1008.8538767034188,625.0,18553.939453125,0,0,0,625.5969145298004
86016,57.507818075897035,10,0.10860814899206161,30.75541114807129,0,0.0,15.104487368667566,0.0,1.5064256191253662,6.7985053062438965,0.0,0.0,0.0,0.0,0.11226876080036163,2.0772316455841064,0.0,0.0,0,0.0,0.9630816578865051,0.9630816578865051,266990.3635045942,10000.0,2046233.875,0,0,0,625.9309387207031
126976,51.576344950688885,10,-0.2063797414302826,215.58255004882812,0,0.0,10.398877261369389,0.0,1.4242302179336548,8.30475902557373,5.224957466125488,5.633029937744141,2871.74267578125,2961.8369140625,0.10826747864484787,2.3848047256469727,-2.28049898147583,0.0,128,0.0,0.9630977511405945,0.9847030639648438,644565.2777234521,10000.0,5697804.0,16,0,708,658.7561058998108
167936,68.33414209634793,10,0.07795308530330658,19.16866683959961,0,0.0,9.817958356551884,0.0,1.4281166791915894,6.795258522033691,3.0243828296661377,3.2522430419921875,2229.44091796875,1872.6435546875,0.09643259644508362,2.1234607696533203,-1.6034307479858398,0.0,128,0.0,0.9643328189849854,1.0911600589752197,1021448.2367782351,10000.0,7171882.5,72,0,1000,636.8532774448395
208896,52.82051626344904,10,0.03669709339737892,6.003017425537109,0,0.0,7.789420586997758,0.0,1.4843559265136719,7.433992385864258,56.0053596496582,59.68680191040039,3070.10009765625,1818.423095703125,0.10742857307195663,2.3157315254211426,-6.566343784332275,0.0,128,0.0,0.9686729907989502,1.2994855642318726,1388554.0000906643,10000.0,10598821.0,80,0,1000,633.2156391143799
249856,50.175204112902115,10,0.020919594913721085,18.763233184814453,0,0.0,8.131641230802481,0.0,1.4963877201080322,7.222747802734375,133.67465209960938,132.5260009765625,3405.28125,1035.05517578125,0.08196821063756943,2.2657675743103027,-11.547636032104492,0.0,128,0.0,1.0043421983718872,1.8140809535980225,1778613.7694957163,10000.0,13107319.0,112,0,1000,690.9738833904266
290816,46.108891833413836,10,0.14724601805210114,21.972410202026367,0,0.0,9.779690834755863,0.0,1.474498987197876,6.800727844238281,18.672775268554688,17.49183464050293,3945.269775390625,484.9100646972656,0.0810742899775505,2.2019641399383545,-4.283939838409424,0.0,128,0.0,1.0332117080688477,2.8530337810516357,2126597.685087329,10000.0,14693662.0,120,0,1000,685.4752736091614
331776,61.12099840754835,10,0.026725998148322105,18.83792495727539,0,0.0,6.862477363069781,0.0,1.4585580825805664,4.527449607849121,0.7161133885383606,0.6252276301383972,2567.67138671875,108.23603820800781,0.053395893424749374,1.630750298500061,0.3514217734336853,0.0,128,0.0,1.0702167749404907,4.871782302856445,2406702.55723395,10000.0,10998713.0,152,0,1000,684.9136054515839
372736,63.02435488979005,10,0.012899616733193398,19.396150588989258,0,0.0,9.495338105819753,0.0,1.4640944004058838,5.916683197021484,26.147789001464844,18.853729248046875,2541.2763671875,34.2562255859375,0.060749541968107224,1.9549669027328491,4.839219093322754,0.0,128,0.0,1.1777749061584473,8.614371299743652,2661658.355053371,10000.0,15923225.0,160,0,1000,697.3842236995697
