step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,cbf_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,353.9464277230262,10,0.07479430735111237,37.67991638183594,0,0.0,17.236835783012122,0.0,1.4377801418304443,0.03723672032356262,19.678464889526367,0.0,10.932856559753418,10.932856559753418,341.6666326522827
45056,448.8477165899417,10,0.004762427881360054,716.8241577148438,0,0.0,12.63870258564616,0.39532994739775495,1.1424014568328857,0.0,35.98984146118164,15.576810836791992,486.46356201171875,486.46356201171875,329.15206146240234
86016,490.14946105996114,10,-0.04626312851905823,368.2761535644531,0,0.0,11.851627634847123,0.5434797415306407,0.9204494953155518,0.0,425.8741455078125,0.0,66.18154907226562,66.18154907226562,355.7887063026428
126976,471.76628329497083,10,0.13967178761959076,354.32745361328125,0,0.0,5.807541846045989,0.0,0.816987156867981,8.17741870880127,42.00721740722656,0.0,304.92193603515625,304.92193603515625,368.0635154247284
167936,453.39842872894843,10,0.031026210635900497,115.7391357421875,2,0.2,6.670532180580802,0.0,0.8662925958633423,0.0,103.260009765625,0.3846020996570587,42.65019226074219,42.65019226074219,372.6056387424469
208896,443.7692124764806,10,0.08939255028963089,271.193359375,2,0.2,6.8758458884649505,0.0,0.778497576713562,0.10967457294464111,156.292724609375,0.0,166.26873779296875,166.26873779296875,391.79894185066223
249856,449.8063321226977,10,0.06099354475736618,173.19747924804688,0,0.0,7.144916114383618,0.0,0.6910959482192993,0.0,193.6988067626953,3.4160895347595215,101.06367492675781,101.06367492675781,375.56277418136597
290816,442.7744562323615,10,-0.06400622427463531,240.01300048828125,2,0.2,6.239098805824209,0.0,0.5742934942245483,0.0,171.4442138671875,11.269515037536621,88.46068572998047,88.46068572998047,377.4835183620453
331776,446.3149637613124,10,-0.0011774972081184387,252.37216186523438,0,0.0,6.535747671413661,0.0,0.655889093875885,0.0,228.41244506835938,0.0,86.21034240722656,86.21034240722656,392.6095542907715
372736,444.6950036351812,10,0.008965007029473782,183.0675048828125,1,0.1,6.497864477825417,0.0,0.5424365997314453,0.0,187.09471130371094,0.5035391449928284,39.41101837158203,39.41101837158203,393.92658591270447
