step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,L_eik,L_bc_raw,L_bc_normalized,L_ground_raw,L_ground_normalized,L_distill,mean_rho,mean_T_succ,mean_T_coll,n_grounding_points,sigma_eik,sigma_bc,sigma_ground,alm_lambda,alm_mu,L_eik_alm_contribution,n_success_buffer,n_collision_buffer,n_intermediate_buffer,train_time_per_iter
4096,-8.227877792328758,10,0.10848324000835419,0.8299998044967651,0,0.0,10.43206390264176,0.31986814822246945,1.5292116403579712,5.6891937255859375,0.0,0.0,0.0,0.0,0.07377513498067856,1.617412805557251,0.0,0.0,0,0.0,0.9800732135772705,0.9800732135772705,0.0,1.0,16.183462142944336,0,0,0,933.0313045978546
45056,123.21954442306489,10,0.13839617371559143,12.928071975708008,0,0.0,10.402254543484025,0.0,1.462242841720581,2.697728395462036,0.0,0.0,0.0,0.0,0.05752724036574364,1.0545852184295654,0.0,0.0,0,0.0,0.9353359937667847,0.9353359937667847,501.56501988950185,625.0,3627.37939453125,0,0,0,935.7203278541565
86016,207.95504601348856,10,-0.13089025020599365,151.57757568359375,0,0.0,158.1929800060593,0.0,1.203650712966919,2.119590997695923,93.5562744140625,105.42153930664062,1937.4110107421875,1406.4747314453125,0.06501156836748123,0.8438719511032104,9.672338485717773,0.0,128,0.0,0.9420489072799683,1.1737351417541504,85316.57984372415,10000.0,203299.578125,600,0,1000,1149.8470549583435
126976,253.49788451011642,10,0.07014435529708862,112.47830963134766,0,0.0,5.649335727117286,0.0,1.175703525543213,2.1251893043518066,142.05999755859375,152.86346435546875,1666.758056640625,893.4650268554688,0.04891902208328247,0.9155905246734619,11.918864250183105,0.0,128,0.0,0.9640296101570129,1.36594820022583,184425.80452779494,10000.0,414521.875,1000,0,1000,1200.4574694633484
167936,286.60140760809315,10,0.0032673850655555725,161.2210693359375,0,0.0,6.120745605498078,0.0,1.1459503173828125,2.9958760738372803,7553.30419921875,1315.740478515625,4139.9638671875,809.1950073242188,0.06371941417455673,1.05659019947052,12.871283531188965,14.08471393585205,256,0.0,2.396512985229492,2.2622828483581543,278193.4827578645,10000.0,878309.5625,1000,1000,1000,1328.446702003479
208896,307.97709800674426,10,-0.10440902411937714,98.51107788085938,0,0.0,8.864526051371287,0.0,1.0796160697937012,2.022615909576416,7882.357421875,598.4722290039062,4762.42138671875,452.5718688964844,0.05665126070380211,0.8711053133010864,11.928937911987305,12.076994895935059,256,0.0,3.6297178268432617,3.2444100379943848,379686.7543995306,10000.0,788415.3125,1000,1000,1000,1322.5238976478577
249856,316.90908163100437,10,-0.06770031154155731,135.08279418945312,2,0.2,6.527516778884509,0.0,1.1426451206207275,1.84611177444458,7934.4130859375,233.47154235839844,4819.52783203125,185.30421447753906,0.05756279453635216,0.797447919845581,12.206432342529297,11.797700881958008,256,0.0,5.830676078796387,5.100778579711914,485275.69297011197,10000.0,912913.8125,1000,1000,1000,1205.1252632141113
290816,319.2061669100623,10,-0.03878466412425041,77.56108093261719,2,0.2,5.683137444832444,0.0,1.1048212051391602,1.9608333110809326,8247.9990234375,76.66633605957031,4692.71875,58.088623046875,0.06313721090555191,0.8275704383850098,10.65110969543457,9.826269149780273,256,0.0,10.374799728393555,8.990227699279785,581914.8553152028,10000.0,1160262.5,1000,1000,1000,1321.1180217266083
331776,330.9519261422776,10,0.049954041838645935,175.27197265625,0,0.0,6.418824340278553,0.0,1.028647780418396,1.8005620241165161,8564.0849609375,23.100326538085938,5030.9287109375,18.233591079711914,0.0660049170255661,0.7473448514938354,8.340731620788574,7.8434882164001465,256,0.0,19.25853157043457,16.614187240600586,672122.6069087554,10000.0,1226408.625,1000,1000,1000,1242.5544483661652
372736,330.4775845747527,10,0.14431749284267426,84.51535034179688,2,0.2,5.709226412690538,0.0,1.0821393728256226,1.59318208694458,8609.8125,8.181547164916992,4619.98974609375,5.992587566375732,0.05696166679263115,0.7483711838722229,7.638496398925781,7.529123306274414,256,0.0,32.44547653198242,27.770421981811523,758419.5102298092,10000.0,1220991.5,1000,1000,1000,1328.3891818523407
