step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,cbf_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,-3.9182551975249105,10,-0.07175641506910324,1.4438062906265259,0,0.0,21.034556033767103,0.0,1.4136325120925903,0.0,1.8516948223114014,0.0,1.1648211479187012,1.1648211479187012,1912.6579422950745
45056,60.12115317532063,10,-0.05168917775154114,14.69498348236084,0,0.0,8.908142897337406,0.0,1.4007370471954346,0.10854283720254898,19.48225975036621,0.0,6.03898286819458,6.03898286819458,2002.5671200752258
86016,53.066268786423024,10,0.08421465754508972,8.851112365722656,0,0.0,14.566998134979137,0.0,1.3375383615493774,2.217522382736206,13.864112854003906,0.0,6.779906272888184,6.779906272888184,1950.2712905406952
126976,40.78607660507605,10,-0.08659011870622635,48.20732879638672,0,0.0,18.984806695516923,0.1144241825054798,1.3120207786560059,0.20170427858829498,54.05183792114258,0.0,14.50380802154541,14.50380802154541,1843.0166494846344
167936,32.927148417842794,10,0.04769543558359146,30.276649475097656,0,0.0,9.85533365874439,0.0,1.310787320137024,0.09135466814041138,29.45700454711914,0.0,18.529586791992188,18.529586791992188,1847.3522446155548
208896,37.06349423649843,10,0.09374310076236725,21.308921813964844,0,0.0,8.859751615689825,0.0,1.3364428281784058,0.00442140270024538,17.154388427734375,0.0,15.691713333129883,15.691713333129883,2303.1035957336426
249856,34.4507749110668,10,0.08236603438854218,27.97496223449707,0,0.0,15.224241321336159,0.0,1.3641128540039062,0.0,30.136329650878906,0.0,13.254278182983398,13.254278182983398,2242.860911130905
290816,34.18667504728168,10,-0.048363760113716125,24.719694137573242,0,0.0,18.779576225678955,0.1486258873670728,1.2631659507751465,0.0,15.04731559753418,0.0,15.617498397827148,15.617498397827148,1929.812399148941
331776,44.512171893036644,10,-0.01043342798948288,14.543509483337402,0,0.0,9.616589659872291,0.0,1.2393698692321777,0.08093032240867615,19.999277114868164,0.0,9.635295867919922,9.635295867919922,2127.8729248046875
372736,44.606157252074006,10,0.022283270955085754,22.152061462402344,0,0.0,13.668837701982236,0.13268270370965485,1.29097318649292,0.0,21.716951370239258,0.0,19.561725616455078,19.561725616455078,2179.950254201889
