step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,hjb_residual_mean,anchor_loss,bc_loss,distill_loss,distill_gap,train_time_per_iter
4096,416.784312630713,10,-0.12604336440563202,26.24806022644043,0,0.0,7.1859518779941665,0.0,1.4689892530441284,0.6815163493156433,35.88479995727539,0.0,2.7404041290283203,2.7404041290283203,707.0901420116425
45056,486.8711563153564,10,0.022141708061099052,480.0162658691406,0,0.0,81.8269348553042,0.5440181431002676,1.113485336303711,615.708984375,196.43853759765625,0.0,198.55972290039062,198.55972290039062,929.6999661922455
