step,episode_return,episode_len,actor_loss,vf_loss,collision_count,collision_rate,mean_ttc,min_ttc,entropy,soft_residual_mean,cbf_residual_mean,anchor_loss_optimality,anchor_loss_safety,bc_loss_optimality,bc_loss_safety,distill_loss,distill_gap,actor_align_kl,train_time_per_iter
4096,380.7674499999999,10,0.1670469045639038,28.54372215270996,0,0.0,5.353031231608277,0.0,1.517093300819397,1.5625877380371094,0.07755623012781143,29.367313385009766,15.429698944091797,0.0,0.0,3.0432963371276855,3.0432963371276855,0.88872230052948,701.3933687210083
45056,370.904442236328,10,0.06537102907896042,369.50390625,3,0.3,13.015156916572757,0.0,1.3150023221969604,8203.861328125,0.0,278.8453369140625,53.314979553222656,0.0,0.0,202.75161743164062,202.75161743164062,0.638095498085022,708.3694062232971
86016,372.62056565755194,10,-0.032037146389484406,122.99354553222656,1,0.1,6.23020939913419,0.0,1.0728530883789062,588.3496704101562,0.0,169.3206787109375,60.129215240478516,0.0,0.0,77.39059448242188,77.39059448242188,0.5304837226867676,779.1227099895477
126976,383.19337858450245,10,0.17473028600215912,59.25646209716797,0,0.0,6.217649411546407,0.0,1.1176866292953491,1067.5819091796875,0.0,190.43898010253906,45.31565856933594,0.0,0.0,52.97438049316406,52.97438049316406,0.5403705835342407,754.6558527946472
167936,392.2828349855806,10,-0.08035960793495178,47.82299041748047,0,0.0,6.236397711588213,0.0,1.0106407403945923,2.959859848022461,0.0,269.2434997558594,48.64387512207031,3.4361424446105957,0.4069083333015442,56.27927017211914,56.27927017211914,0.42146429419517517,795.8991005420685
208896,390.0040618476607,10,-0.042668797075748444,26.319316864013672,0,0.0,6.726767585715838,0.0,1.0959820747375488,2.192136287689209,0.0,104.90637969970703,20.32677459716797,0.46066924929618835,0.07626079022884369,16.957164764404297,16.957164764404297,0.4670756161212921,663.7142536640167
249856,396.80235977664137,10,0.1972636580467224,69.46739959716797,0,0.0,5.923653726388178,0.0,1.032012701034546,2.382706880569458,0.0,148.49453735351562,73.27127838134766,0.0,0.0,27.4924373626709,27.4924373626709,0.5091253519058228,641.5434505939484
290816,398.47467989715386,10,0.05046432092785835,28.801021575927734,0,0.0,5.833032436054695,0.0,1.118260383605957,845.8385009765625,0.0,143.84906005859375,24.393524169921875,0.0,0.0,27.567142486572266,27.567142486572266,0.4441356658935547,705.3823049068451
331776,403.17904742519767,10,-0.04900389909744263,26.090343475341797,0,0.0,6.0964068025790175,0.0,0.9664497971534729,2.3595399856567383,0.0,57.219356536865234,21.941513061523438,0.0,0.0,15.952251434326172,15.952251434326172,0.36025142669677734,682.6382315158844
372736,404.2486374446579,10,0.06453463435173035,28.646862030029297,0,0.0,5.954883374210057,0.0,1.0744121074676514,2.8123154640197754,0.0,138.05667114257812,19.274911880493164,0.0,0.0,23.38559341430664,23.38559341430664,0.4451267719268799,710.0738270282745
